ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
MBX,57.8,3.36,14.75,88.27,79.0,87.06,397.85,4.39,5.98,0.89,1.1,5.04,4,True,True,True,True,True,13.32,90.22,377.26,15.28,92.77,367.57,12.37,96.46,374.66,2.9905,LQD,0.5,0.34,clean,1.847,confirmed,none,95.2152600170503,98.40153452685422,98.9769820971867,97.5,1
MRNA,79.76,10.01,33.49,74.76,59.42,162.28,178.01,3.34,2.23,0.79,2.73,3.0,3,True,True,True,True,True,32.06,76.71,157.42,34.02,79.26,147.73,31.11,82.94,154.82,3.0457,IAU,0.4,1.59,clean,1.53,confirmed,none,96.84036658141518,88.17135549872123,99.04092071611254,94.7,2
GLUE,24.21,0.79,11.77,36.47,41.0,51.6,425.16,14.88,3.1,1.12,1.26,10.37,4,True,True,True,True,True,10.35,38.42,404.58,12.3,40.97,394.89,9.4,44.66,401.97,2.2501,,,-0.15,clean,2.342,confirmed,none,86.83397271952259,98.40153452685422,97.82608695652173,94.4,3
DSGN,15.64,6.68,16.37,53.79,42.05,59.75,344.32,2.45,3.29,0.78,1.42,8.19,3,True,True,True,True,True,14.94,55.73,323.74,16.9,58.28,314.04,13.99,61.97,321.13,2.186,,,0.78,clean,1.856,confirmed,none,94.6078431372549,88.17135549872123,97.69820971867009,93.5,4
MIRM,125.59,4.26,7.09,36.26,32.73,59.28,159.54,1.66,5.12,0.9,1.81,4.87,3,True,True,True,True,True,5.66,38.21,138.95,7.61,40.76,129.26,4.71,44.44,136.35,1.7197,LQD,0.45,0.1,clean,1.442,normal,none,90.14279624893436,88.17135549872123,96.29156010230179,91.5,5
OSCR,32.18,0.88,12.24,52.22,174.34,121.78,57.36,13.95,4.27,3.34,0.7,0.33,3,True,True,True,True,True,10.82,54.17,36.78,12.77,56.72,27.08,9.87,60.41,34.17,2.7864,XLF,0.48,0.57,clean,1.124,normal,none,86.3917306052856,88.17135549872123,98.52941176470588,91.0,6
USFD,104.29,2.35,8.39,29.2,14.82,37.35,34.71,3.58,3.48,0.51,2.52,2.34,4,True,True,True,True,True,6.96,31.15,14.12,8.91,33.7,4.43,6.01,37.38,11.52,1.6124,XLP,0.41,0.38,clean,1.259,normal,none,78.3194799658994,98.40153452685422,95.84398976982096,90.9,7
LABU,303.45,7.54,17.71,91.86,78.89,91.72,430.23,2.35,5.19,0.86,1.16,5.45,3,True,True,True,True,True,16.28,93.81,409.65,18.24,96.36,399.95,15.33,100.05,407.04,0.3111,LQD,0.6,0.02,clean,0.938,normal,none,97.32523444160273,88.17135549872123,82.22506393861893,89.2,8
PVLA,146.76,6.15,7.75,40.21,21.91,46.94,547.38,1.26,5.19,0.54,2.14,24.98,3,True,True,True,True,True,6.33,42.16,526.79,8.28,44.71,517.1,5.38,48.4,524.19,0.7035,LQD,0.42,-0.91,clean,2.083,confirmed,none,90.65963341858482,88.17135549872123,88.68286445012788,89.2,8
BKD,15.87,0.32,2.99,31.7,14.5,47.49,131.68,9.44,10.62,0.46,3.27,9.08,4,True,True,True,True,True,1.56,33.65,111.1,3.51,36.2,101.4,0.61,39.89,108.49,1.116,XLU,0.5,-0.17,clean,1.614,confirmed,none,75.52749360613812,98.40153452685422,92.90281329923273,88.9,10
RSI,31.68,1.34,4.35,24.58,44.39,57.53,112.62,3.24,5.65,1.81,1.3,2.54,4,True,True,True,True,True,2.92,26.52,92.03,4.88,29.07,82.34,1.97,32.76,89.43,0.4417,,,-0.15,clean,1.374,normal,none,83.2693947144075,98.40153452685422,84.59079283887469,88.8,11
INCY,116.86,2.68,8.68,26.69,23.92,18.15,70.03,3.24,3.08,0.9,0.76,2.93,3,True,True,True,True,True,7.25,28.64,49.44,9.2,31.19,39.75,6.3,34.88,46.84,1.791,XLV,0.42,0.21,clean,1.37,normal,none,81.36722080136403,88.17135549872123,96.54731457800511,88.7,12
DMRA,29.98,10.67,32.83,30.63,19.54,34.38,779.18,3.08,0.93,0.64,1.76,39.88,3,True,True,True,True,True,31.4,32.58,758.6,33.36,35.13,748.9,30.45,38.82,755.99,0.5449,,,3.72,overextended,4.372,confirmed,none,91.37894288150044,88.17135549872123,86.2531969309463,88.6,13
DVA,234.91,3.02,10.1,25.03,56.25,106.39,60.12,3.35,2.48,2.25,1.89,1.07,3,True,True,True,True,True,8.67,26.97,39.54,10.63,29.52,29.84,7.72,33.21,36.93,0.6516,,,0.81,clean,1.168,normal,none,89.16240409207161,88.17135549872123,88.1074168797954,88.5,14
MUSA,560.75,0.35,7.07,6.58,13.32,38.28,34.57,20.26,0.93,2.02,2.87,2.59,4,True,True,True,True,True,5.64,8.53,13.99,7.6,11.08,4.29,4.69,14.77,11.38,2.4039,XLE,0.47,0.76,clean,0.961,normal,none,68.36636828644502,98.40153452685422,98.08184143222506,88.3,15
AXGN,45.89,4.25,3.15,16.29,36.66,40.21,318.7,0.74,5.18,2.25,1.1,8.69,4,True,True,True,True,True,1.72,18.24,298.12,3.67,20.79,288.43,0.77,24.48,295.52,0.1009,VGK,0.36,0.17,clean,1.577,confirmed,none,86.49296675191817,98.40153452685422,78.38874680306905,87.8,16
LQDA,78.93,-0.49,2.61,43.22,110.65,129.25,557.75,-5.31,16.54,2.56,1.17,5.04,4,True,True,True,True,True,1.19,45.17,537.17,3.14,47.72,527.47,0.24,51.41,534.56,0.2958,,,0.12,clean,1.172,normal,buy_today,82.63533674339301,98.40153452685422,82.03324808184144,87.7,17
SPHR,163.79,-3.15,1.51,15.39,36.71,69.27,292.78,-0.48,10.17,2.39,1.89,7.98,4,True,True,True,True,True,0.09,17.33,272.2,2.04,19.88,262.51,-0.87,23.57,269.59,0.9381,VXUS,0.34,-1.42,clean,1.293,normal,buy_today,72.60763000852513,98.40153452685422,91.68797953964194,87.6,18
ANAB,63.42,-3.07,6.27,23.72,67.73,97.26,320.0,-2.04,3.79,2.86,1.44,4.72,4,True,True,True,True,True,4.84,25.67,299.42,6.79,28.22,289.72,3.89,31.91,296.81,0.3634,,,-0.79,clean,1.467,normal,buy_today,80.14173060528559,98.40153452685422,83.12020460358056,87.2,19
WELL,236.06,2.55,5.51,20.84,18.71,25.59,55.71,2.16,3.78,0.9,1.37,2.98,3,True,True,True,True,True,4.08,22.79,35.13,6.04,25.34,25.44,3.13,29.02,32.52,1.3085,XLRE,0.66,0.93,clean,1.111,normal,none,78.79369138959932,88.17135549872123,94.30946291560103,87.1,20
ERAS,18.47,3.07,23.55,37.02,11.27,421.75,1258.09,7.67,1.57,0.3,37.44,111.68,3,True,True,True,True,True,22.12,38.96,1237.51,24.07,41.52,1227.81,21.17,45.2,1234.9,0.2827,,,-0.09,clean,1.145,normal,none,90.22271952259165,88.17135549872123,81.84143222506394,86.7,21
FLXS,72.49,-4.87,5.41,22.47,54.46,85.35,94.03,-1.11,4.15,2.42,1.57,1.73,3,True,True,True,True,True,3.98,24.42,73.45,5.94,26.97,63.75,3.03,30.66,70.84,1.6103,,,-0.63,clean,1.301,normal,buy_today,75.68734015345268,88.17135549872123,95.71611253196932,86.5,22
CAH,238.94,0.51,1.78,22.61,12.7,15.31,45.34,3.48,12.67,0.56,1.21,3.57,4,True,True,True,True,True,0.36,24.56,24.76,2.31,27.11,15.06,-0.59,30.79,22.15,1.4326,,,0.13,clean,0.974,normal,none,65.20673486786019,98.40153452685422,94.94884910485933,86.2,23
TIGO,93.76,3.61,5.99,5.49,21.94,70.19,149.83,1.66,0.92,4.0,3.2,6.83,3,True,True,True,True,True,4.56,7.44,129.24,6.52,9.99,119.55,3.61,13.68,126.64,0.512,VGK,0.33,0.14,clean,1.589,confirmed,none,83.55179028132993,88.17135549872123,85.48593350383632,85.7,24
AXSM,244.31,1.52,2.94,9.97,42.22,64.2,137.26,1.94,3.39,4.23,1.52,3.25,4,True,True,True,True,True,1.51,11.92,116.68,3.47,14.47,106.99,0.56,18.16,114.08,0.0407,XLV,0.36,-0.16,clean,2.603,confirmed,none,80.85571184995737,98.40153452685422,76.98209718670077,85.4,25
CB,361.17,2.68,9.17,15.66,10.4,14.97,24.72,3.42,1.71,0.66,1.44,2.38,3,True,True,True,True,True,7.75,17.61,4.13,9.7,20.16,-5.56,6.8,23.84,1.53,2.0942,XLP,0.54,2.5,overextended,1.225,normal,none,70.7640664961637,88.17135549872123,97.37851662404093,85.4,25
ROIV,35.13,0.29,3.26,24.35,26.19,62.41,221.12,11.43,7.46,1.08,2.38,8.44,4,True,True,True,True,True,1.84,26.3,200.53,3.79,28.85,190.84,0.89,32.54,197.93,0.0793,LQD,0.49,-0.05,clean,1.171,normal,none,79.51300085251492,98.40153452685422,78.00511508951406,85.3,27
CURN,21.47,-0.46,3.72,26.22,20.08,29.57,48.07,-8.02,7.05,0.77,1.47,2.39,3,True,True,True,True,True,2.29,28.17,27.49,4.25,30.72,17.79,1.34,34.41,24.88,1.854,,,-0.1,clean,0.267,thin,buy_today,70.13533674339301,88.17135549872123,96.67519181585678,85.0,28
RLAY,18.65,5.01,4.6,18.79,73.17,123.35,429.83,0.92,4.09,3.89,1.69,5.87,4,True,True,True,True,True,3.17,20.74,409.25,5.13,23.29,399.55,2.22,26.98,406.64,-0.5729,HYG,0.43,-0.93,clean,1.341,normal,none,92.65238704177322,98.40153452685422,63.810741687979544,85.0,28
SCHL,46.41,-1.96,5.65,8.56,19.71,57.16,113.77,-2.87,1.52,2.3,2.9,5.77,3,True,True,True,True,True,4.22,10.51,93.19,6.17,13.06,83.5,3.27,16.75,90.58,1.5506,,,-0.08,clean,0.82,normal,buy_today,71.19032395566923,88.17135549872123,95.46035805626599,84.9,30
MRK,129.56,3.34,3.28,12.03,7.22,22.16,58.37,0.98,3.67,0.6,3.07,8.09,3,True,True,True,True,True,1.85,13.97,37.78,3.8,16.53,28.09,0.9,20.21,35.18,1.275,XLV,0.66,-0.08,clean,1.138,normal,none,72.25596760443307,88.17135549872123,93.86189258312021,84.8,31
CRVS,15.23,3.18,16.7,30.28,5.54,103.34,294.56,5.25,1.81,0.18,18.64,53.13,3,True,True,True,True,True,15.28,32.23,273.98,17.23,34.78,264.28,14.33,38.47,271.37,0.1869,HYG,0.43,0.59,clean,1.317,normal,none,86.0294117647059,88.17135549872123,79.98721227621483,84.7,32
BIOA,25.1,3.46,10.96,51.75,41.57,84.15,507.75,3.17,4.72,0.8,2.02,12.21,4,True,True,True,True,True,9.54,53.7,487.17,11.49,56.25,477.47,8.59,59.94,484.56,-0.6445,XLY,0.39,-0.21,clean,2.35,confirmed,none,93.6434356351236,98.40153452685422,61.76470588235294,84.6,33
RVMD,189.24,0.92,6.21,25.07,91.85,137.53,412.98,6.73,4.03,3.66,1.5,4.5,5,True,True,True,True,True,4.79,27.01,392.4,6.74,29.57,382.71,3.84,33.25,389.8,-0.5095,,,-0.49,clean,1.385,normal,none,88.49637681159419,100.0,64.83375959079284,84.4,34
ALMS,26.5,-0.53,5.87,32.24,16.59,168.22,777.48,-11.18,5.49,0.51,10.14,46.88,3,True,True,True,True,True,4.45,34.18,756.9,6.4,36.73,747.21,3.5,40.42,754.3,0.4211,XLB,0.31,-0.45,clean,2.08,confirmed,none,80.42945439045182,88.17135549872123,84.2071611253197,84.3,35
XBI,160.46,2.5,5.85,25.59,24.82,31.88,93.14,2.34,4.37,0.97,1.28,3.75,3,True,True,True,True,True,4.42,27.54,72.56,6.38,30.09,62.86,3.47,33.78,69.95,0.1618,LQD,0.6,0.01,clean,1.115,normal,none,83.09356351236147,88.17135549872123,79.53964194373401,83.6,36
ECPG,90.61,-3.39,3.7,16.03,27.85,64.18,126.75,-1.09,4.34,1.74,2.3,4.55,3,True,True,True,True,True,2.27,17.98,106.17,4.22,20.53,96.48,1.32,24.22,103.56,0.7635,HYG,0.34,-1.4,clean,1.306,normal,buy_today,72.37318840579711,88.17135549872123,90.08951406649616,83.5,37
