ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
DOW,40.52,2.65,10.55,35.5,75.69,82.5,13.87,3.98,3.37,2.13,1.09,0.18,4,True,True,True,True,True,11.83,42.61,1.26,12.89,42.21,-3.47,9.97,48.39,-35.8,1.5057,XLB,0.54,0.66,clean,0.851,normal,none,86.39291465378422,98.51046698872786,97.42351046698873,94.1,1
APA,43.9,2.56,12.23,50.84,80.19,80.34,108.03,4.78,4.16,1.58,1.0,1.35,3,True,True,True,True,True,13.51,57.95,95.43,14.58,57.55,90.69,11.66,63.73,58.37,2.2543,XLE,0.73,1.22,clean,1.28,normal,none,94.92753623188406,87.84219001610306,98.47020933977456,93.7,2
CLMT,30.88,0.28,10.12,2.17,56.65,64.06,152.46,36.09,0.21,26.09,1.13,2.69,4,True,True,True,True,True,11.39,9.28,139.86,12.46,8.88,135.12,9.54,15.06,102.8,0.2341,,,0.74,clean,0.787,normal,none,89.31830381105743,98.51046698872786,93.15619967793882,93.7,2
GPRE,16.98,2.91,9.55,19.58,69.29,84.77,233.6,3.28,2.05,3.54,1.22,3.37,4,True,True,True,True,True,10.83,26.69,220.99,11.9,26.28,216.25,8.97,32.46,183.93,-0.5126,XLE,0.44,0.26,clean,0.914,normal,none,95.82662372517444,98.51046698872786,84.29951690821255,92.9,4
REX,46.84,6.25,20.99,31.01,37.23,52.21,142.54,3.36,1.48,1.2,1.4,3.83,3,True,True,True,True,True,22.27,38.12,129.94,23.34,37.71,125.2,20.41,43.89,92.88,0.1641,,,3.51,overextended,1.259,normal,none,94.79334406870639,87.84219001610306,92.6731078904992,91.8,5
OXY,65.5,1.77,7.89,27.36,63.75,39.39,31.66,4.45,3.47,2.33,0.62,0.5,3,True,True,True,True,True,9.17,34.47,19.05,10.24,34.06,14.31,7.31,40.24,-18.01,2.7914,XLE,0.62,1.38,clean,1.087,normal,none,87.38593666129897,87.84219001610306,98.71175523349437,91.3,6
PBF,50.53,0.32,2.45,40.13,90.54,50.57,161.14,7.72,16.36,2.26,0.56,1.78,3,True,True,True,True,True,3.73,47.24,148.53,4.8,46.83,143.79,1.87,53.01,111.47,2.0044,XLE,0.47,-0.34,clean,1.042,normal,none,87.09071390230811,87.84219001610306,98.30917874396135,91.1,7
MPC,251.56,1.31,8.18,25.11,51.79,28.06,67.92,6.26,3.07,2.06,0.54,1.31,3,True,True,True,True,True,9.46,32.22,55.31,10.53,31.81,50.57,7.6,37.99,18.25,1.2213,XLE,0.64,0.35,clean,0.901,normal,none,88.39237788513151,87.84219001610306,96.77938808373591,91.0,8
BG,129.38,2.88,9.51,8.34,45.88,62.97,74.4,3.3,0.88,5.5,1.37,1.62,3,True,True,True,True,True,10.79,15.46,61.79,11.86,15.05,57.05,8.93,21.23,24.73,0.2334,XLB,0.61,0.83,clean,0.826,normal,none,91.59957058507781,87.84219001610306,93.07568438003221,90.8,9
DVN,52.0,1.27,6.86,21.89,43.65,45.41,38.78,5.42,3.19,1.99,1.04,0.89,3,True,True,True,True,True,8.14,29.01,26.17,9.21,28.6,21.43,6.29,34.78,-10.89,0.9797,XLE,0.73,0.57,clean,1.024,normal,none,86.7619431025228,87.84219001610306,96.45732689210949,90.4,10
LYB,79.0,1.65,7.75,40.32,84.28,61.29,11.17,4.7,5.2,2.09,0.73,0.13,3,True,True,True,True,True,9.03,47.43,-1.43,10.1,47.02,-6.17,7.17,53.2,-38.49,3.3653,XLE,0.47,0.22,clean,0.626,thin,none,83.84997316156736,87.84219001610306,99.03381642512076,90.2,11
PSX,187.48,1.88,6.84,22.97,46.0,34.8,48.12,3.63,3.36,2.0,0.76,1.05,3,True,True,True,True,True,8.12,30.08,35.51,9.19,29.67,30.78,6.26,35.85,-1.55,0.4656,XLE,0.75,0.04,clean,0.975,normal,none,87.66774020397207,87.84219001610306,94.68599033816425,90.1,12
CTRA,36.3,1.42,6.86,20.96,41.3,53.16,25.74,4.81,3.06,1.97,1.29,0.62,3,True,True,True,True,True,8.14,28.07,13.13,9.21,27.66,8.39,6.28,33.84,-23.93,1.004,XLE,0.65,0.72,clean,0.702,thin,none,85.39318303811058,87.84219001610306,96.61835748792271,90.0,13
MRK,120.54,1.35,5.57,1.04,13.24,55.34,36.81,4.11,0.19,12.73,4.18,2.78,4,True,True,True,True,True,6.85,8.15,24.2,7.92,7.74,19.46,4.99,13.92,-12.86,-0.4136,XLP,0.62,1.09,clean,0.608,thin,none,82.42753623188406,98.51046698872786,85.74879227053141,88.9,14
CNQ,49.89,2.44,1.77,15.78,51.32,53.65,59.44,0.73,8.89,3.25,1.05,1.16,3,True,True,True,True,True,3.05,22.89,46.84,4.12,22.49,42.1,1.2,28.67,9.78,0.2397,XLE,0.58,-0.1,clean,0.961,normal,none,85.68169618894257,87.84219001610306,93.23671497584542,88.9,14
COP,133.46,0.16,5.15,20.56,45.38,37.86,29.32,32.7,3.99,2.21,0.83,0.65,3,True,True,True,True,True,6.43,27.67,16.72,7.5,27.27,11.98,4.57,33.44,-20.34,1.5416,XLE,0.86,0.62,clean,0.842,normal,none,81.07890499194848,87.84219001610306,97.58454106280193,88.8,16
FSLY,27.88,-2.48,10.63,55.23,164.52,234.29,305.82,-4.28,5.19,2.98,1.42,1.86,3,True,True,True,True,True,11.91,62.35,293.22,12.98,61.94,288.48,10.06,68.12,256.16,0.3303,,,-0.36,clean,1.024,normal,buy_today,84.15861513687601,87.84219001610306,94.12238325281803,88.7,17
NTR,74.88,1.61,0.19,2.39,17.84,28.76,48.24,0.12,12.3,7.48,1.61,2.7,4,False,True,True,True,False,1.47,9.5,35.63,2.54,9.09,30.89,-0.38,15.27,-1.43,0.1196,XLE,0.48,-0.86,clean,1.055,normal,none,75.50322061191628,98.51046698872786,92.10950080515298,88.7,17
TTE,90.68,0.81,2.17,14.89,38.36,45.27,39.79,2.68,6.85,2.58,1.18,1.04,3,True,True,True,True,True,3.45,22.0,27.18,4.52,21.59,22.44,1.6,27.77,-9.88,0.54,XLE,0.59,0.25,clean,1.115,normal,none,81.6760601180891,87.84219001610306,95.33011272141707,88.3,19
FANG,202.26,0.04,5.05,21.13,37.68,38.74,24.02,136.17,4.18,1.78,1.03,0.64,3,True,True,True,True,True,6.33,28.24,11.41,7.4,27.84,6.68,4.47,34.02,-25.65,1.3361,XLE,0.64,0.41,clean,0.955,normal,none,78.91841116478797,87.84219001610306,97.18196457326891,88.0,20
