ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
ADTTF,186.0,11.46,38.89,47.07,155.39,667.33,8799.52,3.39,1.21,3.3,4.29,13.19,4,True,True,True,True,True,135.84,592.43,8531.67,127.84,566.76,8219.27,132.33,538.96,8595.39,0.9475,,,-0.05,clean,,normal,none,strong_buy,86.89179707757542,95.99615631005766,96.34849455477259,6,100.0,94.5,1
ATEX,100.9,48.49,149.94,353.89,299.92,66.31,367.35,3.09,2.36,0.85,0.22,5.54,3,True,True,True,True,True,280.37,-8.58,99.5,272.38,-34.26,-212.9,276.86,-62.06,163.22,1.0455,XLK,0.33,1.86,clean,1.577,confirmed,none,strong_buy,92.57191665904031,81.19795003203075,96.92504804612429,6,100.0,93.4,2
ECPG,90.17,11.87,24.32,61.28,119.02,88.09,287.83,2.05,2.52,1.94,0.74,3.27,4,True,True,True,True,True,99.46,13.2,19.98,91.47,-12.48,-292.42,95.96,-40.28,83.7,0.3602,XLF,0.36,0.53,clean,1.254,normal,none,strong_buy,81.69366401269028,95.99615631005766,88.85329916720052,6,100.0,91.5,3
LLY,1235.56,9.8,33.28,14.37,58.27,441.39,1562.26,3.4,0.43,4.06,7.58,3.54,4,True,True,True,True,True,38.72,366.5,1294.41,30.72,340.82,982.02,35.21,313.03,1358.14,0.84,XLV,0.73,0.57,clean,1.045,normal,none,strong_buy,77.51746438485708,95.99615631005766,95.03523382447149,6,100.0,91.5,3
DVA,234.31,21.93,56.08,104.62,64.36,92.34,209.52,2.56,1.87,0.62,1.43,2.27,3,True,True,True,True,True,44.8,17.45,-58.33,36.81,-8.23,-370.72,41.3,-36.02,5.4,0.7943,,,1.24,clean,0.87,normal,none,strong_buy,86.66910710472528,81.19795003203075,94.49071108263934,6,100.0,91.1,5
MUSA,575.64,6.65,13.41,42.02,36.08,333.43,689.41,2.02,3.13,0.86,9.24,2.07,4,True,True,True,True,True,16.53,258.54,421.56,8.54,232.86,109.17,13.02,205.07,485.29,1.2091,XLE,0.39,0.4,clean,0.995,normal,none,strong_buy,72.39712028309081,95.99615631005766,97.95003203074953,6,100.0,90.5,6
CNO,52.89,12.25,27.14,25.33,38.2,123.83,200.51,2.22,0.93,1.51,3.24,1.62,4,True,True,True,True,True,18.65,48.93,-67.34,10.66,23.26,-379.74,15.14,-4.54,-3.62,0.6139,XLF,0.72,1.94,clean,1.255,normal,none,strong_buy,76.01812025258533,95.99615631005766,92.18449711723254,6,100.0,90.4,7
ENVA,237.0,41.19,70.79,46.33,104.57,608.31,3205.44,1.72,0.65,2.26,5.82,5.27,3,True,True,True,True,True,85.02,533.41,2937.59,77.03,507.74,2625.19,81.51,479.94,3001.31,0.1528,XLF,0.58,2.31,overextended,1.552,confirmed,none,none,91.14426039474085,81.19795003203075,83.34401024983985,6,100.0,90.3,8
NWPX,135.41,10.44,72.65,114.83,216.53,375.46,1187.17,6.96,1.58,1.89,1.73,3.16,4,True,True,True,True,True,196.97,300.56,919.32,188.98,274.89,606.92,193.46,247.09,983.04,-0.3365,XLI,0.57,-0.07,clean,1.541,confirmed,none,strong_buy,90.11927641011563,95.99615631005766,68.28955797565663,6,100.0,89.9,9
AXSM,249.76,7.9,47.14,39.77,136.87,244.69,3417.75,5.97,0.84,3.44,1.79,13.97,3,True,True,True,True,True,117.32,169.79,3149.9,109.33,144.12,2837.5,113.81,116.32,3213.62,0.423,XLV,0.36,0.02,clean,1.564,confirmed,none,strong_buy,84.1615569994814,81.19795003203075,89.94234465086483,6,100.0,89.5,10
