date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-03-12,481.98171488561184,2.0442168873430226,235.77816907288596,114,1359,CRITICAL,0.5425012281281972,0.5312638872106378,NORMAL,70.06838791680877,WARNING,100.0,31.666939584043824,100.0,57.633333333333326,1.8000000000000238
