ticker,composite_score,sustainability_score,extension_score,is_safe,pct_above_sma9,longest_run_days,positive_months,sma21_crosses,gain_last_1wk,gain_last_1mo,gain_last_3mo,gain_last_12mo,recency_ratio,extension_from_sma29_pct,regime,days_in_regime,current_price,dist_from_sma9_pct,dist_from_sma21_pct,dist_from_sma29_pct
WDC,1.0982,1.0,1.0,False,0.7976190476190477,57,11,7,0.10327419059813403,0.1541523153463451,0.750624020433041,6.375397407679139,0.3236712241116758,0.08165380429405374,TRENDING,1,301.58,6.1274442719676365,7.789634924687258,8.165380429405374
GLW,1.0506,1.0,1.0,True,0.7341269841269841,35,10,10,0.053946201596216437,-0.015327257663628857,0.6288259479214253,2.131752305665349,-0.07173093696356893,0.03148333807179527,TRENDING,2,142.62,4.937948625713302,6.703956392397167,3.1483338071795055
CIEN,1.0423,1.0,0.9467,False,0.7301587301587301,22,12,8,0.08033737982937694,0.22008470382768142,0.7922781887373327,5.8111813454663634,0.5353376234699416,0.15633781204166006,TRENDING,1,419.1601,4.186320261310298,13.436739086425401,15.633781204166006
FIX,1.0357,1.0,1.0,False,0.7142857142857143,21,10,11,0.06935509987782074,0.015737076860694366,0.5567401343633813,3.4026969696969704,0.05205254770499202,0.035587767651144006,TRENDING,1,1452.89,4.37719763882294,4.510461257159468,3.5587767651144007
SMTOY,1.0357,1.0,1.0,True,0.7142857142857143,34,11,14,0.037386383124678346,-0.09023913370431635,0.5168004012036107,2.768847352024922,-0.3033717484456409,-0.03797725203733555,TRENDING,1,60.49,2.455962059620601,-1.50118249137363,-3.7977252037335547
STX,1.0357,1.0,1.0,False,0.7142857142857143,26,10,12,0.11766414108080991,0.12892989520279463,0.5373107229746905,4.007806955287438,0.4245956565701564,0.07324595219737849,TRENDING,1,423.36,6.139549394959119,7.783830049305876,7.324595219737849
AXTI,1.0327,1.0,1.0,False,0.7103174603174603,29,10,8,-0.16202358571184405,0.2530028111423459,1.9987767584097855,30.837662337662337,0.10611367390333454,0.04141886151231952,DIP,3,49.03,-17.1090448013525,-3.5981124655918175,4.141886151231952
LASR,1.0298,1.0,1.0,False,0.7063492063492064,40,12,10,-0.06561227685562165,-0.10966875559534461,0.5907757931218343,6.620689655172414,-0.16836989373556463,-0.059891235256727175,BREAKDOWN,5,59.67,-7.070549758604567,-7.985636868308589,-5.989123525672717
LUNMF,1.0268,1.0,1.0,True,0.7023809523809523,28,10,10,0.14520426287744215,-0.10264439805149617,0.19842007434944242,2.1185006045949213,-0.446352523733352,-0.021559675034995222,TRENDING,2,25.79,10.313198041918145,4.410942530508369,-2.155967503499522
COHR,1.0238,1.0,1.0,True,0.6984126984126984,36,10,12,0.038102675818981524,-0.08113221276286109,0.3683697242238717,2.9648351648351645,-0.2536592114071523,-0.00992475999167305,TRENDING,1,252.56,1.013225255972707,0.27831137597748984,-0.9924759991673049
TERN,1.0227,1.0,0.9591,False,0.7023809523809523,38,10,7,-0.00799322926462298,0.24018339995297433,0.30556930693069306,19.603515625,0.17240093553859026,0.14260903342434242,TRENDING,38,52.745,2.0114108886954685,9.755300016349661,14.260903342434242
LITE,1.0212,1.0,0.9736,False,0.6984126984126984,29,12,8,0.129224912891986,0.14249430082256165,1.110231205404379,11.231642082088378,0.15626824195786979,0.12716076954377414,TRENDING,1,777.81012,7.015997486463845,13.414653239178195,12.716076954377414
TPC,1.0208,1.0,1.0,True,0.6944444444444444,37,10,6,0.04275970619097591,0.07855107855107857,0.1862130707251568,2.429680759275237,0.4061037151195667,0.05588326891018006,TRENDING,2,79.5,5.6384816406076865,9.021451660299725,5.588326891018006
