ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
ADTTF,202.59,21.4,51.28,56.04,184.1,735.77,9593.3,2.4,1.09,3.28,4.0,13.04,4,True,True,True,True,True,163.4,659.3,9335.52,152.64,627.23,9018.72,162.29,611.03,9382.24,0.8844,,,0.39,clean,,normal,none,strong_buy,89.33053757559182,95.94767070835992,96.87300574345883,6,100.0,95.4,1
ELA,26.92,12.21,61.58,110.15,339.87,442.74,3745.71,5.04,1.79,3.09,1.3,8.46,4,True,True,True,True,True,319.17,366.27,3487.93,308.41,334.2,3171.14,318.06,318.01,3534.66,0.4952,,,-0.12,clean,1.054,normal,none,strong_buy,89.32142097426079,95.94767070835992,92.53350350989152,6,100.0,94.5,2
ATEX,108.21,65.56,183.35,398.2,321.87,70.38,388.09,2.8,2.17,0.81,0.22,5.51,3,True,True,True,True,True,301.17,-6.09,130.31,290.41,-38.16,-186.48,300.06,-54.35,177.04,1.5343,XLK,0.31,2.82,overextended,1.507,confirmed,none,none,92.53046464278117,81.04658583280153,99.10657306955967,6,100.0,93.8,3
NWPX,144.3,21.95,85.33,128.47,251.87,421.5,1343.0,3.89,1.51,1.96,1.67,3.19,4,True,True,True,True,True,231.16,345.03,1085.22,220.41,312.97,768.42,230.06,296.77,1131.94,-0.0779,XLI,0.56,0.98,clean,1.569,confirmed,none,strong_buy,92.50311483878811,95.94767070835992,79.25973197192087,6,100.0,92.8,4
FTNT,158.98,8.05,94.54,96.71,50.38,231.14,2255.26,11.75,1.02,0.52,4.59,9.76,3,True,True,True,True,True,29.68,154.67,1997.48,18.92,122.6,1680.68,28.57,106.41,2044.2,1.2282,XLK,0.32,0.2,clean,1.063,normal,none,strong_buy,83.1494818731577,81.04658583280153,98.59604339502233,6,100.0,90.9,5
DVA,228.03,20.14,48.37,100.91,60.08,89.41,201.43,2.4,2.09,0.6,1.49,2.25,3,True,True,True,True,True,39.37,12.94,-56.35,28.62,-19.13,-373.15,38.27,-35.32,-9.63,0.9158,,,1.14,clean,0.864,normal,none,strong_buy,83.64177834503298,81.04658583280153,97.319719208679,6,100.0,90.8,6
ENVA,242.18,47.37,78.3,48.7,117.16,602.99,3263.61,1.65,0.62,2.41,5.15,5.41,3,True,True,True,True,True,96.46,526.52,3005.83,85.71,494.45,2689.03,95.35,478.26,3052.55,0.0871,XLF,0.61,2.87,overextended,1.47,normal,none,none,90.32120825356307,81.04658583280153,84.5564773452457,6,100.0,90.2,7
PANW,352.04,17.16,119.59,88.41,72.03,473.36,1565.28,6.97,0.74,0.81,6.57,3.31,3,True,True,True,True,True,51.33,396.89,1307.5,40.57,364.82,990.7,50.22,348.62,1354.22,0.1645,XLK,0.38,0.8,clean,0.932,normal,none,strong_buy,88.99018445923359,81.04658583280153,86.2795149968092,6,100.0,90.2,7
VLO,269.44,6.7,9.05,62.65,100.45,233.26,413.51,1.35,6.92,1.6,2.32,1.77,4,True,True,True,True,True,79.74,156.79,155.73,68.99,124.72,-161.06,78.64,108.53,202.46,0.8733,XLE,0.73,0.11,clean,0.938,normal,none,strong_buy,71.94213997021909,95.94767070835992,96.7453733248245,6,100.0,90.1,9
DK,53.14,15.62,17.91,77.19,150.9,126.9,318.75,1.15,4.31,1.95,0.84,2.51,3,True,True,True,True,True,130.19,50.43,60.97,119.44,18.36,-255.82,129.09,2.17,107.7,1.1236,XLE,0.57,0.4,clean,0.876,normal,none,strong_buy,80.89768134439481,81.04658583280153,98.34077855775367,6,100.0,90.1,9
LLY,1191.74,10.12,29.57,10.4,52.88,448.94,1542.19,2.92,0.35,5.08,8.49,3.44,4,True,True,True,True,True,32.18,372.47,1284.41,21.42,340.4,967.62,31.07,324.2,1331.14,0.5611,XLV,0.73,0.6,clean,1.062,normal,none,strong_buy,73.27620263165893,95.94767070835992,93.74601148691768,6,100.0,89.9,11
WEBC,310.0,5.44,21.57,44.52,68.67,195.24,825.37,3.96,2.06,1.54,2.84,4.23,5,True,True,True,True,True,47.97,118.77,567.59,37.21,86.7,250.8,46.86,70.5,614.32,0.1512,,,0.1,clean,,normal,none,strong_buy,74.4051417631507,99.52137843012126,85.92852584556478,6,100.0,89.4,12
AXGN,44.02,13.69,32.87,31.6,305.71,101.0,598.73,2.4,0.96,9.67,0.33,5.93,3,True,True,True,True,True,285.01,24.54,340.95,274.26,-7.53,24.15,283.91,-23.73,387.67,0.4831,VGK,0.32,0.03,clean,1.349,normal,none,strong_buy,81.5297657033458,81.04658583280153,92.02297383535418,6,100.0,89.1,13
COKE,193.84,12.61,1.1,25.37,73.61,377.91,1273.78,0.09,23.16,2.9,5.13,3.37,4,True,True,True,True,True,52.91,301.44,1016.0,42.16,269.37,699.2,51.81,253.18,1062.72,0.8595,XLP,0.31,0.62,clean,1.014,normal,none,strong_buy,68.18154192117179,95.94767070835992,96.61774090619018,6,100.0,89.0,14
AGX,764.56,18.19,40.38,138.38,246.77,1536.12,1718.65,2.22,3.43,1.78,6.22,1.12,4,True,True,True,True,True,226.07,1459.65,1460.87,215.31,1427.58,1144.07,224.96,1411.39,1507.59,-0.5875,,,0.53,clean,1.02,normal,none,strong_buy,90.35159692466648,95.94767070835992,63.11423101467773,6,100.0,88.9,15
KLIC,133.81,29.49,103.61,189.07,286.73,141.1,987.0,3.51,1.82,1.52,0.49,7.0,4,True,True,True,True,True,266.03,64.63,729.22,255.28,32.56,412.43,264.93,16.37,775.95,-0.6805,VXUS,0.55,1.4,clean,1.496,normal,none,strong_buy,92.8647400249187,95.94767070835992,59.22144224633057,6,100.0,88.9,15
ECPG,93.79,19.39,33.76,69.57,142.29,96.21,288.2,1.74,2.06,2.05,0.68,3.0,3,True,True,True,True,True,121.59,19.74,30.42,110.83,-12.32,-286.37,120.48,-28.52,77.15,0.1512,XLF,0.41,1.39,clean,1.162,normal,none,strong_buy,84.11280274713587,81.04658583280153,85.92852584556478,6,100.0,88.6,17
MPC,264.87,2.4,8.47,61.9,59.45,330.33,652.47,3.53,7.31,0.96,5.56,1.98,4,True,True,True,True,True,38.75,253.86,394.69,28.0,221.8,77.89,37.65,205.6,441.42,0.7683,XLE,0.75,-0.2,clean,1.023,normal,none,strong_buy,67.25316801896254,95.94767070835992,95.85194639438417,6,100.0,88.5,18
MNST,97.35,9.26,34.35,25.4,55.41,115.61,270.01,3.71,0.74,2.18,2.09,2.34,4,True,True,True,True,True,34.71,39.15,12.23,23.95,7.08,-304.57,33.6,-9.12,58.95,-0.0264,XLP,0.38,0.9,clean,1.05,normal,none,strong_buy,74.97492934633968,95.94767070835992,81.04658583280153,6,100.0,87.9,19
LQDA,79.32,35.01,110.17,128.26,536.6,2859.7,,3.15,1.16,4.18,5.33,,3,True,True,True,True,True,515.89,2783.23,,505.14,2751.16,,514.79,2734.97,,0.2766,,,0.74,clean,1.498,normal,none,none,96.1345610356459,81.04658583280153,89.02361199744735,5,83.33333333333334,87.9,19
GHM,119.44,20.15,51.34,75.65,141.24,798.05,547.72,2.55,1.47,1.87,5.65,0.69,3,True,True,True,True,True,120.54,721.58,289.94,109.79,689.51,-26.85,119.44,673.31,336.67,-0.2354,XLI,0.64,1.1,clean,1.837,confirmed,none,strong_buy,89.11781687786792,81.04658583280153,73.45245692405871,6,100.0,87.6,21
AXSM,240.66,4.52,42.39,59.72,130.54,245.38,3502.69,9.37,1.41,2.19,1.88,14.27,3,True,True,True,True,True,109.84,168.91,3244.91,99.08,136.84,2928.12,108.73,120.65,3291.64,0.1541,,,-0.28,clean,1.48,normal,none,strong_buy,79.98906007840276,81.04658583280153,86.08806636885768,6,100.0,87.4,22
MXL,112.39,30.34,546.29,539.31,690.92,181.05,487.51,18.01,0.99,1.28,0.26,2.69,2,True,True,True,True,True,670.22,104.58,229.72,659.46,72.51,-87.07,669.11,56.31,276.45,0.5039,XLK,0.43,-0.0,clean,1.37,normal,none,none,94.78834290576472,52.16975111678366,92.66113592852585,6,100.0,87.4,22
MUSA,558.8,8.36,13.12,37.42,37.36,326.43,670.97,1.57,2.85,1.0,8.74,2.06,3,True,True,True,True,True,16.66,249.97,413.19,5.91,217.9,96.39,15.56,201.7,459.91,1.1114,XLE,0.38,0.59,clean,1.01,normal,none,strong_buy,71.0213632357857,81.04658583280153,98.2769623484365,6,100.0,87.2,24
BELFB,318.06,17.86,60.65,82.44,225.58,2203.11,1603.59,3.4,1.36,2.74,9.77,0.73,3,True,True,True,True,True,204.88,2126.64,1345.81,194.12,2094.58,1029.01,203.77,2078.38,1392.53,-0.4222,VXUS,0.54,0.45,clean,1.382,normal,none,strong_buy,90.41541313398366,81.04658583280153,67.58136566687939,6,100.0,86.9,25
CNO,52.07,13.27,26.81,21.55,34.97,122.9,176.67,2.02,0.8,1.62,3.51,1.44,3,True,True,True,True,True,14.26,46.43,-81.11,3.51,14.36,-397.9,13.16,-1.83,-34.38,0.61,XLF,0.72,2.22,overextended,1.295,normal,none,none,72.79454219466983,81.04658583280153,94.38417358008935,6,100.0,86.9,25
CLMT,36.43,1.7,1.48,84.18,131.15,416.01,631.53,0.87,57.02,1.56,3.17,1.52,4,True,True,True,True,True,110.45,339.54,373.74,99.7,307.47,56.95,109.35,291.27,420.47,0.3044,,,-0.51,clean,0.754,normal,none,strong_buy,65.79907010666423,95.94767070835992,89.59795788130185,6,100.0,86.8,27
MSGS,395.17,4.64,22.95,53.2,89.12,127.86,365.89,4.95,2.32,1.68,1.43,2.86,4,True,True,True,True,True,68.42,51.39,108.1,57.66,19.32,-208.69,67.31,3.12,154.83,-0.1454,,,-0.21,clean,1.291,normal,none,strong_buy,74.26079557540949,95.94767070835992,76.8985322271857,6,100.0,86.8,27
ESE,339.9,18.14,20.8,70.15,77.15,275.0,742.17,1.15,3.37,1.1,3.56,2.7,3,True,True,True,True,True,56.45,198.53,484.39,45.69,166.46,167.59,55.34,150.27,531.11,-0.1158,XLI,0.65,1.38,clean,1.112,normal,none,strong_buy,82.28948248093111,81.04658583280153,78.23867262284621,6,100.0,86.5,29
HWM,267.41,4.65,16.03,27.65,43.67,690.92,1152.81,3.45,1.72,1.58,15.82,1.67,5,True,True,True,True,True,22.97,614.45,895.03,12.21,582.38,578.23,21.86,566.19,941.75,-0.1032,XLI,0.67,0.11,clean,1.348,normal,none,strong_buy,69.7587139514389,99.52137843012126,78.49393746011486,6,100.0,86.5,29
DINO,72.56,2.47,16.3,57.81,76.63,114.74,197.38,6.6,3.55,1.33,1.5,1.72,3,True,True,True,True,True,55.93,38.27,-60.4,45.17,6.2,-377.2,54.82,-10.0,-13.68,0.7942,XLE,0.56,-0.32,clean,0.89,normal,none,strong_buy,69.34694745798767,81.04658583280153,96.29865985960434,6,100.0,86.3,31
ABBV,251.07,17.91,15.44,8.74,35.26,120.24,318.59,0.86,0.57,4.03,3.41,2.65,3,True,True,True,True,True,14.56,43.77,60.81,3.8,11.7,-255.99,13.45,-4.5,107.53,1.1037,XLV,0.57,2.77,overextended,1.227,normal,none,none,67.52058832467256,81.04658583280153,98.21314613911933,6,100.0,86.1,32
PFG,108.93,5.86,20.89,22.34,37.14,74.99,151.86,3.56,1.07,1.66,2.02,2.03,4,True,True,True,True,True,16.44,-1.48,-105.92,5.68,-33.55,-422.72,15.33,-49.75,-59.2,0.0804,XLF,0.66,0.6,clean,0.957,normal,none,strong_buy,66.4524265353876,95.94767070835992,84.30121250797703,6,100.0,86.0,33
OCC,17.86,30.94,116.48,314.39,513.75,367.54,683.33,3.77,2.7,1.63,0.72,1.86,4,True,True,True,True,True,493.04,291.07,425.55,482.29,259.0,108.76,491.94,242.81,472.28,-1.1375,,,0.2,clean,3.746,confirmed,none,strong_buy,95.01018020481965,95.94767070835992,41.09763880025527,6,100.0,85.9,34
ORKA,93.29,69.59,90.19,201.91,732.2,120.23,-85.41,1.3,2.24,3.63,0.16,-0.71,2,True,True,True,True,True,711.5,43.76,-343.19,700.75,11.69,-659.99,710.39,-4.5,-296.47,0.4562,HYG,0.33,2.05,overextended,1.433,normal,none,none,90.3971799313216,52.16975111678366,91.76770899808552,6,100.0,85.9,34
CSX,48.33,5.39,17.73,31.62,48.12,53.19,444.26,3.29,1.78,1.52,1.11,8.35,4,True,True,True,True,True,27.41,-23.28,186.48,16.66,-55.35,-130.32,26.31,-71.55,233.2,-0.0181,XLI,0.59,0.3,clean,0.934,normal,none,strong_buy,67.65733734463791,95.94767070835992,81.4932992980217,6,100.0,85.8,36
TRV,334.62,15.81,14.72,14.62,25.07,126.25,196.86,0.93,0.99,1.71,5.04,1.56,3,True,True,True,True,True,4.37,49.78,-60.92,-6.38,17.71,-377.72,3.26,1.51,-14.2,0.7982,XLF,0.4,3.25,overextended,1.3,normal,none,none,67.00246148235937,81.04658583280153,96.36247606892151,6,100.0,85.6,37
IRDM,55.72,16.54,100.87,224.9,84.69,36.8,552.46,6.1,2.23,0.38,0.43,15.01,3,True,True,True,True,True,63.98,-39.67,294.68,53.23,-71.73,-22.12,62.88,-87.93,341.4,-0.4144,HYG,0.3,0.52,clean,1.404,normal,none,strong_buy,85.83280153158903,81.04658583280153,67.77281429483088,6,100.0,85.5,38
ASND,267.79,22.38,17.08,26.9,55.15,92.97,1848.98,0.76,1.58,2.05,1.69,19.89,3,True,True,True,True,True,34.45,16.5,1591.2,23.69,-15.56,1274.4,33.34,-31.76,1637.92,0.0348,XLV,0.31,3.22,overextended,1.281,normal,none,none,75.9777554927523,81.04658583280153,82.64199106573069,6,100.0,85.5,38
EZPW,35.53,14.76,39.99,78.63,155.98,427.93,392.79,2.71,1.97,1.98,2.74,0.92,4,True,True,True,True,True,135.28,351.47,135.01,124.52,319.4,-181.79,134.17,303.2,181.73,-0.8776,XLI,0.54,0.81,clean,1.294,normal,none,strong_buy,86.57732397362263,95.94767070835992,51.62731333758774,6,100.0,85.5,38
WWD,420.93,23.17,17.6,37.07,71.75,247.16,620.15,0.76,2.11,1.94,3.44,2.51,4,True,True,True,True,True,51.04,170.69,362.37,40.29,138.62,45.58,49.94,122.43,409.1,-0.7113,XLI,0.67,2.11,overextended,1.312,normal,none,none,79.82951955510985,95.94767070835992,58.2003828972559,6,100.0,84.8,41
