ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
U,19.45,19.12,1.77,OPTIMAL,95,1.48,0.9,18.83,3.33,,,,0.269,-115.5,59.7,357.0,clean,99.8,WARNING,-60.1,0,Deep Decline,5.79,-0.64,-57.19,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -8.31, 'median_ttg': 2.0, 'prob_good': 22.2, 'prob_bad': 63.0}",84.1
BBY,63.03,62.98,0.08,OPTIMAL,95,1.48,0.9,62.21,1.33,,,,0.104,-34.7,58.6,388.0,clean,100.0,WARNING,-14.2,0,Deep Decline,0.37,0.27,-9.62,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.48, 'median_ttg': 2.0, 'prob_good': 30.0, 'prob_bad': 48.5}",83.8
NTR,75.66,75.26,0.53,OPTIMAL,95,1.48,0.9,76.16,-0.66,,,,0.001,5.0,88.3,17.0,clean,61.2,CAUTION,-11.4,3,Parabolic,1.24,3.46,19.07,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.58, 'median_ttg': 2.0, 'prob_good': 23.0, 'prob_bad': 52.7}",82.5
SOXS,43.17,37.7,14.51,GOOD,75,1.52,1.24,38.97,10.78,ELEVATED,1.51,0.6,0.026,39.2,79.3,79.0,clean,93.0,WARNING,-31.3,0,Deep Decline,6.18,25.5,-27.81,,equity,Equity,,False,False,"{'grade': 'ROUGH', 'median_mae': -6.97, 'median_ttg': 2.0, 'prob_good': 21.8, 'prob_bad': 63.2}",81.9
NFLX,93.42,90.72,2.98,OPTIMAL,95,1.48,0.9,93.11,0.33,,,,0.705,-90.6,82.2,64.0,clean,61.9,CAUTION,-6.8,0,Deep Decline,1.74,10.44,-0.23,XLC,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",80.6
ECO,49.94,48.21,3.6,OPTIMAL,95,1.48,0.9,47.92,4.21,,,,0.131,-73.2,87.8,21.0,clean,52.0,CAUTION,-12.8,3,Parabolic,8.28,-6.13,52.82,VXUS,commodity,Commodity,35.0,True,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",79.6
FOX,53.38,52.2,2.28,OPTIMAL,95,1.48,0.9,52.36,1.95,,,,0.009,-5.6,52.8,536.0,clean,92.4,WARNING,-21.7,0,Deep Decline,2.31,2.6,-17.79,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",79.5
FOXA,59.13,57.41,2.99,OPTIMAL,95,1.48,0.9,58.13,1.73,,,,0.12,22.0,52.6,544.0,clean,90.6,WARNING,-22.6,0,Deep Decline,2.27,4.07,-20.0,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",78.8
SNY,46.8,45.73,2.33,OPTIMAL,95,1.48,0.9,45.11,3.76,,,,0.04,-25.2,71.7,135.0,clean,65.3,WARNING,-5.3,1,Basing,4.93,-3.21,-3.23,VGK,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -3.61, 'median_ttg': 2.0, 'prob_good': 37.9, 'prob_bad': 45.1}",77.9
SAIC,97.3,92.82,4.83,OPTIMAL,95,1.48,0.9,96.33,1.01,,,,0.493,71.3,68.8,180.0,clean,67.5,WARNING,-15.8,1,Basing,0.58,6.11,-5.35,XLF,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.36, 'median_ttg': 2.0, 'prob_good': 20.7, 'prob_bad': 64.6}",77.6
SOYB,24.21,24.02,0.79,OPTIMAL,95,1.48,0.9,24.15,0.24,,,,0.086,15.6,82.1,65.0,clean,52.0,CAUTION,-3.3,2,Sustained Uptrend,0.54,1.98,8.18,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",77.6
JD,28.7,27.51,4.32,OPTIMAL,95,1.48,0.9,28.32,1.36,,,,0.595,135.3,56.9,436.0,clean,75.4,WARNING,-7.4,1,Basing,5.24,6.38,-1.61,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -3.61, 'median_ttg': 2.0, 'prob_good': 37.9, 'prob_bad': 45.1}",75.8
BNAI,36.17,35.59,1.63,OPTIMAL,95,1.48,0.9,39.55,-8.55,,,,0.063,-116.3,62.8,283.0,clean,65.1,WARNING,-58.1,3,Parabolic,-10.8,38.0,2502.16,,equity,Equity,,False,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",74.8
NORW,36.13,35.87,0.75,OPTIMAL,95,1.48,0.9,36.51,-1.02,,,,0.187,26.9,82.9,58.0,clean,41.2,CAUTION,-4.2,3,Parabolic,-1.7,1.9,18.87,XLI,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -3.61, 'median_ttg': 2.0, 'prob_good': 37.9, 'prob_bad': 45.1}",74.6
