ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
BE,290.52,2.53,25.67,119.34,91.93,117.28,1485.81,10.16,4.65,0.77,1.28,16.16,4,True,True,True,True,True,24.73,109.36,1455.85,24.13,103.97,1444.02,27.96,122.64,1446.32,2.0367,XLK,0.55,2.13,overextended,1.199,normal,none,97.67012687427912,94.32525951557093,97.85467128027682,96.6,1
ANAB,66.76,1.57,13.38,76.57,111.2,177.24,350.78,8.54,5.72,1.45,1.59,3.15,4,True,True,True,True,True,12.44,66.58,320.82,11.84,61.19,308.99,15.67,79.87,311.29,2.4455,QQQ,0.43,-0.33,clean,0.799,normal,none,96.04382929642446,94.32525951557093,98.6159169550173,96.3,2
ENLT,91.35,0.78,4.32,28.72,64.39,162.27,459.4,5.51,6.65,2.24,2.52,7.13,5,True,True,True,True,True,3.38,18.73,429.45,2.77,13.34,417.61,6.6,32.02,419.91,1.5784,XLI,0.39,0.1,clean,0.748,thin,none,90.99769319492503,99.82698961937716,95.4325259515571,95.4,3
TTMI,158.99,0.49,6.7,63.77,61.9,150.26,694.16,13.76,9.52,0.97,2.43,11.21,4,True,True,True,True,True,5.76,53.79,664.2,5.15,48.4,652.37,8.98,67.07,654.67,2.5162,XLI,0.61,1.51,clean,1.686,confirmed,none,92.4336793540946,94.32525951557093,98.89273356401385,95.2,4
GPRE,17.76,2.19,11.56,9.43,54.97,72.26,396.09,5.29,0.82,5.83,1.31,7.21,4,True,True,True,True,True,10.62,-0.56,366.13,10.01,-5.95,354.3,13.85,12.73,356.6,2.3852,XLE,0.47,0.63,clean,0.726,thin,none,89.1118800461361,94.32525951557093,98.54671280276817,94.0,5
MCHP,93.95,1.12,5.04,43.7,23.75,50.22,103.88,4.5,8.67,0.54,2.11,4.37,4,True,True,True,True,True,4.1,33.72,73.93,3.5,28.32,62.1,7.33,47.0,64.4,2.0282,XLI,0.55,2.07,overextended,1.141,normal,none,84.22145328719724,94.32525951557093,97.6470588235294,92.1,6
CVE,29.27,0.1,11.34,13.36,48.43,71.47,148.68,110.48,1.18,3.62,1.48,3.07,4,True,True,True,True,True,10.4,3.38,118.73,9.79,-2.01,106.9,13.62,16.66,109.19,1.931,XLE,0.8,1.38,clean,0.645,thin,none,83.5121107266436,94.32525951557093,97.30103806228374,91.7,7
IESC,655.64,1.79,9.31,35.5,72.41,56.86,233.35,5.19,3.81,2.04,0.79,3.22,4,True,True,True,True,True,8.37,25.52,203.4,7.76,20.13,191.57,11.6,38.81,193.87,0.8081,XLI,0.73,0.95,clean,1.377,normal,none,91.8800461361015,94.32525951557093,88.23529411764706,91.5,8
EFXT,27.16,1.27,5.76,36.55,47.93,113.69,314.66,4.55,6.34,1.31,2.37,6.56,4,True,True,True,True,True,4.82,26.57,284.7,4.22,21.18,272.87,8.05,39.85,275.17,0.7667,XLK,0.35,0.84,clean,0.823,normal,none,91.96078431372548,94.32525951557093,87.82006920415225,91.4,9
MXL,77.18,9.09,27.95,336.29,344.84,407.43,672.57,3.08,12.03,1.03,1.18,1.95,3,True,True,True,True,True,27.01,326.31,642.62,26.4,320.92,630.79,30.24,339.59,633.08,6.6073,XLK,0.39,2.37,overextended,3.859,confirmed,none,99.48096885813148,74.11764705882354,100.0,91.2,10
NUE,226.04,0.33,5.48,30.12,27.19,46.37,89.36,16.47,5.49,0.9,1.71,3.29,4,True,True,True,True,True,4.54,20.13,59.41,3.94,14.74,47.57,7.77,33.42,49.87,2.2746,XLB,0.55,-0.22,clean,1.247,normal,none,80.88235294117646,94.32525951557093,98.33910034602076,91.2,10
FIX,1867.02,1.45,8.16,30.7,63.47,84.74,369.63,5.61,3.76,2.07,1.34,5.82,5,True,True,True,True,True,7.22,20.71,339.68,6.62,15.32,327.85,10.45,34.0,330.14,0.2609,XLI,0.77,1.25,clean,0.97,normal,none,92.75663206459053,99.82698961937716,80.34602076124567,91.0,12
KEN,93.04,1.04,13.92,8.93,31.54,80.07,206.46,13.35,0.64,3.53,2.54,6.55,4,True,True,True,True,True,12.98,-1.05,176.5,12.37,-6.44,164.67,16.21,12.23,166.97,1.2679,XLRE,0.3,0.86,clean,1.504,confirmed,none,85.19607843137256,94.32525951557093,92.80276816608996,90.8,13
PR,22.1,2.22,7.8,7.28,37.01,76.38,87.29,3.52,0.93,5.08,2.06,2.36,4,True,True,True,True,True,6.87,-2.7,57.33,6.26,-8.09,45.5,10.09,10.58,47.8,1.5794,XLE,0.8,1.32,clean,1.161,normal,none,82.40484429065744,94.32525951557093,95.50173010380622,90.7,14
VAL,102.23,0.25,12.11,6.07,77.08,81.07,216.4,49.39,0.5,12.7,1.05,2.81,4,True,True,True,True,True,11.17,-3.91,186.45,10.56,-9.31,174.62,14.39,9.37,176.92,1.2097,XLB,0.36,-0.31,clean,0.79,normal,none,82.90080738177623,94.32525951557093,92.31833910034602,89.8,15
FANG,207.65,0.98,6.6,8.93,26.65,44.57,57.3,6.72,1.35,2.98,1.67,2.15,4,True,True,True,True,True,5.66,-1.05,27.34,5.06,-6.44,15.51,8.89,12.23,17.81,1.7971,XLE,0.76,0.8,clean,0.686,thin,none,76.36101499423299,94.32525951557093,96.53979238754326,89.1,16
ADEA,33.0,3.61,8.87,31.63,82.42,87.5,168.07,2.46,3.56,2.61,1.06,2.04,4,True,True,True,True,True,7.94,21.65,138.12,7.33,16.26,126.29,11.16,34.93,128.59,0.2332,XLK,0.66,1.33,clean,1.131,normal,none,93.2871972318339,94.32525951557093,79.51557093425605,89.0,17
