ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
DBJP,VXUS,47.0,75.9,80.0,80.9,,,,,,2.0,,,,89.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
MUFG,VGK,66.0,73.5,107.0,79.5,,,,,,,5.0,,,82.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
ADM,DBA,70.0,73.0,16.0,87.2,,,,,,,5.0,,,83.9,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
SMFG,VGK,74.0,72.4,131.0,78.5,,,,,,,5.0,,,82.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
IWD,XLI,87.0,71.4,117.0,79.0,,,,,,3.2,,,,89.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
KLAC,XLK,108.0,70.0,36.0,84.5,,,,,,,5.0,,,88.2,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
STT,XLF,111.0,69.9,88.0,80.6,,,,,,3.4,1.0,,,84.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
DXJ,VXUS,121.0,69.4,65.0,81.8,,,,,,3.2,,,,89.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
FITB,XLF,141.0,67.9,131.0,78.5,,,,,,,5.0,,,80.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Financial Services
EACO,--,1.0,92.7,2.0,92.3,,,,,,,,,,89.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ATEX,XLK,5.0,88.3,22.0,85.6,,,,,,,,,,85.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
EC,XLE,7.0,87.4,30.0,84.8,,,,,,,7.0,,,74.0,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
CLMT,XLE,9.0,87.2,1.0,92.6,,,,,,,,,,83.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SNDK,XLK,11.0,84.6,,,,,,,,,6.0,,,82.9,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Technology
RVMD,--,12.0,84.3,52.0,83.0,,,,,,,5.0,,,76.7,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Healthcare
EXCE,--,13.0,84.2,4.0,91.6,,,,,,,,,,89.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
JBHT,XLI,14.0,83.9,43.0,83.8,,,,,,,4.0,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
YPF,XLE,15.0,82.9,56.0,82.7,,,,,,,3.0,,,85.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FTNT,--,18.0,81.6,74.0,81.1,,,,,,,2.0,,,84.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
SLB,HYG,21.0,80.1,,,,,,,,,6.0,,,88.6,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Energy
LSCC,XLI,25.0,79.8,56.0,82.7,,,,,,,3.0,,,89.3,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
MSGS,VXUS,26.0,79.0,141.0,78.1,,,,,,,,,,94.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MPC,XLE,27.0,78.8,5.0,89.8,,,,,,,1.0,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VLO,XLE,30.0,78.2,7.0,89.2,,,,,,,4.0,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TFII,XLI,32.0,78.1,65.0,81.8,,,,,,,,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
R,XLI,35.0,77.9,41.0,83.9,,,,,,,,,,89.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
KNX,XLI,35.0,77.9,128.0,78.6,,,,,,,,,,89.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TD,VGK,37.0,77.7,77.0,81.0,,,,,,,3.0,,,87.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
NWPX,XLI,40.0,77.2,15.0,87.6,,,,,,,,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AXSM,XLV,43.0,77.0,8.0,89.1,,,,,,,,,,85.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PSX,XLE,43.0,77.0,22.0,85.6,,,,,,,3.0,,,83.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
DK,XLE,45.0,76.6,94.0,80.1,,,,,,,,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TOELY,VXUS,49.0,75.3,102.0,79.8,,,,,,,,,,88.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
RY,VGK,49.0,75.3,125.0,78.7,,,,,,,3.0,,,89.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
HEWJ,VXUS,52.0,75.0,,,,,,,,2.2,,,,89.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
ODFL,XLI,63.0,73.9,138.0,78.3,,,,,,,4.0,,,90.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
SEI,XLI,73.0,72.5,110.0,79.4,,,,,,,,,,83.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TIGO,VGK,78.0,71.9,141.0,78.1,,,,,,,,,,87.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
STLD,XLB,79.0,71.8,13.0,88.2,,,,,,,2.0,,,91.0,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
BWA,XLI,79.0,71.8,134.0,78.4,,,,,,,,,,83.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GMOI,VGK,84.0,71.6,,,,,,,,3.1,,,,89.7,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
SCHL,--,87.0,71.4,36.0,84.5,,,,,,,,,,88.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EWJ,VXUS,95.0,70.9,,,,,,,,2.0,,,,89.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
HAPI,SPY,97.0,70.7,,,,,,,,3.9,,,,89.4,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
BBJP,VXUS,99.0,70.5,,,,,,,,2.0,,,,89.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
FLJP,VXUS,101.0,70.4,,,,,,,,2.0,,,,89.5,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
VECO,XLI,105.0,70.2,32.0,84.7,,,,,,,,,,90.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DOCN,XLK,105.0,70.2,123.0,78.8,,,,,,,,,,90.0,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
