ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SYRE,88.34,0.97,9.37,32.6,108.79,167.94,481.95,9.65,3.48,3.34,1.54,4.43,5,True,True,True,True,True,8.16,30.83,456.98,6.1,27.03,441.97,9.12,38.52,457.65,0.6117,HYG,0.48,0.28,clean,1.22,normal,none,89.44585448392554,99.58756345177665,94.54314720812182,94.5,1
AGX,738.85,2.69,18.47,15.52,53.96,130.82,247.17,6.88,0.84,3.48,2.42,4.58,4,True,True,True,True,True,17.25,13.75,222.2,15.19,9.95,207.19,18.22,21.44,222.87,0.9267,IAU,0.42,0.58,clean,0.96,normal,none,89.86357868020305,95.33629441624365,96.51015228426397,93.9,2
NWPX,139.19,0.22,7.72,29.84,94.51,121.85,260.5,35.72,3.87,3.17,1.29,2.76,5,True,True,True,True,True,6.5,28.07,235.53,4.44,24.27,220.52,7.46,35.76,236.2,0.2309,XLI,0.54,0.51,clean,1.187,normal,none,84.87732656514383,99.58756345177665,90.48223350253807,91.6,3
BTSG,66.25,2.82,5.03,16.8,50.6,81.81,210.3,1.78,3.34,3.01,1.62,4.16,4,True,True,True,True,True,3.81,15.03,185.33,1.75,11.23,170.32,4.77,22.72,186.0,0.4938,QQQ,0.48,0.26,clean,1.233,normal,none,85.51713197969542,95.33629441624365,93.71827411167513,91.5,4
MBX,43.03,3.46,15.52,41.59,51.35,55.06,326.04,4.48,2.68,1.23,1.07,6.35,3,True,True,True,True,True,14.3,39.82,301.07,12.24,36.02,286.06,15.26,47.51,301.74,1.2367,QQQ,0.48,0.8,clean,1.841,confirmed,none,91.37584602368867,78.6484771573604,97.84263959390863,89.3,5
MRNA,63.96,3.5,28.85,39.9,22.13,113.98,150.33,8.25,1.38,0.55,5.15,6.79,3,True,True,True,True,True,27.63,38.12,125.36,25.57,34.32,110.35,28.59,45.81,126.03,2.7258,QQQ,0.43,3.05,overextended,1.736,confirmed,none,89.37711505922165,78.6484771573604,99.1751269035533,89.1,6
TRVI,17.21,5.13,27.86,29.98,60.84,38.68,181.21,5.43,1.08,2.03,0.64,2.98,3,True,True,True,True,True,26.64,28.21,156.24,24.58,24.41,141.23,27.61,35.9,156.91,1.0541,HYG,0.42,2.58,overextended,1.558,confirmed,none,90.70960236886633,78.6484771573604,97.27157360406092,88.9,7
DFTX,24.48,0.2,1.53,22.28,31.19,99.67,264.83,7.5,14.52,1.4,3.2,8.49,4,True,True,True,True,True,0.32,20.5,239.86,-1.74,16.71,224.85,1.28,28.2,240.53,0.5972,XLV,0.41,0.26,clean,0.789,normal,none,75.94120135363791,95.33629441624365,94.3527918781726,88.5,8
WDC,746.23,4.79,40.99,63.72,135.46,327.44,1174.08,8.56,1.55,2.13,2.42,8.67,4,True,True,True,True,True,39.77,61.95,1149.11,37.71,58.15,1134.1,40.73,69.64,1149.78,-0.4276,QQQ,0.68,1.07,clean,1.546,confirmed,none,97.73688663282572,95.33629441624365,71.89086294416244,88.3,9
AXGN,44.84,0.61,5.85,5.04,43.9,52.78,370.51,9.66,0.86,8.72,1.2,8.44,4,True,True,True,True,True,4.64,3.26,345.54,2.58,-0.54,330.53,5.6,10.95,346.21,0.4564,XLV,0.43,0.19,clean,1.697,confirmed,none,76.14213197969544,95.33629441624365,93.21065989847716,88.2,10
TH,20.16,4.02,14.09,9.57,121.54,136.62,188.83,3.5,0.68,12.71,1.12,1.55,3,True,True,True,True,True,12.87,7.79,163.85,10.81,3.99,148.84,13.84,15.48,164.52,0.5218,,,0.26,clean,0.882,normal,none,90.27601522842639,78.6484771573604,93.84517766497463,87.6,11
ORKA,72.34,2.06,5.65,25.81,86.35,149.97,504.34,2.74,4.57,3.35,1.74,5.84,4,True,True,True,True,True,4.43,24.04,479.37,2.38,20.24,464.36,5.4,31.73,480.04,-0.2381,HYG,0.51,0.31,clean,0.799,normal,none,88.92237732656514,95.33629441624365,78.23604060913706,87.5,12
MTRN,274.98,4.19,11.78,41.74,103.06,118.6,253.9,2.81,3.54,2.47,1.15,2.46,4,True,True,True,True,True,10.56,39.97,228.93,8.5,36.17,213.92,11.53,47.66,229.6,-0.4177,VXUS,0.75,1.21,clean,1.655,confirmed,none,94.18887478849406,95.33629441624365,72.5253807106599,87.4,13
MUFG,21.08,1.59,4.98,8.38,24.73,33.76,57.55,3.13,1.68,2.95,1.36,2.33,4,True,True,True,True,True,3.76,6.61,32.58,1.7,2.81,17.57,4.73,14.3,33.25,0.5534,VGK,0.64,1.2,clean,1.065,normal,none,71.77453468697122,95.33629441624365,94.03553299492386,87.0,14
SIMO,321.66,4.73,17.25,27.18,152.28,276.21,370.19,3.64,1.58,5.6,1.81,2.43,4,True,True,True,True,True,16.03,25.41,345.22,13.97,21.61,330.21,17.0,33.1,345.89,-0.5273,QQQ,0.34,0.98,clean,1.038,normal,none,95.73815566835871,95.33629441624365,69.41624365482234,86.8,15
TVTX,55.15,1.87,12.76,30.5,98.95,53.84,291.41,6.84,2.39,3.24,0.54,2.94,3,True,True,True,True,True,11.54,28.73,266.44,9.48,24.93,251.43,12.51,36.42,267.11,0.2577,XLY,0.45,-0.11,clean,1.203,normal,none,89.1391708967851,78.6484771573604,90.86294416243655,86.2,16
TRT,15.83,7.69,54.14,16.23,155.32,203.84,501.9,7.04,0.3,9.57,1.31,3.23,4,True,True,True,True,True,52.92,14.45,476.93,50.86,10.65,461.92,53.89,22.14,477.6,-0.6155,,,0.9,clean,1.032,normal,none,95.95494923857869,95.33629441624365,67.06852791878173,86.1,17
SPHR,157.33,3.27,4.35,16.26,39.38,79.81,311.97,1.33,3.74,2.42,2.03,7.92,4,True,True,True,True,True,3.13,14.48,287.0,1.07,10.68,271.98,4.1,22.17,287.66,-0.3293,SPY,0.55,0.03,clean,1.093,normal,none,85.60173434856176,95.33629441624365,75.1269035532995,85.4,18
UNFI,51.71,4.15,3.71,2.86,30.88,57.36,139.62,0.89,0.77,10.78,1.86,4.52,3,True,True,True,True,True,2.49,1.09,114.65,0.43,-2.71,99.64,3.46,8.78,115.32,2.4446,XLP,0.33,0.41,clean,1.059,normal,none,76.39065143824027,78.6484771573604,98.98477157360406,84.7,19
FRO,40.93,5.35,10.23,9.32,24.48,81.99,107.03,1.91,0.91,2.63,3.35,4.37,3,True,True,True,True,True,9.02,7.55,82.06,6.96,3.75,67.05,9.98,15.24,82.73,0.1757,XLRE,0.34,0.62,clean,1.394,normal,none,84.31683587140441,78.6484771573604,89.72081218274111,84.2,20
CTRN,60.66,6.72,26.45,61.54,26.74,41.46,103.69,3.94,2.33,0.43,1.55,3.88,3,True,True,True,True,True,25.24,59.77,78.72,23.18,55.97,63.71,26.2,67.46,79.39,-0.0224,XLY,0.5,0.98,clean,1.842,confirmed,none,88.53109137055839,78.6484771573604,84.83502538071066,84.0,21
TD,119.29,0.67,2.62,10.55,27.49,30.16,68.25,3.92,4.03,2.61,1.1,2.48,5,True,True,True,True,True,1.4,8.77,43.28,-0.66,4.97,28.27,2.36,16.46,43.95,-0.1002,VGK,0.72,0.34,clean,0.911,normal,none,69.40038071065989,99.58756345177665,82.48730964467005,83.8,22
ALHC,21.86,2.05,8.0,33.62,20.37,9.14,50.03,3.9,4.2,0.61,0.45,2.46,3,True,True,True,True,True,6.79,31.85,25.06,4.73,28.05,10.05,7.75,39.54,25.73,4.3345,XLRE,0.42,0.92,clean,1.035,normal,none,72.15524534686972,78.6484771573604,99.61928934010153,83.5,23
ARWR,81.82,0.96,9.96,11.81,43.64,26.54,427.87,10.35,1.19,3.7,0.61,9.8,3,True,True,True,True,True,8.74,10.03,402.9,6.68,6.23,387.89,9.71,17.72,403.57,0.2462,XLY,0.53,0.94,clean,1.1,normal,none,80.69479695431473,78.6484771573604,90.6725888324873,83.3,24
CRS,586.47,1.91,4.27,44.32,55.09,82.42,131.75,2.23,10.38,1.24,1.5,2.39,3,True,True,True,True,True,3.05,42.55,106.78,0.99,38.75,91.77,4.02,50.24,107.45,0.0211,XLI,0.72,0.38,clean,1.204,normal,none,84.66053299492386,78.6484771573604,86.10406091370558,83.1,25
GEV,1109.73,5.8,22.38,9.68,26.48,61.72,127.1,3.86,0.43,2.74,2.33,4.8,4,True,True,True,True,True,21.16,7.91,102.13,19.1,4.11,87.11,22.13,15.6,102.79,-0.5619,XLI,0.6,1.99,clean,1.28,normal,none,85.69162436548224,95.33629441624365,68.4010152284264,83.1,25
LINC,48.43,4.15,1.72,1.94,26.45,108.66,114.67,0.41,1.12,13.66,4.11,4.34,3,True,True,True,True,True,0.51,0.16,89.7,-1.55,-3.64,74.69,1.47,7.85,90.37,0.5855,XLB,0.31,1.37,clean,0.984,normal,none,74.164551607445,78.6484771573604,94.28934010152284,82.4,27
