ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.1,10,bearish,-3.01,-3.74,-4.28,-7.71,17.23,1.2,-2.0,-1.56,-1.5,,,76.0,,,76.0,,,76.0
ACWI,ACWI,0.1,10,bearish,0.21,0.94,0.22,-2.39,11.8,1.13,-1.32,-0.28,0.31,,,77.0,,,77.0,,,77.0
ACWX,ACWX,0.0,10,bearish,-0.34,-0.44,-1.05,-2.99,8.42,0.46,-1.39,-0.75,-0.43,,,77.0,,,77.0,,,77.0
AFK,Africa,2.0,10,bearish,1.44,2.31,-4.39,-5.67,-1.1,-1.16,-1.29,-1.19,0.49,,,76.0,,,76.0,,,76.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,50.0,,,50.0,,,50.0
AGG,Agg Bond,2.0,10,bearish,-0.76,-0.64,0.0,-0.1,-0.39,-0.46,-0.18,-0.02,-1.3,,,83.0,,,83.0,,,83.0
AIA,AIA,2.0,10,bearish,-3.36,-4.38,-5.81,-10.86,25.06,1.23,-2.0,-1.71,-1.44,,,77.0,,,77.0,,,77.0
AIQ,AIQ,3.4,10,bullish,-3.69,-3.63,-3.86,-11.82,30.65,1.49,-2.0,-1.15,-1.24,,,56.0,,,56.0,,,56.0
AIRR,AIRR,3.7,10,bullish,-4.31,-5.27,-2.58,-2.24,11.27,-0.48,-1.2,-1.14,-2.0,,,62.0,,,62.0,,,62.0
AIS,AIS,6.8,10,bullish,-9.73,-11.62,-7.11,-9.45,71.51,1.87,-1.65,-1.6,-2.0,,,10.0,,,10.0,,,10.0
ALAI,ALAI,5.9,10,bullish,-2.96,-1.43,-4.07,-6.3,29.63,0.99,-1.41,-1.22,-0.64,,,14.0,,,14.0,,,14.0
AMG,AMG,2.0,10,bearish,0.62,1.33,-3.11,10.98,26.0,0.72,0.74,-1.1,0.03,,,98.0,,,98.0,,,98.0
AMLP,AMLP,2.0,10,bearish,0.68,1.88,2.87,-1.27,-0.06,-0.4,-0.59,1.22,1.08,,,73.0,,,73.0,,,73.0
APIE,APIE,4.4,10,bullish,0.6,1.23,0.26,-1.15,7.93,0.56,-0.71,-0.16,0.44,,,26.0,,,26.0,,,26.0
APO,APO,0.0,10,bearish,3.29,-2.39,-14.61,-7.88,7.58,0.54,-0.78,-2.0,-0.44,,,73.0,,,73.0,,,73.0
ARES,ARES,3.6,10,bullish,8.64,3.94,-8.92,-8.87,10.49,0.74,-0.59,-0.96,0.8,,,62.0,,,62.0,,,62.0
ARGT,ARGT,2.0,10,bearish,-0.08,0.93,-5.62,-6.49,-1.89,-0.34,-0.75,-0.85,0.12,,,73.0,,,73.0,,,73.0
ARKF,ARKF,3.2,10,bullish,2.55,7.9,3.36,-1.25,7.99,0.18,-0.05,0.64,1.83,,,51.0,,,51.0,,,51.0
ARKG,ARKG,3.6,10,bullish,1.3,6.98,22.46,26.21,58.4,2.0,2.0,2.0,0.97,,,61.0,,,61.0,,,61.0
ARKK,ARKK,3.5,10,bullish,0.77,6.15,3.52,1.68,18.79,0.37,-0.04,0.44,1.26,,,61.0,,,61.0,,,61.0
ARKQ,ARKQ,3.1,10,bullish,-0.35,3.31,-2.66,-9.81,11.73,-0.28,-1.55,-0.71,0.54,,,61.0,,,61.0,,,61.0
ARKW,ARKW,3.4,10,bullish,0.81,6.99,0.81,-3.9,19.71,0.46,-0.5,0.11,1.55,,,61.0,,,61.0,,,61.0
ARKX,ARKX,0.0,10,bearish,2.23,6.11,-1.85,-7.61,13.24,-0.11,-1.22,-0.55,1.14,,,36.0,,,36.0,,,36.0
ARMG,ARMG,10.0,10,bullish,-17.25,-19.16,-45.95,-45.4,201.57,0.7,-1.18,-1.43,-0.98,,,10.0,,,10.0,,,10.0
ARTY,ARTY,3.5,10,bullish,-4.08,-4.91,-6.07,-11.96,49.38,1.89,-1.85,-1.34,-1.29,,,56.0,,,56.0,,,56.0
ASEA,ASEA,3.4,10,bullish,0.41,-0.8,-3.19,-2.28,0.87,-1.13,-1.3,-1.68,-0.63,,,73.0,,,73.0,,,73.0
ASHR,ASHR,2.4,10,bullish,-3.01,-4.17,-2.12,-2.93,7.33,-0.06,-1.44,-1.18,-2.0,,,62.0,,,62.0,,,62.0
AVDE,AVDE,0.2,10,bearish,1.02,0.88,-0.18,-1.94,4.38,-0.49,-1.02,-0.38,0.24,,,43.0,,,43.0,,,43.0
AVDV,AVDV,0.2,10,bearish,1.06,0.19,-2.36,-4.82,2.63,-1.24,-1.65,-1.13,-0.17,,,43.0,,,43.0,,,43.0
AVEM,AVEM,2.4,10,bullish,-2.8,-3.33,-4.36,-7.17,13.73,0.68,-2.0,-1.68,-1.43,,,43.0,,,43.0,,,43.0
AVES,AVES,2.2,10,bearish,-0.25,0.02,-3.63,-5.85,7.85,0.1,-1.84,-1.45,-0.16,,,36.0,,,36.0,,,36.0
AVIV,AVIV,0.1,10,bearish,1.42,1.28,-0.34,-1.91,3.46,-0.88,-1.11,-0.5,0.42,,,36.0,,,36.0,,,36.0
AVNM,AVNM,4.5,10,bullish,0.22,0.05,-1.77,-3.8,6.1,-0.37,-1.58,-1.02,-0.21,,,26.0,,,26.0,,,26.0
BAGAX,BAGAX,3.0,10,bearish,2.28,4.95,3.73,-0.74,21.75,1.21,0.19,0.54,0.82,,,78.0,,,78.0,,,78.0
BAI,BAI,5.6,10,bullish,-7.53,-8.63,-6.69,-9.48,37.95,1.14,-1.73,-1.53,-2.0,,,10.0,,,10.0,,,10.0
BAM,BAM,3.5,10,bullish,4.23,2.71,-4.4,-3.94,4.06,0.59,-0.39,-0.76,0.8,,,28.0,,,28.0,,,28.0
BATT,BATT,2.0,10,bearish,-0.59,-1.56,-8.86,-14.52,0.6,-1.69,-2.0,-2.0,-0.59,,,56.0,,,56.0,,,56.0
BBCA,BBCA,0.0,10,bearish,0.46,0.22,-0.95,-2.38,5.35,-0.47,-1.5,-0.86,-0.14,,,52.0,,,52.0,,,52.0
BBEU,BBEU,0.1,10,bearish,1.51,1.88,0.14,0.59,6.71,0.49,-0.18,-0.18,0.77,,,56.0,,,56.0,,,56.0
BBIN,BBIN,0.2,10,bearish,0.92,1.24,-0.54,-0.24,5.77,0.22,-0.46,-0.46,0.45,,,43.0,,,43.0,,,43.0
BBJP,BBJP,3.6,10,bullish,-0.04,-0.21,-1.81,-0.74,6.47,0.06,-0.61,-0.8,-0.25,,,56.0,,,56.0,,,56.0
BEN,BEN,2.0,10,bearish,2.83,4.47,2.46,9.61,44.6,2.0,0.65,0.16,1.02,,,98.0,,,98.0,,,98.0
BIL,BIL,0.0,10,neutral,-0.22,-0.17,-0.1,0.05,0.04,0.5,0.57,-0.6,-1.28,,,77.0,,,77.0,,,77.0
BINV,BINV,4.0,10,bullish,0.9,0.57,-0.05,-0.37,2.77,-0.66,-0.55,-0.31,0.11,,,19.0,,,19.0,,,19.0
BITO,BITO,2.0,10,bullish,1.83,3.47,-4.47,-9.05,-10.9,0.25,-0.21,-0.15,0.9,,,36.0,,,36.0,,,36.0
BITQ,BITQ,0.0,10,bearish,-5.26,-3.65,-12.5,-16.5,26.88,0.39,-1.32,-1.29,-0.56,,,36.0,,,36.0,,,36.0
BK,BK,0.0,10,bearish,0.17,-1.8,-0.13,2.31,25.41,1.66,-0.37,-0.59,-1.09,,,98.0,,,98.0,,,98.0
BKCH,BKCH,0.0,10,bearish,-11.51,-11.21,-19.53,-24.98,22.37,-0.04,-1.44,-1.54,-1.25,,,44.0,,,44.0,,,44.0
BKGI,BKGI,2.0,10,bearish,-2.06,-1.87,-0.29,-1.46,0.38,-1.19,-1.02,-0.47,-1.39,,,28.0,,,28.0,,,28.0
BKIE,BKIE,0.2,10,bearish,0.09,0.56,-0.26,-0.08,6.48,0.29,-0.47,-0.4,0.12,,,43.0,,,43.0,,,43.0
BLK,BLK,2.5,10,bullish,4.79,2.45,-5.83,-2.28,4.0,0.11,-0.38,-1.25,0.75,,,98.0,,,98.0,,,98.0
BLOK,BLOK,3.3,10,bullish,-2.27,-1.27,-6.27,-9.29,23.28,0.57,-1.08,-0.96,-0.31,,,56.0,,,56.0,,,56.0
BN,BN,2.2,10,bullish,3.06,1.0,-2.93,-4.74,6.6,0.1,-0.81,-0.65,0.24,,,98.0,,,98.0,,,98.0
BND,Total Bond,2.0,10,bearish,-0.81,-0.67,-0.04,-0.12,-0.42,-0.48,-0.21,-0.08,-1.37,,,77.0,,,77.0,,,77.0
BNDX,BNDX,2.0,10,bearish,-0.58,-0.52,-0.14,0.08,0.48,0.88,0.29,-0.09,-0.95,,,63.0,,,63.0,,,63.0
BNO,BNO,3.0,10,bearish,-2.89,-5.28,-8.78,-25.0,-21.18,-1.3,-1.91,-1.09,-1.01,,,73.0,,,73.0,,,73.0
BOTZ,BOTZ,3.2,10,bullish,1.44,2.13,-0.53,-8.0,10.29,0.45,-1.43,-0.27,0.52,,,57.0,,,57.0,,,57.0
BUZZ,BUZZ,0.3,10,bearish,-0.74,3.06,-2.21,-10.67,25.97,0.9,-1.38,-0.5,0.55,,,38.0,,,38.0,,,38.0
BWX,BWX,2.0,10,bearish,-0.32,0.0,-0.87,-1.54,-1.28,-0.19,-0.65,-0.5,0.14,,,77.0,,,77.0,,,77.0
BX,BX,3.5,10,bullish,6.88,7.53,-1.78,6.85,7.39,0.49,0.67,-0.18,1.64,,,77.0,,,77.0,,,77.0
CCNR,CCNR,3.2,10,bearish,0.0,-0.27,-4.52,-11.66,-6.82,-2.0,-2.0,-1.8,-0.4,,,14.0,,,14.0,,,14.0
CEF,CEF,0.2,10,bearish,3.61,3.84,-5.4,-12.34,-14.5,-1.64,-1.58,-0.95,0.57,,,98.0,,,98.0,,,98.0
CEV,CEV,2.0,10,bearish,0.76,2.32,2.42,2.62,4.34,0.71,0.68,1.02,1.49,,,98.0,,,98.0,,,98.0
CG,CG,3.5,10,bullish,5.7,2.22,-6.26,-3.73,-9.64,-0.56,-0.31,-0.82,0.5,,,65.0,,,65.0,,,65.0
CGDG,CGDG,4.0,10,bullish,-0.03,0.88,1.36,1.18,5.05,0.27,0.07,0.52,0.48,,,19.0,,,19.0,,,19.0
CGDV,Dividend Grw,0.0,10,bearish,-0.63,0.37,0.95,-0.04,14.4,1.32,-0.66,0.01,-0.05,,,35.0,,,35.0,,,35.0
CGGE,CGGE,4.6,10,bullish,0.2,1.1,1.36,0.6,13.04,1.4,-0.33,0.24,0.4,,,14.0,,,14.0,,,14.0
CGGO,CGGO,3.7,10,bullish,-2.6,-2.63,-1.47,-2.23,20.02,1.94,-1.06,-0.83,-1.29,,,35.0,,,35.0,,,35.0
CGIC,CGIC,4.8,10,bullish,-1.21,-1.07,-1.77,-2.86,7.34,0.07,-1.42,-1.08,-0.76,,,14.0,,,14.0,,,14.0
CGIE,CGIE,4.9,10,bullish,0.05,0.68,0.35,0.38,7.0,0.67,-0.19,-0.06,0.22,,,19.0,,,19.0,,,19.0
CGNG,CGNG,5.2,10,bullish,-2.09,-1.82,-2.06,-3.75,13.32,1.01,-1.42,-1.01,-0.95,,,14.0,,,14.0,,,14.0
CGXU,CGXU,0.3,10,bearish,-1.59,-1.79,-3.78,-4.83,14.19,1.13,-1.52,-1.43,-0.84,,,35.0,,,35.0,,,35.0
CHAT,CHAT,6.8,10,bullish,-6.96,-9.19,-8.34,-14.17,38.11,0.81,-2.0,-1.81,-2.0,,,26.0,,,26.0,,,26.0
CHPS,CHPS,7.5,10,bullish,-8.09,-10.31,-6.36,-5.18,67.52,2.0,-1.33,-1.52,-2.0,,,26.0,,,26.0,,,26.0
