ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.8,10,bullish,4.37,6.68,7.73,14.73,15.52,1.41,2.0,1.76,2.0,,,11.0,,,11.0,,,11.0
ACWI,ACWI,4.3,10,bullish,1.99,2.45,3.25,7.11,6.22,0.13,1.29,0.95,1.14,,,11.0,,,11.0,,,11.0
ACWX,ACWX,2.5,10,bullish,2.47,2.91,3.38,5.1,5.19,-0.41,0.68,0.89,1.2,,,11.0,,,11.0,,,11.0
AFK,Africa,2.2,10,bearish,6.02,5.82,2.98,3.58,0.6,-1.43,-0.09,0.28,1.55,,,11.0,,,11.0,,,11.0
AGF,AGF,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,,,,,,,
AGG,Agg Bond,0.0,10,bearish,0.42,0.28,-0.41,-0.31,-0.95,-1.11,-0.51,-0.62,0.53,,,11.0,,,11.0,,,11.0
AIA,AIA,2.2,10,bullish,6.11,9.71,11.14,20.56,25.21,1.91,2.0,1.98,2.0,,,11.0,,,11.0,,,11.0
AIQ,AIQ,6.1,10,bullish,6.64,9.66,13.0,26.26,24.42,1.66,2.0,2.0,2.0,,,11.0,,,11.0,,,11.0
AIRR,AIRR,4.4,10,bullish,-0.81,1.85,4.44,7.45,9.38,-0.61,0.38,0.5,0.22,,,11.0,,,11.0,,,11.0
ALAI,ALAI,6.6,10,bullish,2.75,4.29,5.29,17.38,20.49,0.62,1.54,0.63,0.96,,,11.0,,,11.0,,,11.0
AMG,AMG,3.4,10,bullish,-0.28,4.03,5.34,5.76,-0.88,-1.37,0.04,0.61,0.74,,,11.0,,,11.0,,,11.0
AMLP,AMLP,2.0,10,bullish,-1.37,-0.86,2.43,1.53,4.89,0.6,0.27,1.01,-0.72,,,11.0,,,11.0,,,11.0
APIE,APIE,3.4,10,bullish,2.14,1.73,1.97,3.26,0.53,-1.05,0.29,0.42,0.64,,,11.0,,,11.0,,,11.0
