ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
BE,234.68,1.52,7.52,75.76,68.08,131.39,1193.72,4.95,10.08,0.9,1.93,17.53,4,True,True,True,True,True,6.61,64.9,1162.9,4.82,60.0,1151.59,10.28,68.48,1154.01,2.8797,XLK,0.6,-0.05,clean,0.749,thin,none,95.8984375,95.9375,98.828125,96.9,1
STX,595.86,1.64,10.4,57.31,66.31,163.18,617.56,6.34,5.51,1.16,2.46,9.31,4,True,True,True,True,True,9.49,46.44,586.74,7.7,41.54,575.43,13.16,50.02,577.85,1.4961,XLK,0.53,-0.02,clean,0.753,normal,none,96.24348958333333,95.9375,93.59375,95.3,2
INTC,84.99,2.97,29.36,92.72,100.02,122.72,295.49,9.89,3.16,1.08,1.23,2.95,4,True,True,True,True,True,28.45,81.86,264.67,26.66,76.96,253.36,32.12,85.44,255.78,0.8684,XLK,0.63,3.07,overextended,1.543,confirmed,none,97.56510416666667,95.9375,88.125,93.9,3
LBRT,32.85,0.34,23.68,10.01,55.69,102.53,169.93,70.49,0.42,5.56,1.84,3.05,4,True,True,True,True,True,22.77,-0.85,139.11,20.99,-5.75,127.8,26.44,2.73,130.22,4.3747,,,1.45,clean,1.035,normal,none,85.22135416666667,95.9375,99.84375,93.7,4
MNMD,23.26,0.78,3.56,30.75,37.07,84.02,301.03,4.57,8.63,1.21,2.27,8.12,4,True,True,True,True,True,2.65,19.88,270.22,0.87,14.99,258.91,6.32,23.46,261.33,1.4159,XLK,0.49,-0.31,clean,1.673,confirmed,none,89.58333333333333,95.9375,93.203125,92.9,5
AGX,660.85,1.2,8.12,60.85,86.94,139.33,344.54,6.75,7.49,1.43,1.6,3.96,4,True,True,True,True,True,7.21,49.99,313.72,5.43,45.09,302.41,10.88,53.56,304.83,0.7237,IAU,0.34,-0.17,clean,0.592,thin,none,95.12369791666667,95.9375,86.875,92.6,6
NUE,215.0,0.33,6.3,29.51,21.02,55.29,86.49,19.01,4.69,0.71,2.63,4.11,4,True,True,True,True,True,5.39,18.65,55.67,3.6,13.75,44.36,9.06,22.23,46.78,1.767,XLB,0.58,-0.15,clean,1.085,normal,none,83.43098958333333,95.9375,95.46875,91.6,7
ANAB,66.59,13.09,30.7,53.72,112.0,193.74,384.64,2.34,1.75,2.09,1.73,3.43,3,True,True,True,True,True,29.79,42.85,353.83,28.0,37.95,342.52,33.46,46.43,344.94,2.4935,QQQ,0.44,2.9,overextended,0.964,normal,none,98.67838541666667,77.03125,98.28125,91.3,8
MTZ,385.89,2.6,3.85,25.8,57.32,88.31,214.17,1.48,6.71,2.22,1.54,3.74,4,True,True,True,True,True,2.94,14.94,183.35,1.15,10.04,172.04,6.61,18.52,174.46,0.637,XLI,0.68,0.1,clean,0.704,thin,none,92.36979166666667,95.9375,85.3125,91.2,9
MEOH,60.76,1.9,9.48,2.19,27.33,69.11,96.44,5.0,0.23,12.5,2.53,3.53,4,True,True,True,True,True,8.57,-8.68,65.63,6.78,-13.58,54.32,12.24,-5.1,56.74,3.0176,XLE,0.52,-0.03,clean,0.683,thin,none,78.32682291666667,95.9375,99.0625,91.1,10
IESC,606.97,1.2,9.7,29.44,29.64,59.57,210.15,8.12,3.03,1.01,2.01,7.09,4,True,True,True,True,True,8.79,18.58,179.34,7.01,13.68,168.03,12.46,22.16,170.45,0.716,XLI,0.62,0.36,clean,0.866,normal,none,90.48828125,95.9375,86.640625,91.0,11
FET,63.41,2.39,15.65,5.19,46.34,102.26,318.27,6.55,0.33,8.92,2.21,6.87,4,True,True,True,True,True,14.74,-5.67,287.45,12.95,-10.57,276.14,18.41,-2.09,278.57,1.1734,XLE,0.4,0.94,clean,0.532,thin,none,85.67708333333333,95.9375,90.9375,90.9,12
REX,47.25,1.09,8.1,7.19,41.47,48.35,133.91,7.42,0.89,5.77,1.17,3.23,4,True,True,True,True,True,7.19,-3.67,103.09,5.4,-8.57,91.78,10.86,-0.09,94.21,1.7311,XLE,0.46,0.56,clean,0.713,thin,none,81.38020833333333,95.9375,95.15625,90.8,13
PWR,637.28,1.99,5.34,16.79,35.37,49.12,125.89,2.68,3.14,2.11,1.39,3.56,4,True,True,True,True,True,4.43,5.93,95.07,2.64,1.03,83.76,8.1,9.51,86.18,0.93,XLI,0.67,0.81,clean,0.765,normal,none,86.98567708333333,95.9375,88.671875,90.5,14
POWL,260.52,3.07,7.81,49.04,84.57,128.77,323.95,2.54,6.28,1.72,1.52,3.83,3,True,True,True,True,True,6.9,38.18,293.14,5.11,33.28,281.83,10.57,41.75,284.25,2.3879,XLI,0.57,0.56,clean,0.755,normal,none,96.5625,77.03125,97.890625,90.5,14
