ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
PL,35.88,16.85,10.76,38.02,81.97,160.6,946.21,0.64,3.53,2.16,1.96,11.54,4,True,True,True,True,True,9.07,42.28,929.28,8.8,42.24,922.45,3.63,47.03,896.8,0.4204,,,2.53,overextended,1.312,normal,none,98.1024416135881,97.96974522292994,94.90445859872611,97.0,1
PARR,64.9,5.24,3.0,30.64,84.69,85.91,346.35,0.57,10.21,2.76,1.01,4.09,4,True,True,True,True,True,1.32,34.9,329.43,1.05,34.85,322.6,-4.13,39.65,296.95,4.5459,XLE,0.45,-0.23,clean,1.099,normal,none,91.77282377919322,97.96974522292994,99.28343949044586,96.3,2
FSLY,33.5,3.52,17.17,67.17,229.08,287.73,421.81,4.87,3.91,3.41,1.26,1.84,4,True,True,True,True,True,15.49,71.43,404.88,15.22,71.38,398.05,10.05,76.18,372.4,-0.1877,,,1.18,clean,1.071,normal,none,98.54033970276008,97.96974522292994,91.64012738853503,96.1,3
CLMT,35.05,1.33,13.84,19.54,76.4,90.28,175.33,10.4,1.41,3.91,1.18,2.3,4,True,True,True,True,True,12.15,23.8,158.4,11.88,23.76,151.58,6.71,28.55,125.93,0.9864,,,-0.53,clean,1.606,confirmed,none,93.8163481953291,97.96974522292994,96.17834394904459,96.0,4
PARXF,19.54,3.92,3.21,17.06,45.04,49.03,104.8,0.82,5.32,2.64,1.09,2.33,4,True,True,True,True,True,1.53,21.32,87.87,1.26,21.28,81.04,-3.92,26.07,55.39,1.4613,XLE,0.43,-0.34,clean,0.666,thin,none,87.61942675159236,97.96974522292994,97.13375796178345,94.2,5
GPRE,16.95,4.44,2.73,11.66,72.96,87.92,249.48,0.61,4.28,6.26,1.2,3.42,4,True,True,True,True,True,1.05,15.92,232.55,0.78,15.88,225.73,-4.4,20.67,200.08,-0.4525,XLE,0.45,-0.0,clean,1.051,normal,none,89.67622080679406,97.96974522292994,88.21656050955414,92.0,6
BG,129.46,0.89,2.94,12.56,45.33,56.94,66.29,3.31,4.27,3.61,1.26,1.46,4,True,True,True,True,True,1.26,16.82,49.36,0.99,16.78,42.54,-4.18,21.58,16.89,0.0911,XLB,0.58,0.25,clean,1.006,normal,none,82.17223991507431,97.96974522292994,93.39171974522293,91.2,7
REX,45.43,2.18,3.06,21.02,40.56,47.5,136.49,1.4,6.86,1.93,1.17,3.36,3,True,True,True,True,True,1.38,25.28,119.56,1.11,25.24,112.74,-4.06,30.03,87.09,1.7719,XLE,0.36,-1.35,clean,1.651,confirmed,none,86.76353503184714,87.46019108280255,97.92993630573248,90.7,8
DOW,41.4,1.74,4.89,28.01,77.07,79.61,19.62,2.8,5.73,2.75,1.03,0.25,3,True,True,True,True,True,3.21,32.28,2.69,2.94,32.23,-4.14,-2.24,37.03,-29.79,2.4508,XLB,0.49,-0.82,clean,1.155,normal,none,83.57218683651804,87.46019108280255,98.40764331210191,89.8,9
WDS,24.22,2.28,1.68,10.49,55.36,59.76,64.2,0.74,6.25,5.28,1.08,1.16,3,True,True,True,True,True,-0.0,14.75,47.27,-0.27,14.71,40.45,-5.45,19.5,14.8,0.965,XLE,0.61,-0.81,clean,1.491,normal,none,81.19692144373674,87.46019108280255,96.09872611464968,88.3,10
