target_date,window,similar_date,correlation
2026-03-19,25Y,2026-03-18,0.9354
2026-03-19,25Y,2026-03-17,0.8818
2026-03-19,25Y,2026-03-13,0.7759
2026-03-19,25Y,2026-03-16,0.7622
2026-03-19,25Y,2026-03-12,0.69
2026-03-19,25Y,2022-05-06,0.6091
2026-03-19,25Y,2022-05-09,0.6066
2026-03-19,25Y,2026-03-11,0.606
2026-03-19,25Y,2013-06-28,0.5964
2026-03-19,25Y,2005-04-05,0.5934
2026-03-19,25Y,2022-04-29,0.5842
2026-03-19,25Y,2013-06-27,0.5829
2026-03-19,25Y,2023-10-03,0.5782
2026-03-19,25Y,2022-05-05,0.5771
2026-03-19,25Y,2005-04-01,0.5747
2026-03-19,25Y,2002-10-10,0.5708
2026-03-19,25Y,2022-05-12,0.5705
2026-03-19,25Y,2023-08-28,0.5699
2026-03-19,25Y,2008-07-03,0.5692
2026-03-19,25Y,2002-09-30,0.5684
2026-03-19,25Y,2008-06-30,0.5674
2026-03-19,25Y,2008-07-07,0.5663
2026-03-19,25Y,2005-03-31,0.5601
2026-03-19,25Y,2023-08-24,0.5568
2026-03-19,25Y,2022-05-13,0.5544
2026-03-19,25Y,2008-07-01,0.5524
2026-03-19,25Y,2005-04-04,0.5516
2026-03-19,25Y,2013-06-21,0.5509
2026-03-19,25Y,2004-05-17,0.5506
2026-03-19,25Y,2004-03-17,0.5471
2026-03-19,25Y,2002-09-27,0.547
2026-03-19,25Y,2010-06-01,0.547
2026-03-19,25Y,2022-05-03,0.546
2026-03-19,25Y,2011-11-28,0.5445
2026-03-19,25Y,2022-05-16,0.5433
2026-03-19,25Y,2013-06-24,0.5419
2026-03-19,25Y,2011-06-13,0.5411
2026-03-19,25Y,2001-03-19,0.5408
2026-03-19,25Y,2022-09-26,0.5399
2026-03-19,25Y,2010-05-28,0.5395
2026-03-19,25Y,2026-03-10,0.5389
2026-03-19,25Y,2018-10-22,0.5371
2026-03-19,25Y,2010-02-04,0.5356
2026-03-19,25Y,2023-08-25,0.5356
2026-03-19,25Y,2023-08-22,0.5355
2026-03-19,25Y,2018-02-13,0.535
2026-03-19,25Y,2011-11-29,0.5342
2026-03-19,25Y,2022-05-18,0.532
2026-03-19,25Y,2002-09-25,0.5316
2026-03-19,25Y,2021-10-06,0.5316
2026-03-19,25Y,2004-03-18,0.5313
2026-03-19,25Y,2004-03-19,0.5307
2026-03-19,25Y,2005-03-29,0.5294
2026-03-19,25Y,2023-10-04,0.5288
2026-03-19,25Y,2007-03-14,0.5285
2026-03-19,25Y,2004-05-18,0.5283
2026-03-19,25Y,2018-10-19,0.5283
2026-03-19,25Y,2009-03-09,0.5274
2026-03-19,25Y,2018-02-12,0.5262
2026-03-19,25Y,2005-03-30,0.5245
2026-03-19,25Y,2010-02-11,0.5222
2026-03-19,25Y,2023-09-29,0.5221
2026-03-19,25Y,2022-05-04,0.522
2026-03-19,25Y,2022-04-28,0.5212
2026-03-19,25Y,2021-10-07,0.5208
2026-03-19,25Y,2025-01-10,0.5188
2026-03-19,25Y,2008-06-18,0.5164
2026-03-19,25Y,2022-05-02,0.5149
2026-03-19,25Y,2013-07-02,0.5146
2026-03-19,25Y,2013-06-13,0.5143
2026-03-19,25Y,2021-10-05,0.5123
2026-03-19,25Y,2008-06-27,0.5122
2026-03-19,25Y,2022-09-23,0.5115
2026-03-19,25Y,2007-03-08,0.5115
2026-03-19,25Y,2004-03-22,0.5115
2026-03-19,25Y,2004-05-07,0.5111
2026-03-19,25Y,2013-06-12,0.5093
2026-03-19,25Y,2016-01-19,0.5089
2026-03-19,25Y,2024-12-31,0.5087
2026-03-19,25Y,2016-01-21,0.5082
2026-03-19,25Y,2010-02-05,0.5074
2026-03-19,25Y,2024-10-31,0.5069
2026-03-19,25Y,2023-10-02,0.5068
2026-03-19,25Y,2015-09-02,0.5062
2026-03-19,25Y,2022-05-19,0.505
2026-03-19,25Y,2010-02-17,0.505
2026-03-19,25Y,2023-09-28,0.5045
2026-03-19,25Y,2013-07-03,0.5043
2026-03-19,25Y,2006-05-30,0.5042
2026-03-19,25Y,2009-03-10,0.5041
2026-03-19,25Y,2023-08-23,0.5041
