ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.0,10,bearish,-0.86,-1.14,-2.83,-5.25,20.32,1.76,-1.67,-1.19,-0.64,,,80.0,,,80.0,,,80.0
ACWI,ACWI,3.2,10,bullish,1.19,1.23,-0.78,-1.87,12.83,1.35,-1.17,-0.72,0.47,,,83.0,,,83.0,,,83.0
ACWX,ACWX,0.1,10,bearish,-0.03,0.16,-1.87,-2.53,9.52,0.75,-1.27,-1.06,-0.14,,,83.0,,,83.0,,,83.0
AFK,Africa,2.2,10,bullish,0.04,0.9,-7.57,-6.22,0.08,-1.05,-1.39,-1.88,0.09,,,80.0,,,80.0,,,80.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,60.0,,,60.0,,,60.0
AGG,Agg Bond,2.0,10,bearish,-0.85,-0.7,-0.47,-0.18,-0.78,-0.74,-0.28,-0.74,-1.41,,,89.0,,,89.0,,,89.0
AIA,AIA,2.0,10,bearish,-1.17,-2.5,-3.98,-7.75,28.48,1.7,-1.93,-1.34,-0.96,,,83.0,,,83.0,,,83.0
AIQ,AIQ,3.6,10,bullish,0.76,0.38,-1.56,-8.37,36.34,1.96,-1.64,-0.68,-0.13,,,49.0,,,49.0,,,49.0
AIRR,AIRR,4.1,10,bullish,-0.25,-0.86,-0.7,1.47,16.77,0.3,-0.54,-0.69,-0.63,,,61.0,,,61.0,,,61.0
AIS,AIS,4.6,10,bullish,-0.41,-0.97,1.82,1.12,89.67,2.0,-0.77,-0.4,-0.61,,,5.0,,,5.0,,,5.0
ALAI,ALAI,5.5,10,bullish,2.29,2.06,-1.31,-3.6,36.29,1.41,-1.04,-0.65,0.35,,,11.0,,,11.0,,,11.0
AMG,AMG,2.2,10,bullish,-1.48,-0.65,-5.76,11.39,21.76,0.4,0.8,-1.63,-0.47,,,98.0,,,98.0,,,98.0
AMLP,AMLP,2.7,10,bullish,0.35,2.44,1.26,-1.09,-1.94,-0.72,-0.54,0.48,1.43,,,77.0,,,77.0,,,77.0
APIE,APIE,3.9,10,bullish,0.61,0.82,-1.32,-0.57,8.34,0.64,-0.56,-0.75,0.24,,,20.0,,,20.0,,,20.0
