ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
WDC,442.36,2.51,10.39,49.97,63.7,220.25,906.51,4.14,4.81,1.27,3.46,14.23,4,True,True,True,True,True,9.99,40.49,877.94,9.09,34.94,866.81,13.91,53.35,866.89,1.3409,XLK,0.59,0.7,clean,1.21,normal,none,96.68862690707351,95.87378640776699,93.75866851595008,95.4,1
CVE,29.98,2.43,11.95,12.88,54.06,78.99,150.46,4.93,1.08,4.2,1.46,2.78,4,True,True,True,True,True,11.55,3.4,121.89,10.65,-2.15,110.77,15.47,16.25,110.84,2.2524,XLE,0.8,0.7,clean,0.64,thin,none,89.19325011558021,95.87378640776699,97.98890429958391,94.4,2
GPRE,18.07,1.75,9.78,6.54,55.24,82.71,389.7,5.6,0.67,8.44,1.5,7.05,4,True,True,True,True,True,9.38,-2.94,361.13,8.48,-8.48,350.01,13.3,9.92,350.09,2.708,XLE,0.49,0.48,clean,0.764,normal,none,87.9218677762367,95.87378640776699,98.95977808599167,94.3,3
MCHP,95.3,1.44,9.74,45.27,22.05,53.54,107.26,6.78,4.65,0.49,2.43,4.86,4,True,True,True,True,True,9.34,35.79,78.7,8.44,30.25,67.57,13.26,48.65,67.65,2.2201,XLI,0.54,0.93,clean,1.104,normal,none,86.74872861766066,95.87378640776699,97.8502080443828,93.5,4
REX,51.16,2.38,8.28,12.66,49.11,59.92,155.16,3.47,1.53,3.88,1.22,3.16,4,True,True,True,True,True,7.88,3.18,126.59,6.97,-2.36,115.47,11.8,16.04,115.55,1.8696,XLE,0.46,0.85,clean,0.71,thin,none,87.49422098936662,95.87378640776699,96.46324549237171,93.3,5
STX,738.54,1.6,23.95,72.01,70.58,175.24,720.51,14.99,3.01,0.98,2.48,10.21,4,True,True,True,True,True,23.55,62.53,691.94,22.64,56.98,680.81,27.47,75.39,680.89,0.476,XLK,0.56,1.64,clean,1.845,confirmed,none,96.5730466944059,95.87378640776699,84.9514563106796,92.5,6
ADEA,33.63,1.91,11.62,34.14,78.98,96.44,172.09,6.08,2.94,2.31,1.22,2.18,4,True,True,True,True,True,11.22,24.66,143.52,10.31,19.12,132.39,15.14,37.52,132.47,0.7554,XLK,0.66,1.37,clean,1.537,confirmed,none,93.25589459084604,95.87378640776699,88.14147018030513,92.4,7
MXL,78.12,1.22,51.25,334.48,342.86,412.26,673.47,42.08,6.53,1.03,1.2,1.96,3,True,True,True,True,True,50.85,325.0,644.9,49.95,319.46,633.77,54.77,337.86,633.85,5.994,XLK,0.39,0.46,clean,3.31,confirmed,none,96.97179842810912,79.50762829403605,100.0,92.2,8
STRO,38.39,7.87,14.29,61.44,154.24,230.95,258.79,1.82,4.3,2.51,1.5,1.68,3,True,True,True,True,True,13.89,51.96,230.22,12.99,46.41,219.09,17.81,64.82,219.17,3.6221,,,0.5,clean,1.347,normal,none,97.92533518261673,79.50762829403605,99.30651872399446,92.2,8
EFXT,27.43,0.99,7.27,35.86,47.47,118.91,310.01,7.32,4.93,1.32,2.5,6.53,4,True,True,True,True,True,6.88,26.38,281.45,5.97,20.83,270.32,10.79,39.24,270.4,0.643,XLK,0.35,0.36,clean,0.796,normal,none,92.13476652797043,95.87378640776699,87.1012482662968,91.7,10
ANAB,69.78,4.52,4.79,81.48,107.12,187.04,382.24,1.06,17.01,1.31,1.75,3.57,3,True,True,True,True,True,4.39,72.0,353.67,3.49,66.46,342.54,8.31,84.86,342.62,2.895,QQQ,0.42,1.02,clean,0.675,thin,none,96.24364308830327,79.50762829403605,99.02912621359224,91.6,11
MEOH,64.86,0.95,6.75,8.35,35.69,91.44,100.37,7.11,1.24,4.27,2.56,2.81,4,True,True,True,True,True,6.35,-1.13,71.8,5.45,-6.67,60.68,10.27,11.73,60.76,1.7017,XLE,0.55,0.16,clean,0.854,normal,none,82.87679149329635,95.87378640776699,95.5617198335645,91.4,12
