date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-07-07,79.76,107.88,747.71,0.7393400074156471,51.09504132231405,1.37,Neutral,0.3,0.4,61.6,1452,0.53,0.69,64.7,1447,1.07,1.44,67.8,1437
