ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
AA,XLK,13.0,88.1,95.0,79.8,,,,,,,5.0,,,90.8,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
BG,XLB,15.0,87.7,78.0,81.5,,,,,,,6.0,,,84.7,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
XLE,XLE,17.0,86.1,81.0,81.2,,,,,,4.2,,,,87.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,19.0,85.9,86.0,80.7,,,,,,4.3,,,,87.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
PHYS,IAU,34.0,82.7,10.0,90.1,,,,,,0.2,6.0,,,62.8,CAUTION,none,4,"['ranker', 'ranker_long', 'secrot', 'stock_secrot']",Financial Services
PBR,XLE,51.0,80.3,12.0,89.8,,,,,,,7.0,,,83.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
DBC,IAU,59.0,78.9,79.0,81.3,,,,,,3.5,,,,91.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
INFL,IAU,72.0,77.3,117.0,77.7,,,,,,3.7,,,,80.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XOP,XLE,74.0,76.9,140.0,75.1,,,,,,4.9,,,,91.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GUNR,IAU,104.0,71.8,55.0,83.7,,,,,,5.4,,,,84.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GSG,XLE,108.0,71.0,116.0,77.8,,,,,,3.5,,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLU,XLU,113.0,70.3,83.0,81.1,,,,,,3.5,,,,81.6,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VPU,XLU,116.0,69.6,88.0,80.3,,,,,,3.5,,,,81.7,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,142.0,66.4,124.0,77.1,,,,,,,6.0,,,83.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
TNGX,--,2.0,98.0,17.0,88.5,,,,,,,,,,81.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CENX,XLK,3.0,95.9,19.0,87.9,,,,,,,,,,87.8,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
PARXF,XLE,4.0,95.8,74.0,81.9,,,,,,,,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TYRA,--,5.0,95.4,145.0,74.5,,,,,,,,,,91.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GPRE,XLE,7.0,92.3,61.0,83.0,,,,,,,,,,81.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MAZE,--,10.0,91.0,122.0,77.4,,,,,,,,,,89.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FUWAY,IAU,17.0,86.1,3.0,92.0,,,,,,,,,,81.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LMT,XLI,19.0,85.9,33.0,85.8,,,,,,,7.0,,,69.1,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
HCA,--,21.0,85.8,10.0,90.1,,,,,,,3.0,,,94.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
RAAX,IAU,22.0,85.7,,,,,,,,4.2,,,,89.6,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
VTR,XLRE,23.0,84.9,136.0,75.7,,,,,,,1.0,,,88.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
EQT,XLE,25.0,84.7,105.0,79.0,,,,,,,3.0,,,91.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TTE,XLE,27.0,83.9,98.0,79.6,,,,,,,3.0,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
LHX,XLI,28.0,83.6,44.0,85.0,,,,,,,8.0,,,77.0,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
SGOL,IAU,29.0,83.3,7.0,90.4,,,,,,3.4,,,,62.9,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
GLD,IAU,29.0,83.3,8.0,90.3,,,,,,3.3,,,,63.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
IAU,IAU,31.0,83.1,9.0,90.2,,,,,,3.3,,,,62.4,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
SHLD,XLI,32.0,82.9,,,,,,,,4.8,,,,89.9,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
HOLX,--,33.0,82.8,114.0,77.9,,,,,,,1.0,,,80.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
EQIX,XLU,35.0,82.5,36.0,85.6,,,,,,,2.0,,,96.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
PWR,XLK,35.0,82.5,90.0,80.2,,,,,,,3.0,,,92.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
LINC,--,35.0,82.5,42.0,85.2,,,,,,,,,,84.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NEE,XLU,39.0,82.2,68.0,82.4,,,,,,,5.0,,,74.1,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Utilities
MNMD,--,41.0,81.8,103.0,79.3,,,,,,,,,,82.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WMB,XLE,42.0,81.2,34.0,85.7,,,,,,,2.0,,,83.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NTR,XLE,43.0,81.1,146.0,74.0,,,,,,,3.0,,,85.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
FIVE,SPY,45.0,81.0,34.0,85.7,,,,,,,3.0,,,84.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
OKE,XLE,46.0,80.8,117.0,77.7,,,,,,,2.0,,,85.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VRT,XLK,48.0,80.6,,,,,,,,,5.0,,,92.5,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Industrials
DBB,IAU,50.0,80.4,95.0,79.8,,,,,,3.1,,,,73.4,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
EQNR,XLE,51.0,80.3,60.0,83.1,,,,,,,3.0,,,81.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MPLX,XLRE,51.0,80.3,133.0,76.0,,,,,,,2.0,,,91.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
GNR,XLB,55.0,79.6,65.0,82.5,,,,,,5.5,,,,79.9,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
ANRO,--,56.0,79.4,146.0,74.0,,,,,,,,,,87.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CEF,IAU,56.0,79.4,14.0,89.5,,,,,,3.3,,,,55.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
PSX,XLE,60.0,78.8,65.0,82.5,,,,,,,3.0,,,91.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PDBC,IAU,61.0,78.7,,,,,,,,4.7,,,,91.1,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
SII,IAU,62.0,78.5,4.0,91.9,,,,,,,,,,81.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MPC,XLE,66.0,78.2,13.0,89.7,,,,,,,1.0,,,90.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TRV,--,66.0,78.2,31.0,85.9,,,,,,,1.0,,,80.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Financial Services
