ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.8,10,bullish,-1.2,1.59,0.64,-4.59,10.18,0.41,-1.56,-0.14,0.37,,,69.0,,,69.0,,,69.0
ACWI,ACWI,3.5,10,bullish,-1.47,-0.75,-2.74,-4.93,-0.42,-0.94,-1.76,-1.29,-0.53,,,77.0,,,77.0,,,77.0
ACWX,ACWX,3.4,10,bullish,-1.72,-0.55,-2.07,-6.71,3.81,-0.85,-2.0,-0.97,-0.41,,,77.0,,,77.0,,,77.0
AFK,Africa,3.4,10,bullish,-4.3,-4.16,-7.46,-14.43,-1.77,-2.0,-2.0,-2.0,-1.46,,,69.0,,,69.0,,,69.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,55.0,,,55.0,,,55.0
AGG,Agg Bond,0.1,10,bullish,-0.11,0.21,-0.74,-1.35,-0.6,-1.12,-1.97,-1.08,0.31,,,94.0,,,94.0,,,94.0
AIA,AIA,3.4,10,bullish,-0.95,3.25,2.57,-2.4,19.58,1.13,-0.91,0.2,0.67,,,77.0,,,77.0,,,77.0
AIQ,AIQ,3.3,10,bullish,-1.09,0.43,-1.71,-1.51,-2.15,-0.84,-0.55,-0.64,-0.05,,,35.0,,,35.0,,,35.0
AIRR,AIRR,3.9,10,bullish,0.77,1.93,-1.85,-6.29,11.37,0.07,-1.8,-0.89,0.3,,,41.0,,,41.0,,,41.0
ALAI,ALAI,3.7,10,bullish,-1.1,0.68,-0.58,-2.04,-6.25,-0.87,-0.6,-0.43,-0.03,,,3.0,,,3.0,,,3.0
AMG,AMG,3.0,10,bullish,1.91,2.91,-6.98,-15.86,1.88,-0.96,-2.0,-1.74,0.42,,,100.0,,,100.0,,,100.0
APIE,APIE,3.3,10,bullish,-2.69,-1.29,-3.12,-8.71,-3.14,-2.0,-2.0,-1.15,-0.64,,,12.0,,,12.0,,,12.0
APO,APO,7.6,10,bullish,7.92,11.31,0.36,-10.94,-24.13,-1.49,-0.95,0.14,2.0,,,53.0,,,53.0,,,53.0
ARES,ARES,5.1,10,bullish,7.47,11.87,-7.71,-19.37,-37.78,-1.87,-1.36,-0.8,2.0,,,41.0,,,41.0,,,41.0
ARGT,ARGT,4.2,10,bullish,2.12,0.92,0.7,-4.19,-1.41,-0.32,-0.5,0.02,0.11,,,53.0,,,53.0,,,53.0
ARKF,ARKF,3.2,10,bullish,-1.85,0.75,-3.13,4.44,-17.69,-0.91,0.26,-0.55,0.05,,,31.0,,,31.0,,,31.0
ARKG,ARKG,3.0,10,bullish,0.53,1.99,-7.26,-10.01,-9.77,-0.99,-1.17,-1.09,0.28,,,41.0,,,41.0,,,41.0
ARKK,ARKK,3.9,10,bullish,-1.31,0.66,-3.9,-0.4,-11.27,-0.83,-0.3,-0.75,-0.05,,,41.0,,,41.0,,,41.0
ARKQ,ARKQ,3.7,10,bullish,-0.25,0.12,-1.6,-4.14,4.61,-0.52,-0.94,-0.64,-0.24,,,41.0,,,41.0,,,41.0
ARKW,ARKW,3.3,10,bullish,-1.8,0.3,-2.47,3.11,-17.19,-0.94,0.06,-0.52,-0.08,,,41.0,,,41.0,,,41.0
ARKX,ARKX,3.1,10,bullish,0.22,0.77,-0.32,-2.88,11.74,-0.11,-0.78,-0.41,-0.09,,,26.0,,,26.0,,,26.0
ARTY,ARTY,3.5,10,bullish,0.72,3.85,2.79,-2.07,5.87,-0.17,-0.63,0.21,0.75,,,35.0,,,35.0,,,35.0
