target_date,window,similar_date,correlation
2026-03-19,25Y,2026-03-18,0.9093
2026-03-19,25Y,2026-03-17,0.8912
2026-03-19,25Y,2026-03-13,0.745
2026-03-19,25Y,2026-03-16,0.7429
2026-03-19,25Y,2026-03-12,0.6642
2026-03-19,25Y,2005-04-05,0.5985
2026-03-19,25Y,2013-06-28,0.5935
2026-03-19,25Y,2022-05-06,0.5869
2026-03-19,25Y,2026-03-11,0.5853
2026-03-19,25Y,2023-08-28,0.5835
2026-03-19,25Y,2013-06-27,0.5773
2026-03-19,25Y,2022-04-29,0.5707
2026-03-19,25Y,2022-05-09,0.5626
2026-03-19,25Y,2005-04-01,0.5619
2026-03-19,25Y,2002-10-10,0.5591
2026-03-19,25Y,2022-05-05,0.5573
2026-03-19,25Y,2005-03-31,0.5551
2026-03-19,25Y,2008-06-30,0.5537
2026-03-19,25Y,2022-05-13,0.5532
2026-03-19,25Y,2022-05-16,0.5531
2026-03-19,25Y,2023-08-24,0.5526
2026-03-19,25Y,2008-07-07,0.5492
2026-03-19,25Y,2022-05-03,0.5486
2026-03-19,25Y,2002-09-30,0.548
2026-03-19,25Y,2004-03-17,0.5464
2026-03-19,25Y,2008-07-03,0.5456
2026-03-19,25Y,2005-04-04,0.5404
2026-03-19,25Y,2023-08-25,0.5392
2026-03-19,25Y,2023-10-03,0.5387
2026-03-19,25Y,2010-06-01,0.5384
2026-03-19,25Y,2022-05-04,0.5356
2026-03-19,25Y,2010-05-28,0.534
2026-03-19,25Y,2009-03-09,0.533
2026-03-19,25Y,2011-11-29,0.5324
2026-03-19,25Y,2018-10-22,0.5319
2026-03-19,25Y,2001-03-19,0.5319
2026-03-19,25Y,2022-05-12,0.5302
2026-03-19,25Y,2004-03-18,0.5291
2026-03-19,25Y,2011-11-28,0.5289
2026-03-19,25Y,2009-03-10,0.5283
2026-03-19,25Y,2008-06-18,0.5282
2026-03-19,25Y,2022-05-18,0.5278
2026-03-19,25Y,2004-05-17,0.5267
2026-03-19,25Y,2022-05-19,0.5261
2026-03-19,25Y,2018-02-21,0.5248
