target_date,window,similar_date,correlation
2026-03-24,25Y,2026-03-23,0.9423
2026-03-24,25Y,2026-03-20,0.9023
2026-03-24,25Y,2026-03-19,0.8214
2026-03-24,25Y,2026-03-18,0.8145
2026-03-24,25Y,2026-03-17,0.7543
2026-03-24,25Y,2026-03-13,0.6891
2026-03-24,25Y,2026-03-16,0.6493
2026-03-24,25Y,2026-03-12,0.6159
2026-03-24,25Y,2022-05-09,0.5911
2026-03-24,25Y,2013-06-24,0.584
2026-03-24,25Y,2013-06-25,0.5829
2026-03-24,25Y,2022-05-06,0.5763
2026-03-24,25Y,2013-06-21,0.5721
2026-03-24,25Y,2013-06-20,0.5671
2026-03-24,25Y,2022-05-10,0.558
2026-03-24,25Y,2022-05-12,0.5516
2026-03-24,25Y,2022-05-11,0.5465
2026-03-24,25Y,2013-06-26,0.5435
2026-03-24,25Y,2022-09-26,0.5371
2026-03-24,25Y,2022-05-13,0.532
2026-03-24,25Y,2020-03-18,0.5303
2026-03-24,25Y,2026-03-11,0.5298
2026-03-24,25Y,2022-05-05,0.5262
2026-03-24,25Y,2010-02-10,0.5259
2026-03-24,25Y,2025-01-13,0.5181
2026-03-24,25Y,2021-10-01,0.5154
2026-03-24,25Y,2022-09-27,0.5151
2026-03-24,25Y,2021-10-05,0.5145
2026-03-24,25Y,2020-03-17,0.5139
2026-03-24,25Y,2023-10-03,0.5112
2026-03-24,25Y,2018-03-02,0.5101
2026-03-24,25Y,2025-01-10,0.5082
2026-03-24,25Y,2022-04-29,0.5062
2026-03-24,25Y,2018-02-08,0.5042
2026-03-24,25Y,2002-10-10,0.5038
2026-03-24,25Y,2020-03-19,0.5021
2026-03-24,25Y,2020-03-13,0.5001
2026-03-24,25Y,2020-03-16,0.4972
2026-03-24,25Y,2010-02-11,0.4963
2026-03-24,25Y,2004-05-10,0.4943
2026-03-24,25Y,2018-03-01,0.494
2026-03-24,25Y,2004-05-07,0.4937
2026-03-24,25Y,2022-05-02,0.4923
2026-03-24,25Y,2025-04-08,0.4914
2026-03-24,25Y,2010-02-08,0.4913
2026-03-24,25Y,2021-10-06,0.4883
2026-03-24,25Y,2020-03-12,0.4875
2026-03-24,25Y,2025-04-07,0.4871
2026-03-24,25Y,2020-03-20,0.4868
2026-03-24,25Y,2021-09-29,0.4863
2026-03-24,25Y,2018-02-09,0.486
2026-03-24,25Y,2010-02-05,0.4849
2026-03-24,25Y,2023-08-22,0.4825
2026-03-24,25Y,2021-09-30,0.4818
2026-03-24,25Y,2010-02-12,0.4811
2026-03-24,25Y,2022-09-23,0.4782
2026-03-24,25Y,2008-10-10,0.4768
2026-03-24,25Y,2008-10-15,0.4759
2026-03-24,25Y,2010-02-09,0.4753
2026-03-24,25Y,2023-09-29,0.4741
2026-03-24,25Y,2004-05-11,0.4733
2026-03-24,25Y,2001-03-19,0.4721
2026-03-24,25Y,2004-05-14,0.4707
2026-03-24,25Y,2023-10-02,0.4687
2026-03-24,25Y,2002-09-23,0.4682
2026-03-24,25Y,2008-10-20,0.4674
2026-03-24,25Y,2004-05-06,0.4643
2026-03-24,25Y,2002-10-09,0.4643
2026-03-24,25Y,2018-02-07,0.4642
2026-03-24,25Y,2013-06-19,0.4633
2026-03-24,25Y,2025-01-02,0.4632
2026-03-24,25Y,2025-01-14,0.4627
2026-03-24,25Y,2010-02-04,0.4619
2026-03-24,25Y,2018-03-05,0.4608
2026-03-24,25Y,2022-04-27,0.4606
2026-03-24,25Y,2000-05-10,0.4603
2026-03-24,25Y,2005-04-05,0.4596
2026-03-24,25Y,2023-08-18,0.4589
2026-03-24,25Y,2021-10-08,0.4588
2026-03-24,25Y,2022-04-26,0.4587
2026-03-24,25Y,2023-10-05,0.4584
2026-03-24,25Y,2002-09-25,0.4577
2026-03-24,25Y,2021-09-28,0.457
2026-03-24,25Y,2008-10-27,0.4563
2026-03-24,25Y,2023-10-13,0.4561
2026-03-24,25Y,2022-04-28,0.4561
2026-03-24,25Y,2020-03-11,0.4549
2026-03-24,25Y,2021-10-04,0.4544
2026-03-24,25Y,2002-09-27,0.4537
2026-03-24,25Y,2021-10-12,0.4535
2026-03-24,25Y,2010-05-28,0.4534
2026-03-24,25Y,2008-06-23,0.4532
2026-03-24,25Y,2015-09-03,0.4528
2026-03-24,25Y,2002-10-07,0.4522
2026-03-24,25Y,2014-10-02,0.4512
2026-03-24,25Y,2013-06-28,0.4495
2026-03-24,25Y,2018-02-13,0.4495
2026-03-24,25Y,2004-05-17,0.4492
2026-03-24,25Y,2014-09-30,0.4483
2026-03-24,25Y,2008-10-08,0.4481
2026-03-24,5Y,2026-03-23,0.9423
2026-03-24,5Y,2026-03-20,0.9023
2026-03-24,5Y,2026-03-19,0.8214
2026-03-24,5Y,2026-03-18,0.8145
2026-03-24,5Y,2026-03-17,0.7543
2026-03-24,5Y,2026-03-13,0.6891
2026-03-24,5Y,2026-03-16,0.6493
2026-03-24,5Y,2026-03-12,0.6159
2026-03-24,5Y,2022-05-09,0.5911
2026-03-24,5Y,2022-05-06,0.5763
2026-03-24,5Y,2022-05-10,0.558
2026-03-24,5Y,2022-05-12,0.5516
2026-03-24,5Y,2022-05-11,0.5465
2026-03-24,5Y,2022-09-26,0.5371
2026-03-24,5Y,2022-05-13,0.532
2026-03-24,5Y,2026-03-11,0.5298
2026-03-24,5Y,2022-05-05,0.5262
2026-03-24,5Y,2025-01-13,0.5181
