ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.1,10,bullish,0.79,3.24,1.41,-1.47,1.06,-1.27,-0.73,0.1,0.97,,,68.0,,,68.0,,,68.0
ACWI,ACWI,0.0,10,bearish,1.29,4.16,2.64,-2.21,-1.64,-1.13,-0.94,0.71,1.75,,,69.0,,,69.0,,,69.0
ACWX,ACWX,0.0,10,bearish,1.21,4.48,4.41,-0.83,1.72,-1.32,-0.61,1.16,1.69,,,69.0,,,69.0,,,69.0
AFK,Africa,3.2,10,bullish,1.05,4.67,5.82,-4.58,-1.77,-2.0,-1.3,0.92,1.1,,,69.0,,,69.0,,,69.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,49.0,,,49.0,,,49.0
AGG,Agg Bond,0.1,10,bullish,-0.22,0.52,0.4,-1.19,-0.8,-1.16,-1.44,0.5,0.87,,,87.0,,,87.0,,,87.0
AIA,AIA,0.0,10,bearish,0.87,3.42,0.9,-0.54,5.3,-0.77,-0.56,-0.13,0.72,,,69.0,,,69.0,,,69.0
AIQ,AIQ,4.3,10,bullish,2.31,5.01,0.8,-3.83,-7.16,-1.27,-0.91,-0.04,1.32,,,32.0,,,32.0,,,32.0
AIRR,AIRR,3.0,10,bullish,2.55,3.49,5.48,0.11,11.9,0.03,-0.67,0.82,0.79,,,48.0,,,48.0,,,48.0
ALAI,ALAI,3.4,10,bullish,2.36,6.76,2.05,-1.31,-6.86,-0.92,-0.57,0.13,1.63,,,8.0,,,8.0,,,8.0
AMG,AMG,0.0,10,bearish,-3.39,-0.62,-3.9,-10.65,-7.46,-1.66,-1.94,-1.11,-0.39,,,100.0,,,100.0,,,100.0
AMLP,AMLP,3.0,10,bullish,-0.72,-2.28,-1.14,-0.76,10.18,1.65,-0.29,-0.43,-1.01,,,52.0,,,52.0,,,52.0
APIE,APIE,3.5,10,bullish,1.05,4.03,4.12,-1.71,-1.41,-1.51,-0.65,1.05,1.46,,,14.0,,,14.0,,,14.0
APO,APO,3.0,10,bullish,-4.77,-2.13,-5.26,-4.61,-27.62,-1.67,-0.32,-0.64,-0.34,,,52.0,,,52.0,,,52.0
