target_date,window,similar_date,correlation
2026-03-13,25Y,2026-03-12,0.9452
2026-03-13,25Y,2026-03-11,0.8732
2026-03-13,25Y,2026-03-10,0.8409
2026-03-13,25Y,2023-10-03,0.6684
2026-03-13,25Y,2002-09-30,0.6479
2026-03-13,25Y,2018-02-12,0.6464
2026-03-13,25Y,2004-03-22,0.6394
2026-03-13,25Y,2004-03-19,0.6365
2026-03-13,25Y,2022-05-03,0.6298
2026-03-13,25Y,2023-10-04,0.6295
2026-03-13,25Y,2002-09-27,0.6191
2026-03-13,25Y,2022-04-29,0.6171
2026-03-13,25Y,2023-09-28,0.6148
2026-03-13,25Y,2005-04-01,0.614
2026-03-13,25Y,2004-05-07,0.6138
2026-03-13,25Y,2006-05-30,0.6115
2026-03-13,25Y,2018-02-13,0.6104
2026-03-13,25Y,2004-03-18,0.6101
2026-03-13,25Y,2004-03-23,0.6099
2026-03-13,25Y,2022-05-02,0.6097
2026-03-13,25Y,2004-05-17,0.6097
2026-03-13,25Y,2013-06-27,0.6082
2026-03-13,25Y,2018-02-14,0.6081
2026-03-13,25Y,2022-05-18,0.6078
2026-03-13,25Y,2004-05-18,0.6059
2026-03-13,25Y,2022-05-05,0.6041
2026-03-13,25Y,2010-02-03,0.6039
2026-03-13,25Y,2001-09-25,0.6028
2026-03-13,25Y,2001-03-23,0.6014
2026-03-13,25Y,2001-09-26,0.6003
2026-03-13,25Y,2023-08-24,0.6003
2026-03-13,25Y,2006-05-25,0.5998
2026-03-13,25Y,2026-03-06,0.599
2026-03-13,25Y,2006-06-15,0.5983
2026-03-13,25Y,2004-05-06,0.5968
2026-03-13,25Y,2001-03-21,0.5955
2026-03-13,25Y,2006-05-31,0.5953
2026-03-13,25Y,2007-03-06,0.5924
2026-03-13,25Y,2002-09-25,0.592
2026-03-13,25Y,2007-03-09,0.5917
2026-03-13,25Y,2023-09-29,0.5917
2026-03-13,25Y,2004-05-19,0.5906
2026-03-13,25Y,2007-03-08,0.5901
2026-03-13,25Y,2023-10-02,0.5897
2026-03-13,25Y,2002-09-26,0.5879
2026-03-13,25Y,2007-08-02,0.5865
2026-03-13,25Y,2020-03-23,0.5853
2026-03-13,25Y,2006-06-16,0.5845
2026-03-13,25Y,2006-05-24,0.5825
2026-03-13,25Y,2022-05-04,0.5818
2026-03-13,25Y,2023-08-25,0.5813
2026-03-13,25Y,2002-06-14,0.5802
2026-03-13,25Y,2020-03-24,0.5793
2026-03-13,25Y,2013-06-28,0.5785
2026-03-13,25Y,2022-05-06,0.5768
2026-03-13,25Y,2006-06-20,0.5764
2026-03-13,25Y,2022-09-30,0.5752
2026-03-13,25Y,2010-02-04,0.5748
2026-03-13,25Y,2005-04-04,0.5744
2026-03-13,25Y,2006-06-19,0.5741
2026-03-13,25Y,2005-04-05,0.5734
2026-03-13,25Y,2002-10-01,0.573
2026-03-13,25Y,2010-06-01,0.5722
2026-03-13,25Y,2001-03-20,0.5718
2026-03-13,25Y,2013-07-02,0.5716
2026-03-13,25Y,2008-07-03,0.5715
2026-03-13,25Y,2005-03-30,0.5705
2026-03-13,25Y,2015-09-02,0.5703
2026-03-13,25Y,2023-08-22,0.5703
2026-03-13,25Y,2010-01-29,0.5702
2026-03-13,25Y,2009-11-04,0.5692
2026-03-13,25Y,2001-03-22,0.569
2026-03-13,25Y,2010-05-14,0.5686
2026-03-13,25Y,2010-05-27,0.5677
2026-03-13,25Y,2005-03-29,0.5671
2026-03-13,25Y,2007-03-07,0.566
2026-03-13,25Y,2011-11-28,0.5659
2026-03-13,25Y,2022-09-26,0.5656
2026-03-13,25Y,2005-03-31,0.5644
2026-03-13,25Y,2007-08-03,0.5642
2026-03-13,25Y,2011-11-29,0.5624
2026-03-13,25Y,2021-09-28,0.5623
2026-03-13,25Y,2001-09-24,0.5621
2026-03-13,25Y,2010-02-17,0.5595
2026-03-13,25Y,2021-10-07,0.5581
2026-03-13,25Y,2022-09-23,0.5567
2026-03-13,25Y,2008-10-14,0.5553
2026-03-13,25Y,2001-03-19,0.5552
2026-03-13,25Y,2015-09-01,0.5551
2026-03-13,25Y,2004-03-17,0.5545
2026-03-13,25Y,2012-05-25,0.5537
2026-03-13,25Y,2018-02-09,0.5525
2026-03-13,25Y,2012-05-24,0.5518
2026-03-13,25Y,2022-05-09,0.5508
2026-03-13,25Y,2016-01-21,0.5498
2026-03-13,25Y,2010-05-28,0.5495
2026-03-13,25Y,2018-02-08,0.549
2026-03-13,25Y,2023-08-23,0.5488
2026-03-13,25Y,2016-01-19,0.5481
2026-03-13,25Y,2002-06-13,0.5476
2026-03-13,5Y,2026-03-12,0.9452
2026-03-13,5Y,2026-03-11,0.8732
2026-03-13,5Y,2026-03-10,0.8409
2026-03-13,5Y,2023-10-03,0.6684
2026-03-13,5Y,2022-05-03,0.6298
2026-03-13,5Y,2023-10-04,0.6295
2026-03-13,5Y,2022-04-29,0.6171
2026-03-13,5Y,2023-09-28,0.6148
2026-03-13,5Y,2022-05-02,0.6097
2026-03-13,5Y,2022-05-18,0.6078
2026-03-13,5Y,2022-05-05,0.6041
2026-03-13,5Y,2023-08-24,0.6003
2026-03-13,5Y,2026-03-06,0.599
2026-03-13,5Y,2023-09-29,0.5917
2026-03-13,5Y,2023-10-02,0.5897
2026-03-13,5Y,2022-05-04,0.5818
2026-03-13,5Y,2023-08-25,0.5813
2026-03-13,5Y,2022-05-06,0.5768
2026-03-13,5Y,2022-09-30,0.5752
