symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
AAOI,95.85,117.05163043478262,261.28910667169237,440.91422121896164,18.923278580191415,14.890338781227895,1.1469249954661327,0.5364539976510845,-0.019720101270285544,Stable,False,False,V-shaped,1.0444974746209414,False,,0.0,30.0,,HOLD,50
AA,61.2325,5.19240680295483,47.01680672268908,95.44366421959785,2.449391108073906,6.462575919407058,-0.11225463329749288,-0.07435408295841422,-0.045408314906148196,Decelerating,False,True,V-shaped,0.8736938587717719,False,,0.0,171.0,,HOLD,50
AAXJ,99.12,-1.4319809069212375,7.133592736705596,36.097761911300296,-0.6284705685357694,1.6174689965301452,0.03902353467329647,0.07044627838817594,0.021571534998307818,Stable,False,False,V-shaped,1.5069819097508343,False,,0.0,43.0,,HOLD,50
ACM,94.18,-2.7166615019109552,-7.230102442868391,-3.0770814037254235,-0.5447426844565566,-0.8128657551508257,0.15435290328367837,0.07349653158154354,0.040657174838759434,Accelerating,True,False,V-shaped,1.6538561973009567,False,,0.0,,17.0,SELL,85
ADTTF,155.1,-18.36842105263158,31.574482524601287,184.3263061411549,-4.153262874507755,2.3619593614712286,-0.09517396577526092,-0.3131494062440524,-0.22226782972839926,Decelerating,False,True,V-shaped,0.9925213103365383,False,,0.0,36.0,,SELL_SOON,70
ABT,113.47,3.710812539987196,-11.358487618154822,-19.07716445585509,5.460447735111185,-1.7341902838189804,0.060638161725998896,-0.0015188267874014054,0.04148389041808997,Accelerating,True,False,V-shaped,0.297700682718398,False,,0.0,,90.0,SELL,85
ACWX,69.808,-1.9825891603482027,5.38647342995171,25.893597835888205,-1.0306830993686045,1.3218470506172375,0.02924122441126217,0.05631138961199439,0.01830085720567294,Stable,False,False,V-shaped,1.3909826565579568,False,,0.0,46.0,,HOLD,50
ADSK,247.3255,-3.2259263606839617,-18.941563974829577,-9.081535124802398,-1.2878597512111096,-2.6907574228676214,-0.07342237969804204,-0.1411997247151242,-0.00916606130346084,Stable,False,False,V-shaped,1.055517529252329,False,,0.0,,69.0,SELL,85
ACAD,22.505,-13.872942977420589,-9.436619718309869,23.926211453744493,-6.103395822796832,-1.8545808566850075,-0.299707850543627,-0.22571153985370856,-0.08691084230780516,Decelerating,False,True,V-shaped,1.3325366364644362,False,,0.0,,30.0,SELL,85
ADI,340.28,7.391276904626642,27.680012007054145,48.89948803220583,4.3860347981062375,7.2357154292129096,0.06633344545325005,0.18536917253116733,0.016738403832108992,Stable,False,False,V-shaped,1.3215507903073178,False,,0.0,36.0,,HOLD,50
ABNB,131.585,0.20942807097708016,10.761784511784512,-6.664065824939691,0.07833546292871113,1.6300247550753888,-0.012645461774512716,-0.048929258508560565,-0.01873386940191473,Stable,False,False,V-shaped,1.2072438921670732,False,,0.0,53.0,,HOLD,50
ABM,43.61,-5.952124218244547,1.2302692664809767,-18.409728718428443,-2.2186807458579603,0.14012482793738454,0.01725352557422366,0.08248459479819663,-0.0058382927569105465,Stable,False,False,V-shaped,0.9166706867856032,False,,0.0,,102.0,SELL,85
ABBV,233.7431,3.5911629143768886,3.8350584158855616,10.527283903915263,2.3847492959935708,0.8469178887389036,0.07392962146443276,0.020930672366110174,0.036765611939270255,Accelerating,True,False,V-shaped,0.9724233314237306,False,,0.0,34.0,,BUY,75
AG,28.17,38.088235294117666,81.5077319587629,425.5597014925373,6.728954342820276,5.020302963620863,0.6224458048097203,0.32742886860834397,0.1020896637653653,Accelerating,True,False,V-shaped,1.0511073143388017,False,,0.0,30.0,,STRONG_BUY,90
AEIS,320.707,22.491406309678407,54.34931177206661,198.5264823606069,7.703055925363449,6.711660874518706,0.10657950243800629,0.15912599438929262,0.09892256922758932,Accelerating,True,False,V-shaped,1.059612032151975,False,,0.0,30.0,,STRONG_BUY,90
AGG,100.31,0.6219279767278652,0.2498500899460243,1.1597418313836316,1.8790183232887285,0.30988123518992894,0.016788734658780065,0.007557559013880088,0.002333182820559351,Stable,False,False,Slow,1.468406276763322,False,,0.0,51.0,,HOLD,50
AEM,235.94,23.645320197044327,37.166443811406324,145.95017200041696,7.388267768733314,3.4232118557077924,0.34660749827184917,0.2340160694615941,0.10570953555634047,Accelerating,True,False,V-shaped,0.8465364939457691,False,,0.0,30.0,,STRONG_BUY,90
AIQ,48.13,-8.113783886979764,-3.9896269698783127,25.79717720857293,-4.361407167359183,-0.8900954607645479,-0.08143307279598287,-0.0777685103915078,0.0016868922512924087,Stable,False,False,V-shaped,1.2459285068583508,False,,0.0,,66.0,SELL,85
AGI,50.87,38.12109693184904,37.44933801675223,120.69414316702817,7.9111847978263565,2.897103345468403,0.3740372476325979,0.24216367598782979,0.12021396934489996,Accelerating,True,False,V-shaped,0.9252873523530386,False,,0.0,30.0,,STRONG_BUY,90
AEP,131.13,10.817206118482204,8.812546676624343,21.754874651810585,8.877346073246514,3.05294715551686,0.1347587533401236,0.03330345667175039,0.04808346503121222,Accelerating,True,False,V-shaped,1.5580061848250502,False,,0.0,30.0,,STRONG_BUY,90
AIA,108.65,-0.4672041040674202,13.626856306212098,50.902777777777786,-0.16547596667117687,2.420762893190084,0.06900761103308004,0.10003767500366617,0.03344571578253365,Accelerating,True,False,V-shaped,1.5543805312319836,False,,0.0,35.0,,STRONG_BUY,90
ALAB,111.97,-26.548150091839407,-32.21744657666928,65.44030732860517,-3.3924875092250364,-1.78424074543228,-0.05132756173903327,0.08852042088831352,-0.121441761587209,Decelerating,False,True,V-shaped,1.3603304979323352,False,,0.0,,79.0,SELL,85
AIRR,115.16,2.346249555634561,18.064383842526134,62.74731486715657,1.434040407762627,4.473044320717702,0.0394339682786093,0.1284757936071807,0.035995550511247296,Accelerating,True,False,V-shaped,1.1935807828329295,False,,0.0,43.0,,STRONG_BUY,90
AFL,111.8,-0.13398838767307852,2.053856686444555,1.5071726893045145,-0.09996770106056983,0.7243806012740048,0.03056052240111874,0.057108072685843045,0.020647565248964838,Stable,False,False,V-shaped,1.3761291420627588,False,,0.0,45.0,,HOLD,50
ALAI,33.0001,-8.586980609418282,-10.228237214363423,33.17231638418079,-6.085943789309094,-2.5117897119323396,-0.07199235033869415,-0.05798826771688516,0.011332602581606382,Stable,False,False,V-shaped,1.0422526033628554,False,,0.0,,69.0,SELL,85
ALGM,34.77,-7.106598984771562,33.8852522140932,35.71428571428572,-2.371086410019119,4.992809706174488,0.027999339718323794,0.39391249791854627,-0.05252034096459446,Decelerating,False,True,V-shaped,1.303790159247509,False,,0.0,30.0,,SELL_SOON,70
AJG,227.7215,-7.154768214620633,-7.467899227956121,-33.37580456407257,-1.9217595565586,-0.9428971221267023,0.13236027838958295,0.03529371272250242,-0.016989641701262877,Stable,False,False,V-shaped,1.4471645416206054,False,,0.0,,51.0,SELL,85
ALHC,19.145,-15.47461368653421,0.34067085953879417,23.356958762886592,-5.420162777405525,0.03368753430550393,-0.16983016908243248,-0.06655633674722203,-0.06202858542940275,Decelerating,False,True,V-shaped,0.8369339570990163,False,,0.0,5.0,,SELL_SOON,70
AIG,79.6,7.683982683982671,3.9028847408954404,-3.620293013682052,6.7191335851921465,0.6486543979841489,0.08936718619582949,0.02455912342316893,0.04896488282548143,Accelerating,True,False,V-shaped,0.6113972214260169,False,,0.0,,94.0,BUY,75
AL,64.715,0.19352840997057807,1.2754303599374017,40.77659343049815,3.183298751503694,5.971913511706676,0.0007298625996592299,0.005124473203059077,0.0010445890537765852,Stable,False,False,Slow,0.8874916235900124,False,,0.0,59.0,,HOLD,50
ALGN,183.51,12.149361364053046,25.074972737186464,4.808955394368608,3.80800957028783,3.889987759812038,-0.03234114147741408,0.08149925196681937,0.013934972045556698,Stable,False,False,V-shaped,1.4704940126055022,False,,0.0,45.0,,HOLD,50
ALMS,28.9,9.386828160484463,293.19727891156464,536.5638766519824,4.5708473773056975,28.80417090204238,0.138176596144783,0.4846375235183401,-0.3448626416936644,Decelerating,False,True,V-shaped,0.596801804725604,False,,0.0,117.0,,HOLD,50
AJINY,28.97,27.902869757174397,27.117156647652486,41.11056989771065,9.798207164761022,4.921937885680765,0.5625024961070451,0.5174532310508946,0.136044418400066,Accelerating,True,False,V-shaped,1.5563020782217576,False,,0.0,30.0,,STRONG_BUY,90
ALB,164.34,-0.35772752076639325,28.060469103093567,134.93924231593994,-0.08201423473494916,2.632519444615362,-0.20990987960379906,-0.18191715037344744,-0.03415156137425928,Decelerating,False,True,V-shaped,1.2833162708776182,False,,0.0,57.0,,SELL_SOON,70
ALMTF,4.71,3.7444933920704804,77.06766917293233,515.203761755486,0.7294524247533445,4.946568787839446,0.01016976874751678,-0.22203936063814514,-0.4336730168329682,Decelerating,False,True,V-shaped,0.9741136384737304,False,,0.0,135.0,,HOLD,50
ALLY,38.59,-8.467741935483852,-6.877413127413112,9.599545583641023,-3.143010629909563,-1.2602358384110872,-0.2865050144142516,-0.0916178631723123,-0.04933377389486889,Decelerating,False,True,V-shaped,1.4793204243464217,False,,0.0,,31.0,SELL,85
ALNY,321.595,-5.164990710978734,-29.251363956353394,32.055598899519566,-2.197140901936978,-4.032175878425467,-0.06114622977022533,-0.17521230009550856,0.027839368540379415,Stable,False,False,V-shaped,0.9721342318246023,False,,0.0,,74.0,SELL,85
ALL,210.8005,5.001245267981669,0.38119047619047386,4.325695338018409,2.5191512467107646,0.0770537833588142,0.0902926008488699,0.07431088032598125,0.044526205154766046,Accelerating,True,False,V-shaped,1.165889156995612,False,,0.0,31.0,,BUY,75
ALK,47.865,-9.071048632218847,12.570555032925679,-31.523605150214596,-3.2176874003879576,1.7480863089543925,0.0606677886973337,0.28231881394738706,-0.12213823943711785,Decelerating,False,True,V-shaped,1.176588631113545,False,,0.0,,74.0,SELL,85
AMG,301.91,-4.555513404147693,12.829807907915413,80.40633403047508,-1.1108173320547103,1.5821748471580437,-0.1404701692948306,-0.03732298707086405,-0.05138443760688651,Decelerating,False,True,V-shaped,1.4790803567875659,False,,0.0,117.0,,HOLD,50
AMT,188.86,8.727691421991945,7.142451920349457,-9.899336863699249,4.388955729892439,1.4662353118204106,0.14661661353042277,0.1281517423547531,0.038267784210799384,Accelerating,True,False,V-shaped,1.2415950325237515,False,,0.0,30.0,,STRONG_BUY,90
AMX,24.905,19.56313010081614,11.832061068702293,76.38101983002834,11.098708213117119,2.3811299893885653,0.2064456701096873,0.07495947785075392,0.09086926069246153,Accelerating,True,False,V-shaped,1.1758021728405756,False,,0.0,30.0,,STRONG_BUY,90
AMAT,357.27,8.791108404384907,40.243375858684985,134.84519818576217,2.9243483418263434,5.5673377973833915,0.0706027508578602,0.09215767825651743,0.13179220677139375,Accelerating,True,False,V-shaped,1.2476390364781977,False,,0.0,35.0,,STRONG_BUY,90
ANAB,53.92,6.687772061733277,30.52529653836844,268.30601092896177,3.0441744276792386,3.628088390279968,-0.1645044993067365,-0.3617561081599773,0.11191867767662603,Accelerating,True,False,V-shaped,0.7686661113891464,False,,0.0,30.0,,STRONG_BUY,90
AMD,191.84,-22.10175823283388,-12.70476883873316,95.29675251959686,-4.01195500652639,-1.025366040129336,-0.2254537473795493,-0.5153962314073456,-0.11109270855448979,Decelerating,False,True,V-shaped,1.3125516048986978,False,,0.0,,36.0,SELL,85
ANRO,19.475,23.181530676786856,49.34815950920248,520.2229299363058,5.742466040332915,4.1441328559010655,-1.2154332902361158,-1.4488317691967454,0.1544578084631316,Accelerating,True,False,V-shaped,0.9944344999199505,False,,0.0,30.0,,STRONG_BUY,90
AMGN,378.645,9.854067540907497,12.194435390678237,21.83699079734862,8.218398598416238,3.008677924760197,0.029291812595066857,0.0342914090332908,0.024379864337233458,Stable,False,False,V-shaped,0.8863836401698579,False,,0.0,46.0,,HOLD,50
AMZN,203.63,-16.187849851827462,-12.933983239267999,-0.6779826358404129,-8.204248591403395,-2.6919124405862815,-0.18883695109271298,-0.18190558481554575,-0.07957467931208752,Decelerating,False,True,V-shaped,1.2175610557758556,False,,0.0,,41.0,SELL,85
ANTM,482.58,-5.82518587904689,-0.45586748901587093,26.694670517196116,-3.834864038065938,-0.09561312261823428,-0.15311019392940003,-0.1403126718148556,-0.08282926155768934,Decelerating,False,True,V-shaped,0.9557844332401177,False,,0.0,,47.0,SELL,85
APLD,26.826,-22.913793103448267,-4.906061680255225,289.91279069767444,-4.279513532519647,-0.3024214592618762,-0.029976523919875642,-0.2555403169436878,0.01613626675714621,Stable,False,False,V-shaped,0.9894703237741639,False,,0.0,46.0,,HOLD,50
ANSS,374.3,11.137504082662787,24.108889552040868,13.297212216605626,4.757944532831342,4.536146224641849,0.21716510344190468,0.1888048226730274,0.017974352973724142,Stable,False,False,V-shaped,1.3916427567010619,False,,0.0,30.0,,HOLD,50
APIE,36.25,-3.9989406779661008,0.8625486922648973,19.400527009222657,-2.343369759401295,0.22353856566582878,0.004792163070725878,0.03783973149702951,0.021087727245173406,Stable,False,False,V-shaped,1.311141147515653,False,,0.0,,114.0,SELL,85
ANF,94.445,-6.904879250862505,-7.315996074582931,-2.3420535621962557,-2.5429466614689518,-0.5739081247016747,-0.3018794627190341,-0.08252373625693958,-0.06547562225341086,Decelerating,False,True,V-shaped,0.6222709091746418,False,,0.0,,30.0,SELL,85
AON,335.24,-4.1102943279654465,-4.536264487285358,-18.098309391185374,-1.0999843002849967,-0.6601715656856355,0.02916822640882955,-0.021908784246339297,-0.03809781683937359,Decelerating,False,True,V-shaped,1.5899903889538822,False,,0.0,,92.0,SELL,85
APO,101.08,-24.10841654778887,-23.06872669152903,-30.08714898326187,-7.132970021979581,-2.542900094877432,-0.5307387695944794,-0.19732835120833025,-0.09761227824236597,Decelerating,False,True,V-shaped,1.096133583825902,False,,0.0,,30.0,SELL,85
ARGT,85.83,-11.815473132641529,-7.130491235663284,5.055079559363529,-6.4401774066865105,-1.6237228714676706,-0.37531429260193816,-0.27657082104969005,-0.07234838770184543,Decelerating,False,True,V-shaped,1.2579769398007752,False,,0.0,,30.0,SELL,85
APP,414.25,-14.233954451345754,-33.57013422280666,22.798956542360838,-1.6814639040062136,-1.7020956232717461,-0.37716631925247673,-0.3801923771322243,0.08045660034889258,Accelerating,True,False,V-shaped,1.2876272380016407,False,,0.0,,47.0,SELL,85
AREC,3.16,7.849829351535842,11.267605633802823,398.8161010260458,1.805118980623288,0.7231944192317765,0.30741465320135136,-0.008519008324667288,0.24774429840393425,Accelerating,True,False,V-shaped,0.8645914213152528,False,,0.0,30.0,,STRONG_BUY,90
ARES,108.88,-25.66395848979314,-31.74095667983199,-35.862393967954766,-5.50487603022756,-2.9989716749418216,-0.5476063827653597,-0.263017107869571,-0.14012645880440752,Decelerating,False,True,V-shaped,1.3584447779826805,False,,0.0,,30.0,SELL,85
APTV,70.24,-9.925621954347275,-8.70808422147128,9.732854241524747,-5.528491586364849,-1.4455017253481421,-0.09324988949142485,0.09441642446863777,0.061595987442269046,Accelerating,True,False,V-shaped,0.8883140225129307,False,,0.0,,39.0,SELL,85
APH,130.67,-9.839232733043545,-6.141359000143664,105.94168636721824,-2.158967222667311,-0.5077424704803919,-0.12088258004269585,-0.07664221841011998,0.02053771124727185,Stable,False,False,V-shaped,1.0957408917077465,False,,0.0,30.0,,HOLD,50
APD,270.32,-0.2472415956308427,3.626466303764464,-12.982456140350873,-0.16634891733446847,0.5005328121198934,0.06946724561628238,0.18114803338114605,-0.03431238892155274,Decelerating,False,True,V-shaped,0.6205781512871157,False,,0.0,25.0,,SELL_SOON,70
ARKF,38.67,-9.225352112676056,-20.1363073110285,5.110084262027725,-4.061800505448877,-3.2917880847090784,-0.08106965567211247,-0.15186285546596423,0.015249816696065812,Stable,False,False,V-shaped,1.0973511947771604,False,,0.0,,66.0,SELL,85
ARKK,71.42,-3.9537385691231774,-7.880820327615112,34.52627613486532,-1.8378356198510333,-1.5814049499115546,0.009014084579531368,-0.08032247781000926,0.05330547325059832,Accelerating,True,False,V-shaped,1.273231085067345,False,,0.0,,58.0,SELL,85
ARKX,31.71,0.126302494474273,18.45349271572656,69.75374732334048,0.07128917286885746,3.7901057645610563,0.07397270000191146,0.02351505709553281,0.05085463261990418,Accelerating,True,False,V-shaped,1.1025965299596252,False,,0.0,34.0,,STRONG_BUY,90
ARKW,123.61,-8.219483219483227,-17.323255969500362,19.004524886877828,-3.7877934392862134,-3.117967156160789,-0.06372624142073559,-0.13397116997932743,0.031500233490222476,Accelerating,True,False,V-shaped,1.1820990602414065,False,,0.0,,68.0,SELL,85
ARRNF,0.255,-10.557699052963876,-0.13706677109850407,34.210526315789465,-4.25856070221843,-0.013859777380028667,0.33094031163729104,-0.15719161297387108,0.04826248600274668,Accelerating,True,False,V-shaped,0.7528240242442926,False,,0.0,30.0,,HOLD,50
ARKG,28.77,-6.041802743305036,-3.6180904522613133,24.330164217804672,-2.651829908176207,-0.6307588867422135,0.013789056776374133,-0.12506116416398042,0.034966313555795346,Accelerating,True,False,V-shaped,1.2279298474481855,False,,0.0,,13.0,SELL,85
AROC,36.78,24.677966101694928,51.98347107438017,41.2985017287745,25.176289276272623,16.44947443087403,0.2623110295643253,0.29087595387150955,0.043422813212520235,Accelerating,True,False,V-shaped,0.9637105327759259,False,,0.0,30.0,,STRONG_BUY,90
ARKQ,120.4,-1.7223083829891461,10.957515436365316,71.70564746149456,-0.9034582430816781,2.213515837246702,0.002970176090107142,-0.014936831629011915,0.05069899670163266,Accelerating,True,False,V-shaped,1.1758919922750282,False,,0.0,58.0,,STRONG_BUY,90
ARQT,23.9816,-6.2119671490027395,-21.035232136977278,86.91816056118473,-1.5058876554856127,-2.527336255746755,-0.40713487503854334,-0.47095069380481375,-0.0040366548949275554,Stable,False,False,V-shaped,1.4546917452759094,False,,0.0,,30.0,SELL,85
ARTY,47.705,-8.2419696095403,0.41043990738791614,38.15522733854617,-3.606856618276615,0.0703729974194661,-0.020144133217549844,-0.030547359743969132,0.004641107019112955,Stable,False,False,V-shaped,1.1801792286019475,False,,0.0,49.0,,HOLD,50
ARRY,7.34,-34.11131059245961,-1.7402945113788482,34.678899082568805,-2.5861570183749003,-0.06942421369945491,-0.27973666033267747,0.11269224090945977,0.013789062217453322,Stable,False,False,V-shaped,1.626269603078654,False,,0.0,,31.0,SELL,85
ARVN,13.4,-3.1091829356471368,13.463166807790007,-17.436845348120766,-0.9539771794811976,1.80563414810973,-0.10113691542187357,-0.255235177188998,-0.01714130975893179,Stable,False,False,V-shaped,1.3761463014762008,False,,0.0,30.0,,HOLD,50
ASEA,19.4999,-0.10297131147540828,6.731800766283524,25.15982028241335,-0.0939945338938516,2.8917881281186197,-0.011855224508608285,0.0479934428398513,-0.0017873516457156513,Stable,False,False,V-shaped,1.3907321007260978,False,,0.0,53.0,,HOLD,50
ARWR,63.3672,-13.195616438356172,12.652799999999997,257.8046301524562,-5.410736169815644,1.5628428846490958,-0.4950601995885466,-0.40680922360782557,-0.05630481923844856,Decelerating,False,True,V-shaped,0.9036978654635045,False,,0.0,,30.0,SELL,85
ASCUF,5.96,40.56603773584906,113.62007168458783,405.08474576271186,8.34452239028745,7.746642242737682,0.15840375108344318,0.002923911853972866,0.05434018491840687,Accelerating,True,False,V-shaped,0.970087573102316,False,,0.0,30.0,,STRONG_BUY,90
ASHR,33.05,-0.09068923821040631,0.6701187937861786,25.236832133383835,-0.07525804824488716,0.2473458127968981,-0.03446629071170136,-0.002357031289295465,0.01430440225070998,Stable,False,False,V-shaped,1.3718290039386298,False,,0.0,44.0,,HOLD,50
ASC,16.23,26.69789227166277,34.57711442786069,77.18340611353712,18.866439973651694,10.076604552998091,0.285556902929125,0.2815526383536539,0.04854199876140134,Accelerating,True,False,V-shaped,1.2286315269602024,False,,0.0,30.0,,STRONG_BUY,90
ASTS,90.74,-13.208990913438544,72.47671545333586,254.17642466822792,-2.8362791115574466,4.903394382810885,0.00044394937974819623,-0.34881954218230743,0.0038583881596301658,Stable,False,False,V-shaped,0.9648050212906961,False,,0.0,59.0,,HOLD,50
ATAT,36.98,1.4540466392318097,-8.533267375711118,26.64383561643835,0.9541415838520306,-1.593649468746126,-0.16396850967444693,-0.07646567991899288,-0.0036879482496226866,Stable,False,False,V-shaped,0.8538158572160012,False,,0.0,,45.0,SELL,85
ASM,8.495,-10.295670538542778,52.51346499102332,590.650406504065,-1.7428224125465173,3.12376964326066,0.23155037172245893,0.4078150136667168,-0.0037959271107998026,Stable,False,False,V-shaped,1.0299042168576982,False,,0.0,30.0,,HOLD,50
ATEC,13.0701,-9.7991718426501,-40.48224043715847,6.520782396088021,-5.428413281103968,-2.6347593176674846,-0.8513914363740296,-0.7346783044080212,-0.10443368225706033,Decelerating,False,True,V-shaped,0.3578535019235142,False,,0.0,,30.0,SELL,85
ASML,1352.56,-6.162801184967304,24.31731909300636,93.26150944474607,-2.7496736813067852,3.968934157887635,-0.007317111908587995,0.10270829469918885,0.0628147968232814,Accelerating,True,False,V-shaped,1.0974290594755431,False,,0.0,55.0,,STRONG_BUY,90
ASX,22.54,16.125708397733128,51.98921105866485,131.41683778234085,5.7556883803729475,7.714570942223005,-0.08245590431308249,0.03823091867310452,0.017357460100047167,Stable,False,False,V-shaped,1.2307349120863007,False,,0.0,32.0,,HOLD,50
ATEYY,156.03,-4.187902978200797,21.594451371571076,201.2743772929137,-1.2161298931357567,2.0050506616099715,-0.052316271732172216,-0.015475037087760204,-0.030349889432645126,Decelerating,False,True,V-shaped,0.9642737148794203,False,,0.0,180.0,,HOLD,50
AVAV,219.34,-18.759954072373052,-14.91854150504267,53.78251419757416,-2.6888884579546817,-0.8323821445168041,0.22883493262716678,-0.06475036279021665,0.19177449402561314,Accelerating,True,False,V-shaped,1.198083037386637,False,,0.0,30.0,,HOLD,50
AVDV,104.155,3.1339736607584934,12.941878117545013,53.011605700014705,1.5065931577023461,2.9408372722881797,0.07928334204896907,0.10679245226048233,0.023294221222684684,Stable,False,False,V-shaped,1.4232806308992285,False,,0.0,33.0,,HOLD,50
ATI,159.9067,31.31863348936521,61.293826911438366,176.60733437121604,10.589477452317588,16.28977320710549,0.07360352795545083,0.10514417240123765,0.09260643674846614,Accelerating,True,False,V-shaped,2.261876666838537,False,,0.0,34.0,,STRONG_BUY,90
AVDE,86.85,-0.4356299438266764,7.861400894187787,31.31236770486845,-0.21514091405151847,1.9755448291509068,0.04746053701011527,0.0745939890071844,0.015242276678720334,Stable,False,False,V-shaped,1.4922881090599234,False,,0.0,40.0,,HOLD,50
ATGE,98.0,-9.074039710521431,5.95740080008651,-2.0685520135904745,-2.950522683964681,0.7838615058297748,0.23488274425481398,0.17499018546676073,-0.011738263391579963,Stable,False,False,V-shaped,1.0558259037638007,False,,0.0,30.0,,HOLD,50
AU,114.06,20.253031101739595,33.716295427901535,286.251269895022,3.581151733041073,2.313349045406947,0.29545353641230754,0.19368167999323038,0.08167069460600021,Accelerating,True,False,V-shaped,1.1222033422700113,False,,0.0,30.0,,STRONG_BUY,90
AVES,62.03,-0.688440601985274,6.948275862068964,34.73066898349262,-0.32272574310161417,1.4763563493868819,0.033702422935981795,0.07956432571124035,0.010466344633605547,Stable,False,False,V-shaped,1.3456860271882751,False,,0.0,44.0,,HOLD,50
AVB,175.69,0.21104266484144318,-2.204286111884224,-22.97001052262364,0.11458105377146861,-0.5513432861394026,0.01716523528958011,0.0414414113664837,0.006333047170361757,Stable,False,False,V-shaped,1.441452071150669,False,,0.0,,102.0,SELL,85
AVEM,82.57,-0.9952038369304694,7.6531942633637495,40.66439522998295,-0.4422238249800188,1.652276589361942,0.04117371536228531,0.07794123346836775,0.018097648891565295,Stable,False,False,V-shaped,1.4404442015100678,False,,0.0,42.0,,HOLD,50
AVIV,75.9,0.1980198019801982,9.067394740623659,34.479092841956074,0.08851509733718581,2.221770734232162,0.04765460183435709,0.07830497779640465,0.016914369597740786,Stable,False,False,V-shaped,1.6147329770072327,False,,0.0,40.0,,HOLD,50
AVDL,21.64,0.7448789571694592,12.474012474012497,140.7119021134594,6.059826091208915,2.4482996182876753,-0.16777067105570037,-0.15752755376659056,-0.04352365713157317,Decelerating,False,True,Slow,0.07962885746831198,False,,0.0,,44.0,SELL,85
AVNM,78.28,-0.06383250351078562,8.511228167452177,35.80846634281749,-0.030910994069164695,2.0810270043573493,0.048654870144763794,0.07885578263439823,0.015301524625358907,Stable,False,False,V-shaped,1.4835357481460918,False,,0.0,40.0,,HOLD,50
AVGO,310.0,-6.375524750083061,-19.7057604641525,65.44804397715748,-3.705707569141627,-2.134023247139426,-0.23790622258085628,-0.15081965855991317,-0.032492788297943845,Decelerating,False,True,V-shaped,0.5246108278684511,False,,0.0,,35.0,SELL,85
AXSM,165.08,-11.190015063481805,10.769643695900166,29.83090837593394,-6.36854034239394,2.3036351068718837,-0.3022495461534218,-0.1313081789263986,-0.06394210575264107,Decelerating,False,True,V-shaped,1.2366368642439993,False,,0.0,42.0,,SELL_SOON,70
