ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
WDS,23.27,23.03,1.06,OPTIMAL,95,1.48,0.9,22.48,3.52,,,,0.068,-29.0,90.4,12.0,clean,47.5,CAUTION,-7.6,3,Parabolic,3.42,2.96,24.31,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",79.1
PR,21.22,20.67,2.68,OPTIMAL,95,1.48,0.9,20.48,3.64,,,,0.005,-10.5,92.8,6.0,clean,44.2,CAUTION,-6.4,3,Parabolic,5.21,8.27,20.16,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",79.0
APA,40.91,38.27,6.89,OPTIMAL,90,1.5,1.11,37.8,8.22,,,,0.001,-5.8,95.7,1.0,clean,45.6,CAUTION,-10.4,3,Parabolic,10.3,13.73,42.99,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",78.7
TBN,36.99,36.01,2.73,OPTIMAL,95,1.48,0.9,36.21,2.16,,,,0.353,36.8,86.2,48.0,clean,45.9,CAUTION,-29.1,3,Parabolic,2.75,3.32,23.71,XLE,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",77.2
OXY,60.7,57.28,5.96,OPTIMAL,90,1.5,1.11,56.65,7.16,,,,0.0,-0.1,88.2,30.0,clean,49.2,CAUTION,-10.0,3,Parabolic,7.87,11.42,28.85,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 28.8, 'prob_bad': 49.4}",77.1
MTDR,61.71,59.17,4.29,OPTIMAL,95,1.48,0.9,57.89,6.6,,,,0.077,-48.7,87.6,33.0,clean,42.6,CAUTION,-7.7,3,Parabolic,8.93,9.34,24.34,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.7
MGY,30.17,29.06,3.81,OPTIMAL,95,1.48,0.9,28.78,4.83,,,,0.003,-6.5,85.4,56.0,clean,42.7,CAUTION,-7.9,3,Parabolic,5.34,7.87,14.28,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.0
COP,125.11,120.4,3.91,OPTIMAL,95,1.48,0.9,118.69,5.41,,,,0.039,-25.4,85.5,53.0,clean,41.4,CAUTION,-7.9,3,Parabolic,6.14,7.44,13.2,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",75.6
MUR,40.34,38.89,3.73,OPTIMAL,95,1.48,0.9,38.67,4.33,,,,0.0,1.1,86.6,43.0,clean,40.0,CAUTION,-6.9,3,Parabolic,4.24,8.73,21.51,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.6
XOP,178.56,170.1,4.98,OPTIMAL,95,1.48,0.9,170.54,4.7,,,,0.04,24.3,86.8,40.0,clean,40.0,CAUTION,-6.2,3,Parabolic,5.2,10.83,20.61,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",75.6
