ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.6,10,bullish,-6.46,-6.27,-3.53,-0.52,7.67,0.01,-0.76,-1.45,-2.0,,,81,,,81,,,81
ACWI,ACWI,3.5,10,bullish,-2.89,-2.48,-1.59,-1.25,1.56,-0.54,-0.76,-0.87,-1.34,,,85,,,85,,,85
ACWX,ACWX,3.5,10,bullish,-5.36,-4.67,-3.38,-0.21,6.23,-0.14,-0.76,-1.64,-2.0,,,85,,,85,,,85
AFK,Africa,3.4,10,bullish,-9.45,-8.55,-5.41,-1.04,11.83,-0.36,-1.31,-2.0,-2.0,,,81,,,81,,,81
AGF,AGF,0.7,10,bullish,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.06,-0.06,,,61,,,61,,,61
AGG,Agg Bond,2.0,10,bearish,-0.62,-0.51,-0.43,0.44,-0.25,-0.8,0.26,-0.76,-0.98,,,96,,,96,,,96
AIA,AIA,3.4,10,bullish,-7.05,-6.49,-2.44,0.17,14.95,0.57,-0.57,-0.91,-2.0,,,85,,,85,,,85
AIQ,AIQ,3.6,10,bullish,-3.38,-1.37,-0.33,-6.08,-2.65,-0.87,-1.12,-0.25,-0.55,,,42,,,42,,,42
AIRR,AIRR,4.4,10,bullish,-2.27,-2.42,-1.11,6.28,18.41,0.68,0.37,-0.72,-1.11,,,62,,,62,,,62
ALAI,ALAI,4.8,10,bullish,-4.24,-3.66,-2.45,-6.81,-9.36,-1.03,-1.01,-0.63,-1.1,,,13,,,13,,,13
AMG,AMG,3.1,10,bullish,-0.84,2.7,-3.93,-0.89,15.43,0.06,-0.86,-1.32,0.34,,,100,,,100,,,100
APIE,APIE,4.5,10,bullish,-4.76,-4.78,-3.64,-1.26,2.22,-1.0,-0.87,-1.54,-2.0,,,20,,,20,,,20
APO,APO,3.6,10,bullish,-6.4,-6.18,-14.44,-20.41,-18.79,-1.1,-1.91,-1.83,-1.04,,,67,,,67,,,67
ARES,ARES,4.1,10,bullish,-4.6,-3.85,-13.62,-24.73,-28.18,-1.5,-1.77,-1.46,-0.56,,,60,,,60,,,60
ARGT,ARGT,3.3,10,bullish,-5.29,-8.61,-4.87,-12.14,-7.41,-0.76,-1.26,-0.68,-1.48,,,67,,,67,,,67
ARKF,ARKF,3.9,10,bullish,0.51,6.46,4.8,-8.25,-19.89,-1.02,-0.68,0.6,1.19,,,38,,,38,,,38
ARKG,ARKG,3.2,10,bullish,-4.88,-1.49,0.48,-4.47,-6.8,-0.79,-0.54,-0.02,-0.35,,,60,,,60,,,60
ARKK,ARKK,3.3,10,bullish,-3.14,0.28,2.8,-3.47,-9.3,-0.74,-0.43,0.21,-0.07,,,60,,,60,,,60
ARKQ,ARKQ,4.1,10,bullish,-3.03,-3.14,-1.06,-2.49,9.89,-0.16,-0.64,-0.47,-0.9,,,60,,,60,,,60
ARKW,ARKW,3.5,10,bullish,-1.18,3.01,2.88,-8.08,-17.42,-0.96,-0.72,0.28,0.47,,,60,,,60,,,60
ARKX,ARKX,4.4,10,bullish,-2.16,-2.19,0.25,-0.91,16.03,0.2,-0.5,-0.29,-0.71,,,28,,,28,,,28
ARTY,ARTY,3.7,10,bullish,-7.07,-5.81,-4.86,-6.56,1.22,-0.43,-1.01,-1.03,-1.59,,,41,,,41,,,41
ASEA,ASEA,4.0,10,bullish,-4.69,-5.02,-3.23,0.15,7.08,0.49,-0.48,-1.49,-2.0,,,67,,,67,,,67
