ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,2.7,10,bullish,-0.6,0.35,8.61,10.64,11.76,0.6,1.4,1.98,-0.2,,,64,,,64,,,64
ACWI,ACWI,3.5,10,bullish,0.32,0.31,4.52,5.25,5.53,-0.03,0.82,1.5,-0.13,,,64,,,64,,,64
ACWX,ACWX,2.4,10,bullish,-0.45,-0.71,4.68,2.49,2.29,-1.22,0.03,1.37,-0.63,,,64,,,64,,,64
AFK,Africa,2.4,10,bullish,-0.67,-0.07,7.03,-0.7,-3.33,-1.86,-0.78,1.17,-0.31,,,64,,,64,,,64
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,35,,,35,,,35
AGG,Agg Bond,0.2,10,bullish,-0.51,-0.52,-0.29,-1.11,-1.55,-1.57,-1.45,-0.47,-1.11,,,92,,,92,,,92
AIA,AIA,2.6,10,bullish,-0.44,0.96,12.3,15.82,20.68,1.19,1.68,2.0,-0.09,,,64,,,64,,,64
AIQ,AIQ,4.3,10,bullish,-0.32,3.0,12.85,19.83,22.87,1.47,2.0,2.0,0.64,,,41,,,41,,,41
AIRR,AIRR,3.5,10,bullish,-0.11,-1.86,6.5,5.45,7.59,-0.9,0.05,1.02,-1.04,,,48,,,48,,,48
ALAI,ALAI,3.6,10,bullish,2.18,1.21,8.79,12.78,21.88,0.69,0.98,1.35,0.04,,,13,,,13,,,13
AMG,AMG,2.6,10,bullish,0.22,-0.83,4.97,0.09,-1.5,-1.42,-0.72,0.56,-0.52,,,100,,,100,,,100
AMLP,AMLP,4.4,10,bullish,0.02,0.72,0.08,3.14,5.31,0.65,0.87,-0.18,0.33,,,54,,,54,,,54
APIE,APIE,3.3,10,bullish,-0.52,-1.63,3.31,0.42,-1.81,-1.53,-0.39,0.91,-1.0,,,25,,,25,,,25
APO,APO,4.7,10,bullish,-1.2,1.6,7.62,14.61,3.66,0.53,1.38,1.1,0.31,,,54,,,54,,,54
ARES,ARES,0.1,10,bearish,-2.43,-0.55,11.11,9.39,-10.34,-0.26,0.86,1.5,-0.03,,,48,,,48,,,48
ARGT,ARGT,3.0,10,bullish,-1.36,-6.07,-2.43,-6.22,-7.68,-0.78,-0.7,-0.39,-1.17,,,54,,,54,,,54
ARKF,ARKF,2.5,10,bullish,-2.3,-3.26,0.95,0.76,6.06,0.01,-0.13,0.02,-0.76,,,41,,,41,,,41
