ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,0.0,10,bearish,2.92,5.11,-1.09,0.82,20.75,2.0,-0.51,-0.75,1.52,,,79.0,,,79.0,,,79.0
ACWI,ACWI,3.1,10,bullish,1.21,1.35,-1.31,0.38,12.13,1.33,-0.51,-0.98,0.53,,,80.0,,,80.0,,,80.0
ACWX,ACWX,3.1,10,bullish,2.32,3.44,-0.05,1.34,12.11,1.57,-0.2,-0.37,1.42,,,80.0,,,80.0,,,80.0
AFK,Africa,0.0,10,bearish,2.95,2.64,-2.89,-4.61,5.91,-0.53,-1.23,-0.93,0.59,,,79.0,,,79.0,,,79.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,69.0,,,69.0,,,69.0
AGG,Agg Bond,3.0,10,bearish,0.4,0.6,-0.3,0.09,-0.45,-0.51,0.01,-0.5,1.15,,,89.0,,,89.0,,,89.0
AIA,AIA,0.0,10,bearish,3.21,5.85,-0.96,3.01,31.27,2.0,-0.34,-0.75,1.27,,,80.0,,,80.0,,,80.0
AIQ,AIQ,3.0,10,bullish,1.33,2.37,-4.93,3.04,32.37,1.93,-0.14,-1.45,0.42,,,41.0,,,41.0,,,41.0
AIRR,AIRR,3.3,10,bullish,1.35,1.16,0.21,-0.02,19.24,0.69,-0.81,-0.46,0.05,,,54.0,,,54.0,,,54.0
AIS,AIS,3.7,10,bullish,5.42,8.46,0.22,8.29,77.45,2.0,-0.15,-0.63,1.21,,,4.0,,,4.0,,,4.0
ALAI,ALAI,3.2,10,bullish,0.37,0.25,-5.06,1.54,29.15,1.04,-0.35,-1.46,-0.17,,,6.0,,,6.0,,,6.0
AMG,AMG,4.3,10,bullish,3.65,5.29,17.09,16.85,30.4,1.12,1.67,2.0,1.0,,,100.0,,,100.0,,,100.0
