ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.6,10,bullish,3.33,0.75,1.06,-2.72,9.74,0.34,-1.18,-0.04,0.05,,,58.0,,,58.0,,,58.0
ACWI,ACWI,3.4,10,bullish,1.07,-0.77,-1.2,-2.73,0.13,-0.84,-1.17,-0.74,-0.55,,,68.0,,,68.0,,,68.0
ACWX,ACWX,3.4,10,bullish,1.6,-0.54,-1.02,-4.56,4.09,-0.78,-1.85,-0.64,-0.42,,,68.0,,,68.0,,,68.0
AFK,Africa,3.1,10,bullish,0.57,-3.22,-4.06,-9.53,4.09,-1.63,-2.0,-1.38,-1.21,,,58.0,,,58.0,,,58.0
AGF,AGF,0.1,10,bullish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,44.0,,,44.0,,,44.0
AGG,Agg Bond,0.1,10,bullish,0.5,-0.32,-0.78,-1.19,-0.03,-0.62,-1.82,-1.14,-0.6,,,82.0,,,82.0,,,82.0
AIA,AIA,3.2,10,bullish,5.14,1.99,2.64,-0.57,18.02,0.94,-0.64,0.2,0.32,,,68.0,,,68.0,,,68.0
AIQ,AIQ,0.0,10,bearish,1.96,-0.26,1.5,0.18,-1.94,-0.81,-0.29,0.07,-0.26,,,33.0,,,33.0,,,33.0
AIRR,AIRR,4.3,10,bullish,2.0,-0.72,-4.84,-6.45,10.8,0.04,-1.81,-1.61,-0.54,,,36.0,,,36.0,,,36.0
ALAI,ALAI,4.4,10,bullish,1.8,0.61,3.11,0.38,-5.67,-0.84,-0.29,0.31,-0.06,,,6.0,,,6.0,,,6.0
AMG,AMG,3.9,10,bullish,3.63,-0.2,-9.68,-15.02,1.03,-1.0,-2.0,-2.0,-0.33,,,100.0,,,100.0,,,100.0
APIE,APIE,0.0,10,bearish,1.24,-1.56,-2.25,-6.03,-1.02,-1.69,-1.91,-0.91,-0.76,,,13.0,,,13.0,,,13.0
APO,APO,8.0,10,bullish,8.59,0.69,1.72,-12.91,-26.43,-1.67,-1.15,0.33,0.18,,,44.0,,,44.0,,,44.0
ARES,ARES,4.3,10,bullish,9.43,-2.77,-6.2,-21.07,-39.19,-1.98,-1.49,-0.62,-0.39,,,36.0,,,36.0,,,36.0
ARGT,ARGT,3.7,10,bullish,0.85,-0.56,1.31,-5.39,-3.35,-0.45,-0.61,0.09,-0.14,,,44.0,,,44.0,,,44.0
ARKF,ARKF,3.8,10,bullish,3.87,0.84,4.57,10.42,-16.15,-0.85,0.77,0.5,0.06,,,31.0,,,31.0,,,31.0
ARKG,ARKG,2.7,10,bullish,4.01,-2.54,-6.36,-4.02,-9.87,-1.0,-0.56,-0.99,-0.55,,,36.0,,,36.0,,,36.0
ARKK,ARKK,4.4,10,bullish,3.43,0.24,1.11,4.01,-9.11,-0.74,0.09,-0.08,-0.13,,,36.0,,,36.0,,,36.0
ARKQ,ARKQ,3.8,10,bullish,2.53,0.79,0.8,-0.05,6.33,-0.41,-0.5,-0.26,-0.1,,,36.0,,,36.0,,,36.0
ARKW,ARKW,3.7,10,bullish,3.03,1.13,4.03,6.24,-15.54,-0.88,0.33,0.36,0.07,,,36.0,,,36.0,,,36.0
ARKX,ARKX,3.4,10,bullish,3.25,1.61,1.23,2.26,11.89,-0.1,-0.25,-0.17,0.09,,,27.0,,,27.0,,,27.0
ARTY,ARTY,3.3,10,bullish,4.05,2.21,4.38,-1.61,4.99,-0.22,-0.55,0.51,0.34,,,33.0,,,33.0,,,33.0
ASEA,ASEA,0.0,10,bearish,2.56,1.24,0.51,-2.63,7.28,0.48,-1.17,-0.12,0.34,,,44.0,,,44.0,,,44.0
ASHR,ASHR,3.9,10,bullish,-0.16,-0.31,1.47,-0.4,1.74,-0.64,-0.6,0.19,-0.33,,,36.0,,,36.0,,,36.0
AVDE,AVDE,3.6,10,bullish,0.59,-1.25,-2.6,-5.49,4.26,-0.95,-2.0,-1.19,-0.75,,,31.0,,,31.0,,,31.0
