ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
PL,34.52,12.39,6.53,32.75,75.03,150.65,906.27,0.53,5.02,2.29,2.01,12.08,4,True,True,True,True,True,5.26,37.4,889.82,5.1,37.46,883.15,-0.07,42.21,857.59,0.4204,,,2.09,overextended,1.256,normal,none,97.29316307528597,98.24421388667199,94.97206703910615,96.8,1
FSLY,33.1,2.29,15.77,65.17,225.14,283.1,415.57,6.9,4.13,3.45,1.26,1.85,4,True,True,True,True,True,14.51,69.82,399.12,14.35,69.88,392.45,9.17,74.62,366.89,-0.1877,,,1.11,clean,1.023,normal,none,98.09124767225326,98.24421388667199,91.6999201915403,96.0,2
PARR,64.15,4.02,1.81,29.13,82.56,83.76,341.2,0.45,16.1,2.83,1.01,4.13,4,True,True,True,True,True,0.54,33.78,324.74,0.38,33.84,318.08,-4.79,38.58,292.52,4.5459,XLE,0.45,-0.43,clean,1.037,normal,none,89.19925512104282,98.24421388667199,99.28172386272945,95.6,3
CLMT,34.73,0.4,12.79,18.44,74.77,88.53,172.8,32.28,1.44,4.05,1.18,2.31,4,True,True,True,True,True,11.52,23.09,156.34,11.36,23.15,149.68,6.18,27.9,124.12,0.9864,,,-0.7,clean,1.553,confirmed,none,91.93269486565578,98.24421388667199,96.16919393455706,95.4,4
PARXF,19.5,3.72,3.01,16.84,44.77,48.74,104.4,0.81,5.59,2.66,1.09,2.33,4,True,True,True,True,True,1.74,21.49,87.95,1.59,21.55,81.29,-3.59,26.29,55.73,1.4613,XLE,0.42,-0.39,clean,0.666,thin,none,88.17504655493481,98.24421388667199,97.1268954509178,94.5,5
DOW,41.32,1.55,4.69,27.77,76.73,79.26,19.39,3.03,5.92,2.76,1.03,0.25,4,True,True,True,True,True,3.42,32.42,2.94,3.26,32.48,-3.73,-1.92,37.22,-29.29,2.4508,XLB,0.49,-0.86,clean,1.107,normal,none,84.03830806065443,98.24421388667199,98.40383080606544,93.6,6
REX,45.23,1.73,2.61,20.48,39.94,46.85,135.45,1.51,7.85,1.95,1.17,3.39,3,True,True,True,True,True,1.34,25.14,119.0,1.18,25.2,112.33,-3.99,29.94,86.78,1.7719,XLE,0.35,-1.44,clean,1.577,confirmed,none,86.25299281723863,88.86671987230646,97.92498004788509,91.0,7
GPRE,16.6,2.28,0.61,9.35,69.39,84.04,242.27,0.27,15.43,7.42,1.21,3.49,4,True,True,True,True,True,-0.66,14.01,225.82,-0.82,14.07,219.15,-6.0,18.81,193.59,-0.4525,XLE,0.45,-0.37,clean,0.981,normal,none,84.01835594573025,98.24421388667199,88.26815642458101,90.2,8
BG,128.47,0.12,2.15,11.7,44.22,55.74,65.02,18.43,5.43,3.78,1.26,1.47,4,True,True,True,True,True,0.89,16.36,48.57,0.73,16.42,41.91,-4.45,21.16,16.35,0.0911,XLB,0.59,-0.0,clean,0.964,normal,none,78.73769619579674,98.24421388667199,93.45570630486831,90.1,9
TYRA,39.3,2.67,3.34,11.43,49.49,192.86,350.71,1.25,3.42,4.33,3.9,7.09,4,True,True,True,True,True,2.08,16.08,334.26,1.92,16.14,327.6,-3.26,20.89,302.04,-0.9625,,,2.15,overextended,1.037,normal,none,92.30513434424047,98.24421388667199,77.97286512370312,89.5,10
