ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
CW,XLI,41.0,82.2,49.0,83.5,,,,,,,5.0,,,83.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
SYRE,HYG,1.0,95.8,87.0,80.6,,,,,,,,,,82.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
WDC,XLK,11.0,89.0,3.0,91.2,,,,,,,5.0,,,67.1,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
WWD,XLI,14.0,88.4,31.0,84.7,,,,,,,3.0,,,83.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
DVA,--,23.0,85.4,21.0,86.2,,,,,,,,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUFG,VGK,29.0,83.9,54.0,82.9,,,,,,,5.0,,,44.5,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Financial Services
CMI,XLI,36.0,82.9,97.0,80.1,,,,,,,5.0,,,46.8,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
MRNA,QQQ,39.0,82.5,,,,,,,,,6.0,,,80.1,HEALTHY,bullish,3,"['ranker', 'stock_secrot', 'pullback_health']",Healthcare
IBKR,VXUS,40.0,82.3,105.0,79.6,,,,,,,5.0,,,40.6,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Financial Services
SMFG,VGK,43.0,81.7,54.0,82.9,,,,,,,5.0,,,40.6,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Financial Services
STX,XLK,45.0,81.5,5.0,90.2,,,,,,,6.0,,,59.8,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
RBC,XLI,50.0,81.3,19.0,86.3,,,,,,,5.0,,,72.3,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
DOCN,XLK,58.0,79.3,64.0,82.1,,,,,,,,,,85.3,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
CASY,XLP,69.0,78.0,33.0,84.4,,,,,,,5.0,,,,,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Consumer Cyclical
DXJ,VXUS,69.0,78.0,68.0,82.0,,,,,,3.2,,,,57.2,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
RVMD,--,71.0,77.7,43.0,83.8,,,,,,,5.0,,,,,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Healthcare
FTAI,XLI,77.0,76.9,150.0,77.2,,,,,,,7.0,,,43.1,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
DBJP,VXUS,79.0,76.3,78.0,81.3,,,,,,3.4,,,,,,none,3,"['ranker', 'ranker_long', 'secrot']",
AMAT,XLK,89.0,75.0,70.0,81.9,,,,,,,5.0,,,69.4,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
MKSI,VXUS,100.0,73.3,70.0,81.9,,,,,,,6.0,,,47.5,WARNING,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
SEI,QQQ,108.0,72.7,53.0,83.1,,,,,,,,,,87.3,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
KLAC,QQQ,146.0,69.4,85.0,80.7,,,,,,,5.0,,,65.2,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
