ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
NESR,25.33,25.07,1.02,OPTIMAL,95,1.48,0.9,25.13,0.81,,,,0.0,-0.8,87.6,6.0,clean,57.1,WARNING,-25.2,3.0,Parabolic,4.32,3.77,15.03,XLI,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",81.0
OSCR,23.6,21.24,11.12,GOOD,75,1.52,1.24,22.14,6.58,,,,0.003,13.7,77.8,36.0,clean,88.3,BREAKDOWN,-27.3,0.0,Deep Decline,5.69,31.55,64.0,XLF,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.22, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 58.3}",80.0
AXSM,231.48,220.93,4.77,OPTIMAL,95,1.48,0.9,232.3,-0.35,,,,0.348,64.5,77.1,42.0,clean,65.5,WARNING,-16.8,3.0,Parabolic,-0.58,3.77,43.37,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",79.9
BAC,54.17,51.82,4.53,OPTIMAL,95,1.48,0.9,51.95,4.27,,,,0.091,27.7,63.7,236.0,clean,80.1,BREAKDOWN,-16.3,1.0,Basing,6.7,1.98,8.75,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",79.6
ELV,409.44,384.66,6.44,OPTIMAL,90,1.5,1.11,394.22,3.86,,,,0.355,56.1,62.6,266.0,clean,87.4,BREAKDOWN,-24.6,1.0,Basing,4.25,10.94,42.92,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",79.6
SPHR,142.18,136.26,4.35,OPTIMAL,95,1.48,0.9,136.91,3.85,,,,0.125,52.3,88.6,4.0,clean,50.0,,,,,6.3,4.28,24.95,SPY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",79.3
AFL,115.29,114.76,0.46,OPTIMAL,95,1.48,0.9,114.79,0.43,,,,0.0,-1.4,75.5,48.0,clean,64.4,WARNING,-7.9,1.0,Basing,2.36,0.73,3.83,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",79.0
EWBC,125.21,122.68,2.06,OPTIMAL,95,1.48,0.9,122.89,1.89,,,,0.035,10.7,68.8,127.0,clean,71.2,WARNING,-14.6,2.0,Sustained Uptrend,1.76,1.34,13.55,XLI,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",78.7
WTTR,19.21,18.07,6.3,OPTIMAL,90,1.5,1.11,18.84,1.95,,,,0.26,104.7,91.6,2.0,clean,50.0,,,,,5.9,11.36,36.92,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",78.6
KBWB,90.34,86.09,4.93,OPTIMAL,95,1.48,0.9,87.29,3.5,,,,0.432,53.7,68.9,125.0,clean,69.7,WARNING,-14.8,2.0,Sustained Uptrend,4.45,4.78,11.45,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",78.3
MET,83.46,80.31,3.93,OPTIMAL,95,1.48,0.9,82.86,0.73,,,,0.607,87.9,53.8,528.0,clean,87.1,BREAKDOWN,-16.6,1.0,Basing,1.83,4.46,14.42,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",78.2
PNC,227.08,218.45,3.95,OPTIMAL,95,1.48,0.9,220.25,3.1,,,,0.224,35.3,69.1,123.0,overextended,68.8,WARNING,-16.2,2.0,Sustained Uptrend,3.32,2.46,6.93,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",78.1
JPM,310.89,304.43,2.12,OPTIMAL,95,1.48,0.9,302.07,2.92,,,,0.048,-14.0,59.5,366.0,overextended,79.1,WARNING,-14.9,1.0,Basing,4.77,0.48,5.91,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",77.8
EXCE,24.5,23.38,4.79,OPTIMAL,95,1.48,0.9,23.97,2.21,,,,0.628,78.9,84.2,13.0,clean,50.0,,,,,2.08,6.52,27.27,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",77.7
QRVO,103.97,95.61,8.75,OPTIMAL,90,1.5,1.11,103.77,0.19,,,,0.777,243.6,61.6,302.0,clean,81.5,BREAKDOWN,-12.8,1.0,Basing,-2.3,7.91,30.93,,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",77.5
BNS,81.39,78.18,4.1,OPTIMAL,95,1.48,0.9,80.1,1.61,,,,0.633,61.6,71.1,90.0,clean,63.7,WARNING,-8.7,2.0,Sustained Uptrend,2.01,6.16,11.6,VGK,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",77.2
AXGN,42.39,41.38,2.43,OPTIMAL,95,1.48,0.9,40.46,4.76,,,,0.286,-68.1,74.3,59.0,clean,59.5,WARNING,-14.0,3.0,Parabolic,4.87,-3.09,45.37,SPY,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",77.1
UNH,396.47,379.4,4.5,OPTIMAL,95,1.48,0.9,382.59,3.63,,,,0.0,0.3,58.3,402.0,clean,77.6,WARNING,-20.6,0.0,Deep Decline,3.64,8.96,37.3,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",76.9
CVE,29.79,29.23,1.93,OPTIMAL,95,1.48,0.9,28.98,2.78,,,,0.027,-25.8,81.6,19.0,clean,50.0,,,,,6.24,-2.17,27.85,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.8
MOH,192.81,185.9,3.71,OPTIMAL,95,1.48,0.9,181.18,6.42,,,,0.314,-73.6,68.3,131.0,clean,65.6,WARNING,-27.5,2.0,Sustained Uptrend,8.31,0.33,30.53,,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",76.8
FITB,51.8,49.42,4.83,OPTIMAL,95,1.48,0.9,49.83,3.95,,,,0.152,38.1,67.9,140.0,overextended,65.0,WARNING,-18.4,2.0,Sustained Uptrend,3.85,2.98,6.39,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",76.5
BBJP,76.27,74.0,3.07,OPTIMAL,95,1.48,0.9,75.35,1.22,,,,0.316,22.9,70.4,98.0,clean,61.5,WARNING,-9.2,2.0,Sustained Uptrend,1.15,5.16,8.77,VXUS,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",76.3
MSGE,71.27,67.9,4.97,OPTIMAL,95,1.48,0.9,70.72,0.77,,,,0.798,128.7,80.1,22.0,clean,50.0,,,,,2.33,8.0,20.19,SPY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.3
MUR,39.97,38.76,3.12,OPTIMAL,95,1.48,0.9,37.47,6.67,,,,0.012,-16.4,80.2,21.0,clean,50.0,,,,,10.44,-4.08,16.63,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.3
ILDR,40.23,37.1,8.44,OPTIMAL,90,1.5,1.11,39.22,2.58,,,,0.812,141.8,58.5,394.0,clean,80.6,BREAKDOWN,-11.1,1.0,Basing,2.65,13.39,29.03,QQQ,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",76.2
UBS,47.67,45.52,4.72,OPTIMAL,95,1.48,0.9,47.45,0.46,,,,0.778,87.5,66.1,175.0,clean,66.2,WARNING,-21.6,2.0,Sustained Uptrend,1.77,8.1,21.42,VXUS,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",76.2
RVMD,155.69,148.12,5.11,OPTIMAL,90,1.5,1.11,155.2,0.32,,,,0.618,116.5,84.3,12.0,clean,50.0,,,,,0.69,5.76,56.25,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",76.0
VLO,258.85,246.98,4.81,OPTIMAL,95,1.48,0.9,249.06,3.93,,,,0.333,76.4,78.3,31.0,clean,50.0,,,,,5.72,2.13,13.52,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.7
TRGP,267.37,260.05,2.81,OPTIMAL,95,1.48,0.9,265.02,0.89,,,,0.145,51.5,78.1,33.0,clean,50.0,,,,,2.0,2.95,11.87,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.6
HALO,71.6,67.04,6.8,OPTIMAL,90,1.5,1.11,68.48,4.56,,,,0.166,44.8,70.3,103.0,clean,64.8,WARNING,-19.2,2.0,Sustained Uptrend,5.02,8.7,6.29,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",75.5
PFG,103.51,100.93,2.55,OPTIMAL,95,1.48,0.9,103.0,0.5,,,,0.641,52.5,74.2,60.0,clean,54.4,WARNING,-10.2,2.0,Sustained Uptrend,0.18,2.62,10.71,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",75.5
M,23.03,20.05,14.86,GOOD,75,1.52,1.24,21.65,6.37,,,,0.707,257.2,70.4,98.0,clean,81.7,BREAKDOWN,-27.5,1.0,Basing,2.58,19.45,20.01,XLI,equity,Equity,37.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -5.75, 'median_ttg': 1.5, 'prob_good': 17.1, 'prob_bad': 56.1}",75.4
FLJP,40.16,38.94,3.12,OPTIMAL,95,1.48,0.9,39.7,1.17,,,,0.36,25.1,70.4,98.0,clean,58.1,WARNING,-9.0,2.0,Sustained Uptrend,1.13,5.41,9.16,VXUS,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",75.3
EWJ,94.13,91.05,3.38,OPTIMAL,95,1.48,0.9,92.84,1.39,,,,0.371,27.9,70.8,95.0,clean,57.4,WARNING,-9.3,2.0,Sustained Uptrend,1.54,5.46,9.59,VXUS,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",75.2
EZU,69.31,67.45,2.75,OPTIMAL,95,1.48,0.9,68.8,0.73,,,,0.384,38.1,64.6,212.0,clean,64.4,WARNING,-7.9,2.0,Sustained Uptrend,0.74,4.08,8.36,VGK,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",75.2
PINK,38.51,36.24,6.25,OPTIMAL,90,1.5,1.11,37.48,2.76,,,,0.782,79.9,62.3,274.0,clean,73.0,WARNING,-10.0,1.0,Basing,1.37,10.6,10.63,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.77, 'median_ttg': 2.0, 'prob_good': 32.1, 'prob_bad': 44.8}",75.2
