ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,40.22,10.98,61.98,75.48,151.38,506.64,1446.92,5.64,1.22,2.01,3.35,2.86,4,True,True,True,True,True,139.65,443.97,1237.36,135.08,430.07,1027.31,104.08,348.24,1193.22,-0.1189,XLB,0.36,0.2,clean,1.518,confirmed,none,strong_buy,93.24884792626729,98.10483870967742,89.35483870967742,6,100.0,95.5,1
CLMT,35.08,30.1,78.14,87.07,160.78,564.3,161.17,2.6,1.11,1.85,3.51,0.29,3,True,True,True,True,True,149.05,501.63,-48.39,144.49,487.74,-258.45,113.49,405.91,-92.54,1.4415,,,1.3,clean,1.423,normal,none,strong_buy,93.42549923195084,86.49193548387096,98.38709677419355,6,100.0,95.0,2
CF,138.5,39.14,78.83,50.33,77.61,209.22,295.04,2.01,0.64,1.54,2.7,1.41,3,True,True,True,True,True,65.88,146.56,85.48,61.32,132.66,-124.58,30.31,50.83,41.33,1.773,XLE,0.5,3.06,overextended,2.266,confirmed,none,none,91.00998463901689,86.49193548387096,98.79032258064517,6,100.0,94.4,3
VLO,251.96,23.12,53.62,43.46,89.12,259.53,282.63,2.32,0.81,2.05,2.91,1.09,3,True,True,True,True,True,77.39,196.87,73.07,72.82,182.97,-136.99,41.82,101.14,28.92,0.5681,XLE,0.67,1.72,clean,1.547,confirmed,none,strong_buy,90.2457757296467,86.49193548387096,96.7741935483871,6,100.0,93.7,4
MPC,247.65,24.94,51.29,24.64,68.07,372.25,544.59,2.06,0.48,2.76,5.47,1.46,3,True,True,True,True,True,56.34,309.59,335.02,51.78,295.69,124.97,20.77,213.86,290.88,0.2054,XLE,0.69,1.93,clean,1.355,normal,none,strong_buy,88.52918586789554,86.49193548387096,93.54838709677419,6,100.0,92.6,5
PBR,20.96,26.07,81.52,60.28,45.69,157.24,271.72,3.13,0.74,0.76,3.44,1.73,3,True,True,True,True,True,33.96,94.57,62.16,29.4,80.68,-147.9,-1.6,-1.15,18.01,0.0916,XLE,0.56,1.88,clean,1.506,confirmed,none,strong_buy,89.18586789554531,86.49193548387096,92.8225806451613,6,100.0,92.6,5
LNG,295.5,25.36,56.09,23.94,30.3,316.84,723.35,2.21,0.43,1.27,10.46,2.28,3,True,True,True,True,True,18.57,254.18,513.79,14.0,240.28,303.73,-17.0,158.45,469.64,0.568,XLE,0.48,2.83,overextended,1.849,confirmed,none,none,85.91397849462365,86.49193548387096,96.69354838709677,6,100.0,92.4,7
CENX,52.47,1.76,30.59,87.46,173.99,243.17,610.98,17.33,2.86,1.99,1.4,2.51,4,True,True,True,True,True,162.27,180.5,401.41,157.7,166.6,191.36,126.7,84.77,357.27,-0.6977,IAU,0.39,-0.5,clean,1.063,normal,none,strong_buy,89.65437788018433,98.10483870967742,77.90322580645162,6,100.0,92.1,8
NYT,83.12,4.17,18.46,42.83,69.69,72.22,559.12,4.43,2.32,1.63,1.04,7.74,4,True,True,True,True,True,57.96,9.56,349.56,53.4,-4.34,139.5,22.4,-86.17,305.41,-0.3564,,,-0.06,clean,1.139,normal,none,strong_buy,83.37173579109063,98.10483870967742,84.43548387096774,6,100.0,91.5,9
PARXF,19.37,23.69,48.09,38.46,103.04,16.13,118.62,2.03,0.8,2.68,0.16,7.36,3,True,True,True,True,True,91.31,-46.54,-90.94,86.75,-60.44,-300.99,55.74,-142.27,-135.08,0.1003,XLE,0.46,1.61,clean,1.75,confirmed,none,strong_buy,84.07450076804915,86.49193548387096,92.90322580645162,6,100.0,91.1,10
