ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
EC,XLE,8.0,91.9,36.0,85.2,,,,,,,7.0,,,85.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
PBR,XLE,12.0,90.0,8.0,92.0,,,,,,,7.0,,,83.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
GSG,DBA,21.0,88.2,126.0,79.5,,,,,,4.1,,,,80.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,30.0,86.7,47.0,84.3,,,,,,5.3,,,,82.3,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,31.0,86.6,47.0,84.3,,,,,,4.8,,,,82.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,33.0,86.1,15.0,90.1,,,,,,4.2,,,,86.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
AA,IAU,38.0,85.2,34.0,85.6,,,,,,,5.0,,,87.9,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
NORW,VGK,42.0,84.6,34.0,85.6,,,,,,5.6,,,,80.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
USO,DBA,54.0,81.7,98.0,81.2,,,,,,4.8,,,,80.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
BG,XLB,63.0,80.1,55.0,83.9,,,,,,,6.0,,,84.0,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
PDBC,IAU,86.0,77.1,68.0,82.6,,,,,,4.8,,,,82.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
GUNR,IAU,100.0,74.9,143.0,78.5,,,,,,6.0,,,,83.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CLMT,--,2.0,93.8,2.0,94.5,,,,,,,,,,82.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VIST,--,5.0,92.6,84.0,81.9,,,,,,,,,,89.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PARXF,XLE,5.0,92.6,13.0,90.8,,,,,,,,,,84.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EQNR,XLE,7.0,92.5,105.0,80.8,,,,,,,3.0,,,84.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TYRA,--,10.0,90.7,50.0,84.2,,,,,,,,,,88.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DVN,XLE,11.0,90.5,41.0,84.9,,,,,,,3.0,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CTRA,XLE,12.0,90.0,47.0,84.3,,,,,,,4.0,,,80.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
SYRE,VXUS,14.0,89.9,115.0,80.2,,,,,,,,,,84.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VLO,XLE,16.0,89.5,4.0,93.1,,,,,,,4.0,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
XOM,XLE,17.0,89.0,30.0,85.9,,,,,,,3.0,,,84.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
COP,XLE,18.0,88.9,36.0,85.2,,,,,,,4.0,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TTE,XLE,18.0,88.9,44.0,84.5,,,,,,,3.0,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CHRD,XLE,20.0,88.7,98.0,81.2,,,,,,,,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FANG,XLE,22.0,88.0,43.0,84.6,,,,,,,2.0,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
XOP,XLE,23.0,87.7,39.0,85.0,,,,,,5.6,,,,79.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
SHEL,XLE,24.0,87.6,84.0,81.9,,,,,,,3.0,,,88.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CVX,XLE,33.0,86.1,50.0,84.2,,,,,,,4.0,,,87.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PSX,XLE,35.0,86.0,12.0,91.1,,,,,,,3.0,,,82.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
FTI,XLI,36.0,85.8,17.0,89.8,,,,,,,4.0,,,82.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
OIH,XLE,39.0,84.8,111.0,80.3,,,,,,4.4,,,,79.4,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
TERN,--,40.0,84.7,64.0,82.8,,,,,,,,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUSA,--,40.0,84.7,59.0,83.3,,,,,,,,,,90.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ANRO,--,45.0,84.2,137.0,79.0,,,,,,,,,,81.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ROST,XLY,49.0,82.6,16.0,90.0,,,,,,,3.0,,,89.4,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
HOLX,--,50.0,82.4,29.0,86.0,,,,,,,1.0,,,80.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
NYT,XLC,51.0,82.2,11.0,91.3,,,,,,,4.0,,,82.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
OXY,XLE,55.0,81.6,36.0,85.2,,,,,,,3.0,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
HAL,XLE,57.0,81.0,,,,,,,,,6.0,,,87.7,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Energy
BNO,XLE,59.0,80.6,19.0,88.2,,,,,,5.7,,,,73.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
OKE,XLE,60.0,80.5,94.0,81.5,,,,,,,2.0,,,81.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MPC,XLE,64.0,80.0,9.0,91.9,,,,,,,1.0,,,84.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
QSR,XLF,67.0,79.6,74.0,82.3,,,,,,,1.0,,,84.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
AL,HYG,70.0,79.1,31.0,85.8,,,,,,,,,,81.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SOYB,DBA,73.0,78.8,148.0,78.3,,,,,,2.3,,,,67.6,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
SQM,VXUS,73.0,78.8,74.0,82.3,,,,,,,5.0,,,79.3,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Basic Materials
MRK,XLP,89.0,76.7,102.0,81.1,,,,,,,3.0,,,82.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
EOG,XLE,90.0,76.3,56.0,83.8,,,,,,,2.0,,,80.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CTVA,XLB,92.0,76.0,86.0,81.8,,,,,,,3.0,,,84.6,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
TJX,XLY,94.0,75.7,26.0,86.5,,,,,,,1.0,,,81.9,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
DBB,IAU,94.0,75.7,109.0,80.6,,,,,,3.9,,,,54.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
TEN,QQQ,101.0,74.7,22.0,87.5,,,,,,,,,,85.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",
FAZ,--,103.0,74.4,109.0,80.6,,,,,,3.0,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
CCNR,XLB,107.0,73.8,,,,,,,,3.9,,,,82.7,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
CACI,--,122.0,72.0,104.0,80.9,,,,,,,5.0,,,24.3,WARNING,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
EQT,--,126.0,71.8,94.0,81.5,,,,,,,3.0,,,81.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
HDGE,--,129.0,71.5,142.0,78.6,,,,,,3.0,,,,79.8,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
TIGO,XLI,136.0,70.4,63.0,83.0,,,,,,,,,,84.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
DXJ,VXUS,139.0,69.9,91.0,81.6,,,,,,3.5,,,,53.4,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
NVS,XLV,143.0,69.3,86.0,81.8,,,,,,,6.0,,,45.7,WARNING,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Healthcare
VTV,XLI,146.0,69.2,131.0,79.3,,,,,,4.3,,,,48.4,WARNING,none,3,"['ranker', 'ranker_long', 'secrot']",
PHYS,--,,,91.0,81.6,,,,,,4.7,6.0,,,35.2,WARNING,none,3,"['ranker_long', 'secrot', 'stock_secrot']",Financial Services
WEAT,--,,,138.0,78.9,,,,,,2.3,,,,88.5,HEALTHY,none,3,"['ranker_long', 'secrot', 'pullback_health']",
AMLP,--,,,150.0,78.2,,,,,,4.3,,,,81.1,HEALTHY,none,3,"['ranker_long', 'secrot', 'pullback_health']",
PARR,XLE,1.0,95.9,18.0,88.7,,,,,,,,,,79.3,CAUTION,none,2,"['ranker', 'ranker_long']",
DOW,XLB,3.0,93.6,,,,,,,,,4.0,,,85.6,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Basic Materials
GPRE,XLE,4.0,92.8,59.0,83.3,,,,,,,,,,78.3,CAUTION,none,2,"['ranker', 'ranker_long']",
SRZN,--,9.0,90.9,,,,,,,,,,,,86.3,HEALTHY,none,2,"['ranker', 'pullback_health']",
APA,XLE,15.0,89.7,107.0,80.7,,,,,,,,,,76.9,CAUTION,none,2,"['ranker', 'ranker_long']",
WDS,XLE,24.0,87.6,150.0,78.2,,,,,,,3.0,,,71.2,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
CENX,IAU,24.0,87.6,6.0,92.9,,,,,,,,,,76.0,CAUTION,none,2,"['ranker', 'ranker_long']",
LYB,XLE,24.0,87.6,,,,,,,,,4.0,,,85.4,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Basic Materials
OVV,XLE,28.0,86.8,39.0,85.0,,,,,,,,,,76.6,CAUTION,none,2,"['ranker', 'ranker_long']",
CNQ,XLE,28.0,86.8,27.0,86.3,,,,,,,4.0,,,79.4,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
PL,--,37.0,85.4,124.0,79.6,,,,,,,,,,54.0,CAUTION,none,2,"['ranker', 'ranker_long']",
TNGX,--,43.0,84.4,,,,,,,,,,,,84.4,HEALTHY,none,2,"['ranker', 'pullback_health']",
SDRL,XLB,43.0,84.4,,,,,,,,,,,,81.9,HEALTHY,bearish,2,"['ranker', 'pullback_health']",
LBRT,--,46.0,84.1,31.0,85.8,,,,,,,,,,68.0,CAUTION,none,2,"['ranker', 'ranker_long']",
JNJ,XLP,47.0,83.7,88.0,81.7,,,,,,,2.0,,,77.4,CAUTION,bearish,2,"['ranker', 'ranker_long']",Healthcare
DNTH,--,48.0,83.0,,,,,,,,,,,,81.7,HEALTHY,none,2,"['ranker', 'pullback_health']",
TGT,XLP,52.0,82.1,124.0,79.6,,,,,,,3.0,,,72.4,CAUTION,bearish,2,"['ranker', 'ranker_long']",Consumer Defensive
CE,XLB,53.0,81.9,,,,,,,,,,,,80.2,HEALTHY,bearish,2,"['ranker', 'pullback_health']",
