ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
GPRE,16.76,3.53,1.53,20.16,69.31,73.88,231.92,0.43,13.21,3.44,1.07,3.35,4,True,True,True,True,True,2.79,26.17,218.72,3.55,25.94,214.17,5.99,34.08,185.45,0.1518,XLE,0.44,1.13,clean,1.191,normal,none,92.12962962962962,98.91304347826086,93.03542673107891,94.7,1
PARR,62.36,1.46,7.48,61.85,76.41,67.1,348.96,5.11,8.27,1.24,0.88,4.57,3,True,True,True,True,True,8.75,67.87,335.75,9.5,67.63,331.21,11.94,75.77,302.49,2.6181,XLE,0.43,1.1,clean,1.514,confirmed,none,95.88030059044551,87.43961352657004,99.03381642512076,94.1,2
TNGX,20.56,-1.53,6.42,62.79,141.03,163.59,1153.66,-4.19,9.78,2.25,1.16,8.18,4,True,True,True,True,True,7.69,68.8,1140.46,8.44,68.57,1135.91,10.88,76.71,1107.19,0.3824,,,0.33,clean,1.14,normal,buy_today,86.96323134728932,98.91304347826086,94.60547504025764,93.5,3
TYRA,38.42,4.67,0.64,11.38,48.76,201.14,272.7,0.14,17.73,4.29,4.12,5.59,4,True,True,True,True,True,1.91,17.39,259.49,2.66,17.16,254.95,5.11,25.3,226.23,-0.1757,,,0.55,clean,1.069,normal,none,90.841384863124,98.91304347826086,90.09661835748793,93.3,4
LINC,41.81,0.47,9.15,20.58,71.54,88.23,166.28,19.49,2.25,3.48,1.23,2.32,4,True,True,True,True,True,10.42,26.6,153.07,11.17,26.36,148.53,13.62,34.5,119.81,-0.6245,LQD,0.3,0.64,clean,0.983,normal,none,93.49168008588299,98.91304347826086,83.89694041867955,92.1,5
CLMT,31.16,3.9,8.5,5.31,55.8,68.34,154.78,2.18,0.62,10.52,1.22,2.77,3,True,True,True,True,True,9.76,11.32,141.58,10.52,11.09,137.04,12.96,19.23,108.32,0.0508,,,1.91,clean,1.051,normal,none,94.40418679549116,87.43961352657004,92.512077294686,91.5,6
LYB,78.36,1.52,5.08,38.08,83.73,52.54,12.18,3.35,7.49,2.2,0.63,0.15,3,True,True,True,True,True,6.35,44.1,-1.02,7.1,43.86,-5.56,9.55,52.0,-34.28,3.342,XLE,0.47,1.42,clean,1.131,normal,none,83.72920021470746,87.43961352657004,99.35587761674718,90.2,7
DOW,39.99,0.93,6.67,33.21,74.63,72.89,13.22,7.14,4.98,2.25,0.98,0.18,3,True,True,True,True,True,7.94,39.23,0.02,8.69,38.99,-4.52,11.13,47.13,-33.24,1.673,XLB,0.54,1.76,clean,0.938,normal,none,84.66183574879227,87.43961352657004,98.30917874396135,90.1,8
SHEL,92.22,0.37,1.13,12.08,26.21,27.87,28.03,3.05,10.7,2.17,1.06,1.07,4,True,True,True,True,True,2.4,18.1,14.83,3.15,17.86,10.28,5.59,26.0,-18.43,0.2004,XLE,0.55,0.2,clean,1.23,normal,none,76.99946323134729,98.91304347826086,93.71980676328504,89.9,9
DVN,51.48,2.11,5.5,20.78,41.65,46.19,39.23,2.6,3.78,2.0,1.11,0.94,3,True,True,True,True,True,6.77,26.79,26.03,7.53,26.56,21.49,9.97,34.7,-7.23,0.1841,XLE,0.73,1.48,clean,1.674,confirmed,none,88.40579710144927,87.43961352657004,93.47826086956522,89.8,10
