ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
UGI,37.23,36.76,1.29,OPTIMAL,95,1.48,0.9,36.4,2.29,,,,0.026,-7.9,73.6,117.0,clean,77.4,WARNING,-9.9,1,Basing,5.33,-0.49,-3.11,XLE,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -3.61, 'median_ttg': 2.0, 'prob_good': 37.9, 'prob_bad': 45.1}",82.2
SOXS,43.31,37.71,14.87,GOOD,75,1.52,1.24,38.99,11.1,ELEVATED,1.51,0.6,0.027,40.3,79.3,73.0,clean,93.1,WARNING,-31.0,0,Deep Decline,6.52,25.91,-27.57,,equity,Equity,,False,False,"{'grade': 'ROUGH', 'median_mae': -6.97, 'median_ttg': 2.0, 'prob_good': 21.8, 'prob_bad': 63.2}",81.9
FOXA,58.98,57.41,2.74,OPTIMAL,95,1.48,0.9,58.11,1.5,,,,0.113,21.1,60.7,330.0,clean,90.6,WARNING,-22.8,0,Deep Decline,2.01,3.8,-20.2,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",81.7
NFLX,93.42,90.72,2.98,OPTIMAL,95,1.48,0.9,93.11,0.33,,,,0.705,-90.6,82.1,60.0,clean,62.1,CAUTION,-6.8,0,Deep Decline,1.74,10.44,-0.23,XLC,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",80.6
ECO,49.62,48.19,2.95,OPTIMAL,95,1.48,0.9,47.89,3.61,,,,0.139,-75.3,86.2,26.0,clean,52.0,CAUTION,-13.4,3,Parabolic,7.58,-6.74,51.82,VXUS,commodity,Commodity,35.0,True,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",79.0
FOX,52.97,52.18,1.51,OPTIMAL,95,1.48,0.9,52.32,1.23,,,,0.02,-8.2,51.5,577.0,clean,90.9,WARNING,-22.3,0,Deep Decline,1.51,1.8,-18.44,XLF,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.33, 'median_ttg': 2.0, 'prob_good': 25.0, 'prob_bad': 60.7}",78.5
SOYB,24.19,24.02,0.71,OPTIMAL,95,1.48,0.9,24.15,0.17,,,,0.083,15.4,81.4,62.0,clean,52.0,CAUTION,-3.4,2,Sustained Uptrend,0.46,1.9,8.09,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'ROUGH', 'median_mae': -4.9, 'median_ttg': 2.0, 'prob_good': 29.4, 'prob_bad': 51.4}",77.3
SNY,47.23,45.75,3.23,OPTIMAL,95,1.48,0.9,45.15,4.6,,,,0.03,-22.3,73.1,123.0,clean,59.0,CAUTION,-4.4,1,Basing,5.89,-2.33,-2.35,VGK,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -3.61, 'median_ttg': 2.0, 'prob_good': 37.9, 'prob_bad': 45.1}",76.5
SAIC,98.19,92.85,5.76,OPTIMAL,90,1.5,1.11,96.42,1.84,,,,0.51,74.3,70.4,155.0,clean,67.2,WARNING,-15.0,1,Basing,1.5,7.08,-4.48,XLF,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 23.5, 'prob_bad': 41.2}",76.3
MBIN,42.87,42.79,0.18,OPTIMAL,95,1.48,0.9,42.15,1.7,,,,0.006,4.6,65.1,226.0,clean,67.0,WARNING,-11.6,3,Parabolic,4.07,-2.49,26.63,XLF,equity,Equity,19.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -6.06, 'median_ttg': 2.0, 'prob_good': 19.4, 'prob_bad': 55.9}",76.1
