ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,40.94,18.6,65.21,82.28,162.27,489.91,1427.61,3.51,1.26,1.97,3.02,2.91,4,True,True,True,True,True,150.7,428.33,1217.22,146.1,413.3,1003.54,112.98,333.5,1176.48,-0.114,XLB,0.37,0.72,clean,1.615,confirmed,none,strong_buy,93.60983102918587,97.62096774193549,89.51612903225806,6,100.0,95.5,1
MPC,251.83,25.24,51.95,28.2,68.1,372.03,558.72,2.06,0.54,2.42,5.46,1.5,4,True,True,True,True,True,56.53,310.45,348.33,51.93,295.42,134.65,18.81,215.62,307.59,0.2033,XLE,0.69,1.98,clean,1.417,normal,none,strong_buy,88.37557603686636,97.62096774193549,93.62903225806451,6,100.0,94.8,2
CLMT,32.04,6.04,62.58,70.27,162.02,496.74,130.87,10.36,1.12,2.31,3.07,0.26,3,True,True,True,True,True,150.45,435.15,-79.52,145.85,420.13,-293.2,112.73,340.33,-120.26,1.4383,,,-0.11,clean,1.411,normal,none,strong_buy,90.43394777265745,86.04838709677419,98.38709677419355,6,100.0,94.0,3
VLO,254.37,24.82,54.66,45.84,89.09,251.92,290.38,2.2,0.84,1.94,2.83,1.15,3,True,True,True,True,True,77.52,190.33,79.99,72.93,175.31,-133.7,39.81,95.51,39.24,0.5694,XLE,0.67,1.91,clean,1.548,confirmed,none,strong_buy,90.04992319508449,86.04838709677419,96.7741935483871,6,100.0,93.6,4
PBR,20.76,24.98,75.49,58.35,44.87,148.03,272.71,3.02,0.77,0.77,3.3,1.84,3,True,True,True,True,True,33.3,86.44,62.32,28.7,71.42,-151.36,-4.42,-8.38,21.57,0.0883,XLE,0.56,1.81,clean,1.491,normal,none,strong_buy,88.42549923195084,86.04838709677419,92.90322580645162,6,100.0,92.3,5
LNG,297.01,27.74,56.05,24.99,27.77,308.82,733.13,2.02,0.45,1.11,11.12,2.37,3,True,True,True,True,True,16.2,247.23,522.74,11.6,232.21,309.05,-21.51,152.41,481.99,0.5703,XLE,0.48,3.18,overextended,1.87,confirmed,none,none,85.20929339477726,86.04838709677419,96.85483870967741,6,100.0,92.1,6
WMT,123.06,-1.1,10.25,19.41,44.41,178.91,451.32,-9.35,1.89,2.29,4.03,2.52,4,False,False,True,True,False,32.84,117.32,240.93,28.24,102.3,27.25,-4.87,22.5,200.19,0.1782,XLP,0.63,-0.62,clean,0.86,normal,none,none,76.6436251920123,97.62096774193549,93.46774193548387,6,100.0,91.2,7
NYT,82.8,5.02,16.6,43.23,67.85,65.14,549.92,3.31,2.6,1.57,0.96,8.44,4,True,True,True,True,True,56.28,3.55,339.53,51.68,-11.47,125.85,18.56,-91.27,298.79,-0.3556,,,0.08,clean,1.183,normal,none,strong_buy,81.9815668202765,97.62096774193549,84.59677419354838,6,100.0,91.0,8
FORM,97.96,0.21,68.4,175.17,221.29,121.83,1167.27,318.4,2.56,1.26,0.55,9.58,3,True,True,True,True,True,209.71,60.24,956.88,205.12,45.22,743.19,172.0,-34.58,916.13,-0.536,XLI,0.42,-0.58,clean,1.12,normal,none,strong_buy,90.90629800307218,86.04838709677419,80.96774193548387,6,100.0,90.7,9
FTI,71.2,5.81,59.36,78.31,131.32,821.09,215.88,10.21,1.32,1.68,6.25,0.26,3,True,True,True,True,True,119.75,759.5,5.49,115.15,744.48,-208.19,82.03,664.67,-35.25,-0.6035,XLE,0.5,-0.2,clean,1.218,normal,none,strong_buy,90.75652841781873,86.04838709677419,80.0,6,100.0,90.4,10
ROST,211.74,4.05,16.55,41.67,65.81,75.48,257.07,4.09,2.52,1.58,1.15,3.41,4,True,True,True,True,True,54.24,13.9,46.67,49.64,-1.13,-167.01,16.52,-80.93,5.93,-0.6074,XLY,0.49,0.0,clean,1.222,normal,none,none,81.31720430107528,97.62096774193549,79.83870967741935,6,100.0,89.9,11
EZPW,25.26,-4.32,24.8,37.36,68.51,365.19,739.2,-5.74,1.51,1.83,5.33,2.02,4,False,True,True,True,False,56.94,303.6,528.81,52.34,288.58,315.13,19.22,208.78,488.07,-0.7022,XLI,0.51,-1.09,clean,0.859,normal,none,none,81.45545314900153,97.62096774193549,77.98387096774194,6,100.0,89.6,12
PBF,51.22,42.04,93.14,52.62,164.7,256.93,61.48,2.22,0.56,3.13,1.56,0.24,2,True,True,True,True,True,153.13,195.35,-148.92,148.53,180.32,-362.6,115.41,100.52,-189.66,1.4784,XLE,0.55,1.67,clean,1.437,normal,none,none,91.00998463901689,58.62903225806452,98.54838709677419,6,100.0,88.7,13
CF,136.56,40.56,76.05,52.23,78.19,191.37,290.3,1.88,0.69,1.5,2.45,1.52,2,True,True,True,True,True,66.62,129.78,79.9,62.02,114.76,-133.78,28.9,34.96,39.16,1.7788,XLE,0.5,3.25,overextended,2.25,confirmed,none,none,90.50691244239631,58.62903225806452,98.79032258064517,6,100.0,88.6,14
CENX,49.66,-4.88,26.33,91.29,161.37,191.43,554.28,-5.39,3.47,1.77,1.19,2.9,3,False,False,True,True,False,149.8,129.84,343.89,145.2,114.82,130.21,112.08,35.02,303.15,-0.6963,XLK,0.4,-0.9,clean,1.039,normal,none,none,84.7542242703533,86.04838709677419,78.14516129032259,6,100.0,88.3,15
MRK,119.64,0.28,12.39,54.18,35.78,61.87,140.14,43.48,4.37,0.66,1.73,2.27,3,True,True,True,True,True,24.21,0.28,-70.25,19.62,-14.74,-283.93,-13.5,-94.54,-110.99,-0.1385,XLV,0.67,-0.25,clean,0.814,normal,none,strong_buy,77.22350230414747,86.04838709677419,88.87096774193549,6,100.0,88.2,16
EQIX,963.06,1.59,26.93,23.02,15.88,44.45,205.0,16.98,0.85,0.69,2.8,4.61,3,True,True,True,True,True,4.31,-17.13,-5.39,-0.28,-32.16,-219.08,-33.4,-111.96,-46.14,0.2645,XLRE,0.42,0.06,clean,1.123,normal,none,strong_buy,73.55606758832565,86.04838709677419,94.2741935483871,6,100.0,88.1,17
AXSM,156.37,-4.18,1.78,34.79,31.23,146.14,1731.03,-0.43,19.58,0.9,4.68,11.85,3,False,False,False,True,False,19.66,84.55,1520.64,15.06,69.52,1306.95,-18.06,-10.28,1479.89,0.4895,,,-0.63,clean,0.959,normal,none,none,72.0084485407066,86.04838709677419,96.29032258064515,6,100.0,88.1,17
UNF,248.89,7.01,24.71,50.6,45.66,11.75,125.53,3.53,2.05,0.9,0.26,10.68,3,False,True,True,True,False,34.09,-49.84,-84.87,29.49,-64.86,-298.55,-3.63,-144.66,-125.61,-0.2787,,,0.45,clean,2.069,confirmed,none,none,78.70967741935485,86.04838709677419,86.04838709677419,6,100.0,88.0,19
TEN,38.11,10.69,71.43,66.2,128.75,269.28,18.17,6.68,0.93,1.94,2.09,0.07,3,True,True,True,True,True,117.18,207.69,-192.22,112.58,192.67,-405.91,79.46,112.87,-232.97,-0.967,,,0.31,clean,1.963,confirmed,none,strong_buy,89.17050691244239,86.04838709677419,69.51612903225806,6,100.0,87.9,20
DVA,154.39,1.21,34.94,18.52,2.0,40.3,112.25,28.81,0.53,0.11,20.2,2.79,3,True,True,True,True,True,-9.58,-21.28,-98.14,-14.17,-36.31,-311.83,-47.29,-116.11,-138.89,1.4465,XLP,0.32,0.02,clean,0.938,normal,none,strong_buy,69.4105222734255,86.04838709677419,98.46774193548387,6,100.0,87.7,21
REX,47.7,33.43,39.76,55.02,147.02,209.74,395.33,1.19,1.38,2.67,1.43,1.88,2,True,True,True,True,True,135.45,148.15,184.93,130.85,133.13,-28.75,97.73,53.33,144.19,0.1492,XLE,0.36,3.53,overextended,1.212,normal,none,none,90.97158218125959,58.62903225806452,93.30645161290323,6,100.0,87.7,21
DUK,130.0,0.6,10.66,6.28,11.01,39.6,63.17,17.89,0.59,1.75,3.6,1.6,4,True,True,True,True,True,-0.56,-21.98,-147.22,-5.16,-37.01,-360.9,-38.28,-116.81,-187.96,0.2954,XLU,0.63,-0.1,clean,1.257,normal,none,strong_buy,63.60599078341013,97.62096774193549,94.83870967741936,6,100.0,87.6,23
CNQ,50.08,16.23,51.91,54.25,60.07,238.87,269.9,3.2,1.05,1.11,3.98,1.13,2,True,True,True,True,True,48.5,177.28,59.51,43.9,162.26,-154.17,10.78,82.46,18.77,0.3482,XLE,0.65,1.34,clean,1.475,normal,none,none,88.44854070660523,58.62903225806452,95.56451612903226,6,100.0,87.4,24
NOC,678.63,-4.54,16.53,15.85,33.82,115.98,249.83,-3.64,0.96,2.13,3.43,2.15,3,False,False,True,True,False,22.24,54.39,39.43,17.65,39.37,-174.25,-15.47,-40.43,-1.31,0.0587,XLI,0.39,-1.1,clean,1.016,normal,none,none,72.55376344086021,86.04838709677419,92.33870967741935,6,100.0,87.4,24
