ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
STX,XLK,2.0,95.3,49.0,81.2,,,,,,,6.0,,,89.9,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
OIH,XLE,28.0,88.0,47.0,81.5,,,,,,3.6,,,,86.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
WDC,XLK,40.0,86.5,49.0,81.2,,,,,,,5.0,,,88.1,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
STT,XLF,55.0,83.7,105.0,77.2,,,,,,4.2,1.0,,,90.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
SMH,XLK,66.0,82.7,69.0,79.4,,,,,,5.0,3.0,,,89.7,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
SOXX,XLK,66.0,82.7,123.0,76.4,,,,,,5.6,3.0,,,86.8,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",Financial Services
VLUE,SPY,83.0,81.6,84.0,78.3,,,,,,4.5,,,,89.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,112.0,78.6,38.0,82.4,,,,,,,6.0,,,86.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
DBC,XLE,123.0,77.8,114.0,76.7,,,,,,2.0,,,,86.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
KLAC,XLK,134.0,77.2,74.0,78.9,,,,,,,5.0,,,86.5,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
AIRR,XLI,135.0,76.9,63.0,80.1,,,,,,5.7,,,,89.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
FAN,VXUS,138.0,76.7,95.0,77.8,,,,,,4.4,,,,89.5,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LBRT,--,4.0,93.7,24.0,84.0,,,,,,,,,,89.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AGX,IAU,6.0,92.6,4.0,89.2,,,,,,,,,,88.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NUE,XLB,7.0,91.6,10.0,87.8,,,,,,,4.0,,,92.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
MTZ,XLI,9.0,91.2,1.0,90.6,,,,,,,3.0,,,85.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
IESC,XLI,11.0,91.0,20.0,84.5,,,,,,,,,,85.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FET,XLE,12.0,90.9,44.0,81.7,,,,,,,,,,82.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
REX,XLE,13.0,90.8,12.0,87.1,,,,,,,,,,81.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PWR,XLI,14.0,90.5,5.0,89.1,,,,,,,3.0,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
POWL,XLI,14.0,90.5,57.0,80.7,,,,,,,,,,91.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AEIS,XLI,16.0,90.3,60.0,80.4,,,,,,,,,,87.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
STRL,XLI,17.0,90.1,129.0,76.2,,,,,,,,,,91.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TER,XLI,18.0,89.8,37.0,82.5,,,,,,,5.0,,,76.5,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
CMI,XLI,20.0,89.6,,,,,,,,,5.0,,,90.1,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Industrials
CIEN,VXUS,21.0,89.3,46.0,81.6,,,,,,,2.0,,,84.6,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
TPC,VXUS,23.0,89.1,118.0,76.6,,,,,,,,,,91.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FTI,XLK,23.0,89.1,5.0,89.1,,,,,,,4.0,,,87.5,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
QCLN,XLK,27.0,88.4,,,,,,,,6.3,,,,90.5,HEALTHY,bullish,3,"['ranker', 'secrot', 'pullback_health']",
KEYS,XLI,28.0,88.0,74.0,78.9,,,,,,,2.0,,,82.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
USO,XLE,31.0,87.9,29.0,83.7,,,,,,2.0,,,,72.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
ESE,XLI,34.0,87.4,34.0,83.1,,,,,,,,,,87.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FIX,XLI,36.0,87.2,55.0,80.9,,,,,,,4.0,,,91.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
PARXF,XLE,38.0,86.7,19.0,85.0,,,,,,,,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EZPW,XLI,39.0,86.6,41.0,82.1,,,,,,,,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
VRT,XLI,45.0,86.0,,,,,,,,,5.0,,,90.6,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Industrials
GLW,VXUS,46.0,85.9,142.0,75.9,,,,,,,6.0,,,72.9,CAUTION,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
HUBB,XLI,47.0,85.8,42.0,81.9,,,,,,,2.0,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
