target_date,window,similar_date,correlation
2026-03-19,25Y,2026-03-18,0.9091
2026-03-19,25Y,2026-03-17,0.8915
2026-03-19,25Y,2026-03-13,0.7449
2026-03-19,25Y,2026-03-16,0.7426
2026-03-19,25Y,2026-03-12,0.664
2026-03-19,25Y,2005-04-05,0.5985
2026-03-19,25Y,2013-06-28,0.594
2026-03-19,25Y,2022-05-06,0.5875
2026-03-19,25Y,2023-08-28,0.5863
2026-03-19,25Y,2026-03-11,0.585
2026-03-19,25Y,2013-06-27,0.5777
2026-03-19,25Y,2022-04-29,0.5712
2026-03-19,25Y,2022-05-09,0.5626
2026-03-19,25Y,2005-04-01,0.5619
2026-03-19,25Y,2002-10-10,0.5591
2026-03-19,25Y,2022-05-05,0.5567
2026-03-19,25Y,2005-03-31,0.5551
2026-03-19,25Y,2022-05-13,0.5545
2026-03-19,25Y,2023-08-24,0.5538
2026-03-19,25Y,2008-06-30,0.5537
2026-03-19,25Y,2022-05-16,0.5533
2026-03-19,25Y,2022-05-03,0.5496
2026-03-19,25Y,2008-07-07,0.5492
2026-03-19,25Y,2002-09-30,0.548
2026-03-19,25Y,2004-03-17,0.5464
2026-03-19,25Y,2008-07-03,0.5456
2026-03-19,25Y,2023-08-25,0.5414
2026-03-19,25Y,2005-04-04,0.5404
2026-03-19,25Y,2010-06-01,0.5403
2026-03-19,25Y,2023-10-03,0.5401
2026-03-19,25Y,2022-05-04,0.5368
2026-03-19,25Y,2010-05-28,0.5359
2026-03-19,25Y,2009-03-09,0.535
2026-03-19,25Y,2011-11-29,0.5334
2026-03-19,25Y,2018-10-22,0.5326
2026-03-19,25Y,2001-03-19,0.5319
2026-03-19,25Y,2009-03-10,0.5313
2026-03-19,25Y,2022-05-12,0.5303
2026-03-19,25Y,2011-11-28,0.5297
2026-03-19,25Y,2022-05-18,0.5294
2026-03-19,25Y,2004-03-18,0.5291
2026-03-19,25Y,2008-06-18,0.5282
2026-03-19,25Y,2018-02-21,0.5279
2026-03-19,25Y,2004-05-17,0.5267
2026-03-19,25Y,2022-05-19,0.5261
2026-03-19,25Y,2008-07-01,0.5245
2026-03-19,25Y,2023-08-29,0.5237
2026-03-19,25Y,2011-06-13,0.5235
2026-03-19,25Y,2007-03-14,0.5207
2026-03-19,25Y,2018-10-19,0.5207
2026-03-19,25Y,2002-09-27,0.5185
2026-03-19,25Y,2021-10-06,0.5182
2026-03-19,25Y,2004-03-19,0.5181
2026-03-19,25Y,2013-06-21,0.5178
2026-03-19,25Y,2026-03-10,0.5161
2026-03-19,25Y,2010-02-11,0.5159
2026-03-19,25Y,2013-06-13,0.5147
2026-03-19,25Y,2005-03-30,0.5126
2026-03-19,25Y,2023-08-22,0.511
2026-03-19,25Y,2018-02-12,0.5108
2026-03-19,25Y,2022-04-28,0.5105
2026-03-19,25Y,2010-06-02,0.5101
2026-03-19,25Y,2013-07-02,0.509
2026-03-19,25Y,2024-10-31,0.5086
2026-03-19,25Y,2010-02-16,0.5081
2026-03-19,25Y,2023-08-23,0.5071
2026-03-19,25Y,2005-03-29,0.5057
2026-03-19,25Y,2021-10-07,0.5053
2026-03-19,25Y,2009-03-11,0.504
2026-03-19,25Y,2021-10-05,0.504
2026-03-19,25Y,2010-02-04,0.5037
2026-03-19,25Y,2025-01-10,0.503
2026-03-19,25Y,2022-09-26,0.503
2026-03-19,25Y,2018-02-13,0.5024
2026-03-19,25Y,2010-05-14,0.502
2026-03-19,25Y,2002-10-01,0.5018
2026-03-19,25Y,2004-05-18,0.5014
2026-03-19,25Y,2007-03-08,0.5006
2026-03-19,25Y,2013-06-12,0.5001
2026-03-19,25Y,2002-09-25,0.4985
2026-03-19,25Y,2010-02-17,0.498
2026-03-19,25Y,2008-06-27,0.4978
2026-03-19,25Y,2013-06-24,0.4977
2026-03-19,25Y,2024-10-30,0.4975
2026-03-19,25Y,2010-05-27,0.4968
2026-03-19,25Y,2004-03-22,0.4967
2026-03-19,25Y,2006-05-30,0.4961
2026-03-19,25Y,2013-07-03,0.4958
2026-03-19,25Y,2023-10-04,0.4947
2026-03-19,25Y,2022-05-02,0.4937
2026-03-19,25Y,2016-01-27,0.4931
2026-03-19,25Y,2010-02-18,0.4921
2026-03-19,25Y,2008-10-13,0.492
2026-03-19,25Y,2008-06-19,0.4919
2026-03-19,25Y,2023-09-29,0.4902
2026-03-19,25Y,2018-10-31,0.4896
2026-03-19,25Y,2008-06-17,0.4892
2026-03-19,25Y,2018-10-18,0.489
2026-03-19,25Y,2007-08-02,0.4884
2026-03-19,25Y,2015-09-02,0.4879
2026-03-19,5Y,2026-03-18,0.9091
2026-03-19,5Y,2026-03-17,0.8915
2026-03-19,5Y,2026-03-13,0.7449
2026-03-19,5Y,2026-03-16,0.7426
2026-03-19,5Y,2026-03-12,0.664
2026-03-19,5Y,2022-05-06,0.5875
2026-03-19,5Y,2023-08-28,0.5863
2026-03-19,5Y,2026-03-11,0.585
2026-03-19,5Y,2022-04-29,0.5712
2026-03-19,5Y,2022-05-09,0.5626
2026-03-19,5Y,2022-05-05,0.5567
2026-03-19,5Y,2022-05-13,0.5545
2026-03-19,5Y,2023-08-24,0.5538
2026-03-19,5Y,2022-05-16,0.5533
2026-03-19,5Y,2022-05-03,0.5496
2026-03-19,5Y,2023-08-25,0.5414
2026-03-19,5Y,2023-10-03,0.5401
2026-03-19,5Y,2022-05-04,0.5368
2026-03-19,5Y,2022-05-12,0.5303
2026-03-19,5Y,2022-05-18,0.5294
2026-03-19,5Y,2022-05-19,0.5261
2026-03-19,5Y,2023-08-29,0.5237
2026-03-19,5Y,2021-10-06,0.5182
2026-03-19,5Y,2026-03-10,0.5161
2026-03-19,5Y,2023-08-22,0.511
2026-03-19,5Y,2022-04-28,0.5105
2026-03-19,5Y,2024-10-31,0.5086
2026-03-19,5Y,2023-08-23,0.5071
2026-03-19,5Y,2021-10-07,0.5053
2026-03-19,5Y,2021-10-05,0.504
2026-03-19,5Y,2025-01-10,0.503
2026-03-19,5Y,2022-09-26,0.503
2026-03-19,5Y,2024-10-30,0.4975
2026-03-19,5Y,2023-10-04,0.4947
2026-03-19,5Y,2022-05-02,0.4937
2026-03-19,5Y,2023-09-29,0.4902
2026-03-19,5Y,2021-10-11,0.4859
2026-03-19,5Y,2021-10-08,0.4854
2026-03-19,5Y,2023-10-10,0.4852
2026-03-19,5Y,2022-09-23,0.4805
2026-03-19,5Y,2023-09-28,0.4769
2026-03-19,5Y,2024-12-31,0.4748
2026-03-19,5Y,2022-05-17,0.472
2026-03-19,5Y,2022-05-10,0.4698
2026-03-19,5Y,2024-08-12,0.4679
2026-03-19,5Y,2023-10-02,0.4667
2026-03-19,5Y,2023-10-12,0.4663
2026-03-19,5Y,2024-04-26,0.4627
2026-03-19,5Y,2022-09-27,0.4625
2026-03-19,5Y,2024-10-29,0.4612
2026-03-19,5Y,2021-10-12,0.4586
2026-03-19,5Y,2021-12-03,0.4556
2026-03-19,5Y,2021-12-09,0.4545
2026-03-19,5Y,2023-10-13,0.4509
2026-03-19,5Y,2021-12-06,0.4454
2026-03-19,5Y,2022-09-30,0.4449
2026-03-19,5Y,2025-01-02,0.441
2026-03-19,5Y,2025-01-08,0.4389
2026-03-19,5Y,2024-04-22,0.4384
2026-03-19,5Y,2022-03-14,0.4376
2026-03-19,5Y,2024-11-04,0.4371
2026-03-19,5Y,2022-05-11,0.4371
2026-03-19,5Y,2021-10-01,0.4365
2026-03-19,5Y,2024-12-30,0.4315
2026-03-19,5Y,2025-01-13,0.4308
2026-03-19,5Y,2022-02-03,0.4302
2026-03-19,5Y,2023-10-09,0.4294
2026-03-19,5Y,2022-07-11,0.4292
2026-03-19,5Y,2022-04-25,0.4288
2026-03-19,5Y,2022-09-29,0.4257
2026-03-19,5Y,2025-04-07,0.4253
2026-03-19,5Y,2024-04-24,0.4253
2026-03-19,5Y,2022-09-28,0.4241
2026-03-19,5Y,2023-10-11,0.423
2026-03-19,5Y,2023-10-05,0.4224
2026-03-19,5Y,2022-10-07,0.4219
2026-03-19,5Y,2021-09-29,0.4203
2026-03-19,5Y,2021-09-28,0.4192
2026-03-19,5Y,2024-08-09,0.4188
2026-03-19,5Y,2025-01-07,0.4173
2026-03-19,5Y,2021-12-07,0.4173
2026-03-19,5Y,2024-04-25,0.4168
2026-03-19,5Y,2025-04-08,0.4157
2026-03-19,5Y,2024-11-01,0.4156
2026-03-19,5Y,2022-04-26,0.4153
2026-03-19,5Y,2022-01-28,0.4146
2026-03-19,5Y,2021-12-08,0.4144
2026-03-19,5Y,2024-10-28,0.4134
2026-03-19,5Y,2022-03-15,0.412
2026-03-19,5Y,2024-08-14,0.4103
2026-03-19,5Y,2023-08-21,0.4069
2026-03-19,5Y,2024-08-13,0.4064
2026-03-19,5Y,2024-08-15,0.4056
2026-03-19,5Y,2021-06-30,0.4002
2026-03-19,5Y,2024-06-18,0.399
2026-03-19,5Y,2022-05-20,0.3981
2026-03-19,5Y,2025-04-04,0.3975
2026-03-19,5Y,2022-10-18,0.3974
2026-03-19,5Y,2021-12-13,0.3879
2026-03-19,5Y,2026-03-06,0.3876
2026-03-19,1Y,2026-03-18,0.9091
2026-03-19,1Y,2026-03-17,0.8915
2026-03-19,1Y,2026-03-13,0.7449
2026-03-19,1Y,2026-03-16,0.7426
2026-03-19,1Y,2026-03-12,0.664
2026-03-19,1Y,2026-03-11,0.585
2026-03-19,1Y,2026-03-10,0.5161
2026-03-19,1Y,2025-04-07,0.4253
2026-03-19,1Y,2025-04-08,0.4157
2026-03-19,1Y,2025-04-04,0.3975
2026-03-19,1Y,2026-03-06,0.3876
2026-03-19,1Y,2025-04-15,0.3835
2026-03-19,1Y,2025-04-17,0.3759
2026-03-19,1Y,2025-11-25,0.3592
2026-03-19,1Y,2025-04-16,0.3472
2026-03-19,1Y,2025-04-10,0.3464
2026-03-19,1Y,2025-04-14,0.3457
2026-03-19,1Y,2025-11-24,0.3426
2026-03-19,1Y,2025-11-26,0.3107
2026-03-19,1Y,2025-04-11,0.2871
2026-03-19,1Y,2026-03-05,0.2846
2026-03-19,1Y,2025-11-06,0.2522
2026-03-19,1Y,2025-11-28,0.2397
2026-03-19,1Y,2025-11-21,0.2208
2026-03-19,1Y,2026-03-09,0.2205
2026-03-19,1Y,2025-04-03,0.2193
2026-03-19,1Y,2025-04-24,0.2122
