ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,5.7,10,bullish,1.11,-3.45,-1.29,2.83,18.14,1.33,-0.07,-0.72,-1.39,,,14.0,,,14.0,,,14.0
ACWI,ACWI,0.8,10,bullish,-0.16,-0.68,0.95,0.98,11.2,1.01,-0.26,0.06,-0.63,,,14.0,,,14.0,,,14.0
ACWX,ACWX,1.1,10,bullish,-0.41,-1.56,-0.01,1.35,8.06,0.37,-0.17,-0.34,-0.96,,,14.0,,,14.0,,,14.0
AFK,Africa,3.6,10,bearish,-1.49,0.08,-1.64,-1.76,-1.76,-1.2,-0.67,-0.59,-0.13,,,14.0,,,14.0,,,14.0
AGF,AGF,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,,,,,,,
AGG,Agg Bond,2.4,10,bullish,-0.58,-0.95,-0.68,-0.13,-1.14,-1.0,-0.21,-1.04,-1.87,,,14.0,,,14.0,,,14.0
AIA,AIA,6.3,10,bullish,2.8,-2.53,-0.65,3.68,27.91,1.56,-0.19,-0.6,-0.95,,,14.0,,,14.0,,,14.0
AIQ,AIQ,4.6,10,bullish,1.16,-4.63,-1.23,0.08,30.76,1.47,-0.48,-0.58,-1.5,,,14.0,,,14.0,,,14.0
AIRR,AIRR,1.8,10,bullish,-2.66,-8.02,-5.37,-4.23,8.05,-0.92,-1.52,-1.78,-2.0,,,14.0,,,14.0,,,14.0
AIS,AIS,10.0,10,bullish,-0.36,-13.3,-8.23,4.42,66.43,1.58,-0.46,-1.67,-2.0,,,14.0,,,14.0,,,14.0
ALAI,ALAI,6.3,10,bullish,2.23,-2.41,-0.4,2.94,31.23,1.09,-0.11,-0.43,-0.91,,,14.0,,,14.0,,,14.0
AMG,AMG,4.8,10,bullish,3.39,5.28,1.73,5.78,31.8,1.14,0.04,-0.14,1.02,,,14.0,,,14.0,,,14.0
AMLP,AMLP,3.0,10,bearish,2.38,2.8,3.19,1.0,1.08,-0.21,0.15,1.34,1.62,,,14.0,,,14.0,,,14.0
APIE,APIE,2.8,10,bullish,0.65,0.05,1.92,2.89,8.87,0.76,0.41,0.47,-0.13,,,14.0,,,14.0,,,14.0
APO,APO,3.0,10,bearish,-0.4,-0.14,-9.55,-7.72,12.13,0.85,-0.75,-1.29,0.02,,,14.0,,,14.0,,,14.0
ARES,ARES,3.0,10,bearish,0.94,6.01,-2.3,-6.09,15.41,1.0,-0.34,-0.13,1.13,,,14.0,,,14.0,,,14.0
ARGT,ARGT,4.2,10,bullish,1.08,1.25,-0.12,0.93,-0.28,-0.22,-0.03,-0.09,0.17,,,14.0,,,14.0,,,14.0
ARKF,ARKF,0.7,10,bullish,0.0,3.83,5.35,7.31,6.8,0.16,0.92,0.97,0.91,,,14.0,,,14.0,,,14.0
ARKG,ARKG,10.0,10,bullish,-2.42,-0.45,16.27,25.32,54.16,2.0,1.93,1.66,-0.29,,,14.0,,,14.0,,,14.0
ARKK,ARKK,2.7,10,bullish,-1.34,-0.82,4.54,7.61,16.58,0.29,0.65,0.61,-0.27,,,14.0,,,14.0,,,14.0
ARKQ,ARKQ,1.0,10,bullish,-3.23,-6.36,-2.02,-4.47,7.33,-0.58,-0.93,-0.59,-1.57,,,14.0,,,14.0,,,14.0
ARKW,ARKW,3.3,10,bullish,0.48,0.7,3.67,5.76,19.2,0.47,0.54,0.58,0.13,,,14.0,,,14.0,,,14.0
ARKX,ARKX,3.9,10,bearish,-4.64,-5.33,-1.52,-5.11,5.9,-0.64,-0.93,-0.48,-1.3,,,14.0,,,14.0,,,14.0
ARMG,ARMG,10.0,10,bullish,-9.69,-29.53,-34.76,-30.01,217.49,0.78,-0.88,-1.11,-1.4,,,14.0,,,14.0,,,14.0
ARTY,ARTY,8.5,10,bullish,-0.01,-6.67,-4.49,0.64,46.92,1.7,-0.53,-1.06,-1.62,,,14.0,,,14.0,,,14.0
ASEA,ASEA,3.4,10,bullish,3.14,3.88,1.6,4.25,6.04,0.19,0.88,0.33,1.81,,,14.0,,,14.0,,,14.0
ASHR,ASHR,4.9,10,bullish,-0.91,-4.96,-3.38,-0.11,8.13,0.06,-0.67,-1.58,-2.0,,,14.0,,,14.0,,,14.0
AVDE,AVDE,0.4,10,bullish,-0.91,-0.11,0.32,0.03,3.44,-0.69,-0.47,-0.19,-0.26,,,14.0,,,14.0,,,14.0
AVDV,AVDV,0.4,10,bullish,-1.3,0.01,-1.74,-2.76,1.5,-1.41,-1.17,-0.91,-0.24,,,14.0,,,14.0,,,14.0
AVEM,AVEM,5.5,10,bullish,0.87,-3.37,-1.54,2.2,14.31,0.79,-0.16,-0.82,-1.42,,,14.0,,,14.0,,,14.0
AVES,AVES,3.4,10,bullish,-0.37,-1.51,-0.9,0.22,7.02,-0.05,-0.39,-0.55,-0.75,,,14.0,,,14.0,,,14.0
AVIV,AVIV,0.3,10,bullish,-0.66,0.62,0.53,0.15,2.7,-1.03,-0.52,-0.16,0.08,,,14.0,,,14.0,,,14.0
AVNM,AVNM,0.8,10,bullish,-0.49,-0.89,-0.35,0.34,5.64,-0.47,-0.46,-0.48,-0.65,,,14.0,,,14.0,,,14.0
BAGAX,BAGAX,0.8,10,bullish,-0.25,0.88,4.55,2.55,20.54,1.15,0.43,0.63,0.24,,,14.0,,,14.0,,,14.0
BAI,BAI,8.2,10,bullish,-1.21,-11.93,-7.01,1.93,33.57,0.88,-0.39,-1.51,-2.0,,,14.0,,,14.0,,,14.0
BAM,BAM,3.3,10,bearish,-0.81,1.45,-3.11,-1.47,3.46,0.55,-0.03,-0.49,0.46,,,14.0,,,14.0,,,14.0
BATT,BATT,1.5,10,bullish,-4.76,-6.25,-8.68,-9.14,-2.96,-1.97,-1.77,-1.93,-1.61,,,14.0,,,14.0,,,14.0
BBCA,BBCA,0.5,10,bullish,0.35,0.64,0.65,0.21,4.81,-0.6,-0.59,-0.11,0.13,,,14.0,,,14.0,,,14.0
BBEU,BBEU,0.4,10,bullish,-1.57,-0.71,1.3,1.07,5.48,0.22,-0.05,0.26,-0.5,,,14.0,,,14.0,,,14.0
BBIN,BBIN,0.5,10,bullish,-1.21,-0.54,0.78,0.91,4.92,0.02,-0.13,0.05,-0.42,,,14.0,,,14.0,,,14.0
BBJP,BBJP,1.1,10,bullish,-0.6,-0.72,-0.17,1.49,7.23,0.23,-0.11,-0.31,-0.44,,,14.0,,,14.0,,,14.0
BEN,BEN,3.6,10,bullish,-1.79,0.69,-0.86,6.93,40.87,1.9,0.38,-0.43,-0.01,,,14.0,,,14.0,,,14.0
BIL,BIL,2.0,10,bearish,0.01,-0.21,-0.14,0.0,0.0,0.14,0.05,-0.87,-1.53,,,14.0,,,14.0,,,14.0
BINV,BINV,3.1,10,bearish,0.23,1.95,1.35,1.3,3.43,-0.5,-0.06,0.26,0.84,,,14.0,,,14.0,,,14.0
BITO,BITO,3.0,10,bearish,1.2,5.76,-0.35,2.68,-10.88,0.27,0.81,0.37,1.26,,,14.0,,,14.0,,,14.0
BITQ,BITQ,2.4,10,bullish,0.17,-2.73,-11.18,-4.87,21.4,0.21,-0.56,-1.14,-0.43,,,14.0,,,14.0,,,14.0
BK,BK,3.9,10,bullish,0.17,-1.8,-0.13,2.31,25.41,1.66,-0.37,-0.59,-1.09,,,14.0,,,14.0,,,13.0
BKCH,BKCH,2.5,10,bullish,1.82,-6.61,-17.31,-10.71,18.58,-0.13,-0.77,-1.36,-0.76,,,14.0,,,14.0,,,14.0
BKGI,BKGI,3.0,10,bearish,0.2,-0.64,-0.91,-1.59,-1.06,-1.49,-1.05,-0.77,-0.59,,,14.0,,,14.0,,,14.0
BKIE,BKIE,0.7,10,bullish,-0.85,-1.06,0.2,1.71,5.69,0.12,0.08,-0.2,-0.75,,,14.0,,,14.0,,,14.0
BLK,BLK,2.0,10,bearish,-0.54,2.99,-2.46,-0.53,3.33,0.06,-0.11,-0.51,0.91,,,14.0,,,14.0,,,14.0
BLOK,BLOK,2.8,10,bullish,1.01,-0.69,-4.73,1.85,21.58,0.53,-0.01,-0.74,-0.18,,,14.0,,,14.0,,,14.0
BN,BN,2.1,10,bearish,-1.15,0.8,-2.3,-3.74,5.27,-0.0,-0.66,-0.52,0.19,,,14.0,,,14.0,,,14.0
BND,Total Bond,2.4,10,bullish,-0.56,-0.97,-0.71,-0.18,-1.2,-1.05,-0.26,-1.11,-1.95,,,14.0,,,14.0,,,14.0
BNDX,BNDX,3.5,10,bullish,-0.85,-1.24,-1.14,-0.37,-0.17,0.34,-0.2,-1.52,-2.0,,,14.0,,,14.0,,,14.0
BNO,BNO,3.0,10,bearish,9.83,7.08,2.42,-14.9,-18.59,-1.2,-1.22,0.08,1.04,,,14.0,,,14.0,,,14.0
BOTZ,BOTZ,3.1,10,bearish,-3.74,-5.14,-1.77,-5.24,7.79,0.14,-1.0,-0.51,-1.58,,,14.0,,,14.0,,,14.0
BTAL,BTAL,3.0,10,bearish,2.25,6.19,5.15,-1.09,-14.94,-0.75,0.68,2.0,2.0,,,14.0,,,14.0,,,14.0
BUZZ,BUZZ,1.5,10,bullish,-1.21,-2.87,-1.78,-2.63,22.12,0.7,-0.53,-0.42,-0.72,,,14.0,,,14.0,,,14.0
BWX,BWX,3.2,10,bearish,-0.83,-0.83,-0.78,-1.1,-1.96,-0.54,-0.36,-0.41,-0.67,,,14.0,,,14.0,,,14.0
BX,BX,3.8,10,bearish,-3.39,0.81,-1.21,2.83,5.22,0.37,0.33,-0.08,0.24,,,14.0,,,14.0,,,14.0
CCNR,CCNR,3.0,10,bearish,0.08,-0.32,-1.61,-6.21,-7.95,-2.0,-1.8,-0.9,-0.41,,,14.0,,,14.0,,,14.0
CEF,CEF,2.0,10,bearish,-1.98,0.7,-1.96,-8.2,-14.1,-1.58,-1.14,-0.47,-0.01,,,14.0,,,14.0,,,14.0
CEV,CEV,0.9,10,bullish,-1.23,-0.67,0.87,2.05,4.81,0.8,0.47,0.26,-0.58,,,14.0,,,14.0,,,14.0
