date,hyg_price,lqd_price,spy_price,hyglqd_ratio,percentile,change_5d,regime,fwd_5d_avg,fwd_5d_median,fwd_5d_winrate,fwd_5d_n,fwd_10d_avg,fwd_10d_median,fwd_10d_winrate,fwd_10d_n,fwd_20d_avg,fwd_20d_median,fwd_20d_winrate,fwd_20d_n
2026-03-17,79.74,109.245,671.76001,0.7299189894274337,41.93954659949622,0.37,Neutral,0.35,0.41,62.2,1404,0.66,0.8,67.4,1399,1.29,1.66,70.6,1389
