date,lambda_max,lambda_plus,rmt_ratio,n_significant,n_assets,rmt_risk,magnetization,avg_correlation,ising_risk,composite_score,composite_status,score_rmt,score_ising,score_breadth,score_vix,score_credit
2026-05-26,452.1277643800189,1.9266365997086623,234.67205203533854,168,1667,CRITICAL,0.44816659035834056,0.41443039384951025,NORMAL,61.355737349259584,ELEVATED,100.0,10.703686746297896,100.0,23.36666666666667,14.19999999999999
