ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
CLMT,32.78,31.93,2.67,OPTIMAL,95,1.48,0.9,32.54,0.74,,,,0.023,-29.3,92.7,4.0,clean,40.0,CAUTION,-11.3,3,Parabolic,0.74,12.07,57.22,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",77.7
MEOH,60.37,57.96,4.16,OPTIMAL,95,1.48,0.9,58.1,3.91,,,,0.217,-81.3,89.6,11.0,clean,40.0,CAUTION,-9.6,3,Parabolic,3.44,2.79,25.77,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.6
GPRE,16.32,15.96,2.24,OPTIMAL,95,1.48,0.9,15.69,4.02,,,,0.207,-66.5,89.1,15.0,clean,32.7,CAUTION,-9.0,3,Parabolic,2.26,0.12,37.49,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",74.2
TFC,51.4,47.33,8.6,OPTIMAL,90,1.5,1.11,50.3,2.19,,,,0.883,184.6,82.8,46.0,clean,43.2,CAUTION,-8.5,1,Basing,3.99,13.42,2.19,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",73.4
MARUY,369.97,364.95,1.38,OPTIMAL,95,1.48,0.9,374.64,-1.25,,,,0.219,59.2,77.5,95.0,clean,41.9,CAUTION,-13.2,3,Parabolic,-1.75,8.79,13.69,XLB,index,Index,15.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",72.9
UNF,261.88,260.37,0.58,OPTIMAL,95,1.48,0.9,260.62,0.48,,,,0.536,51.3,71.3,174.0,clean,48.0,CAUTION,-7.7,3,Parabolic,-0.1,-0.63,25.41,,index,Index,3.0,False,False,"{'grade': 'OK', 'median_mae': -2.65, 'median_ttg': 2.0, 'prob_good': 40.1, 'prob_bad': 36.0}",72.6
DVN,48.15,48.11,0.08,OPTIMAL,95,1.48,0.9,46.14,4.37,,,,0.695,-166.0,72.5,162.0,clean,45.4,CAUTION,-8.7,3,Parabolic,5.18,-4.22,26.78,XLE,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",72.2
ECO,50.57,49.39,2.39,OPTIMAL,95,1.48,0.9,50.43,0.28,,,,0.159,35.1,77.0,104.0,clean,40.0,CAUTION,-11.7,3,Parabolic,1.85,-0.1,35.61,XLI,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.2
CCNR,40.6,39.73,2.18,OPTIMAL,95,1.48,0.9,40.34,0.63,,,,0.415,29.1,80.6,65.0,clean,34.9,CAUTION,-7.4,2,Sustained Uptrend,0.25,4.24,10.24,XLB,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",71.9
HAS,96.58,92.26,4.69,OPTIMAL,95,1.48,0.9,93.5,3.29,,,,0.324,59.3,72.5,162.0,clean,44.2,CAUTION,-9.7,2,Sustained Uptrend,3.46,4.3,8.82,XLI,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",71.9
BIIB,187.88,181.91,3.28,OPTIMAL,95,1.48,0.9,180.94,3.83,,,,0.013,-14.6,75.9,119.0,clean,40.0,CAUTION,-7.2,2,Sustained Uptrend,6.74,2.14,8.1,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",71.8
LEA,129.72,121.0,7.21,OPTIMAL,90,1.5,1.11,124.87,3.88,,,,0.445,88.2,74.7,132.0,clean,47.2,CAUTION,-9.2,1,Basing,8.88,7.75,6.56,XLB,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.81, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 45.6}",71.8
USB,56.63,53.48,5.9,OPTIMAL,90,1.5,1.11,56.41,0.39,,,,0.848,165.0,74.2,138.0,clean,47.9,CAUTION,-7.5,1,Basing,2.07,8.61,0.8,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",71.8
PARR,63.79,61.09,4.42,OPTIMAL,95,1.48,0.9,62.47,2.12,,,,0.043,-30.6,86.1,26.0,clean,27.7,CAUTION,-5.3,3,Parabolic,0.13,3.39,77.24,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.7
PNC,225.09,211.75,6.3,OPTIMAL,90,1.5,1.11,223.41,0.75,,,,0.892,163.5,77.9,90.0,clean,43.2,CAUTION,-7.7,1,Basing,2.28,9.08,1.39,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",71.7
