ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
BG,XLB,5.0,89.7,70.0,81.7,,,,,,,6.0,,,83.6,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
GUNR,IAU,16.0,84.5,52.0,82.9,,,,,,4.7,,,,85.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
AA,IAU,19.0,84.3,40.0,84.1,,,,,,,5.0,,,89.3,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
GNR,XLB,23.0,83.5,64.0,82.1,,,,,,4.4,,,,83.0,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
FAN,VGK,64.0,77.1,99.0,80.0,,,,,,3.1,,,,84.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
LIT,VXUS,67.0,76.4,120.0,78.9,,,,,,4.0,,,,81.9,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CW,XLI,105.0,71.3,30.0,85.9,,,,,,,5.0,,,82.4,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Industrials
CENX,IAU,4.0,90.7,4.0,92.3,,,,,,,,,,81.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CLMT,--,8.0,87.9,3.0,93.5,,,,,,,,,,81.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TYRA,--,9.0,86.9,80.0,81.2,,,,,,,,,,88.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GSG,DBA,14.0,85.4,43.0,83.7,,,,,,3.3,,,,72.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
ANRO,--,15.0,85.0,114.0,79.2,,,,,,,,,,85.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SYRE,VXUS,19.0,84.3,147.0,77.6,,,,,,,,,,82.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUSA,--,26.0,82.9,73.0,81.3,,,,,,,,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MRK,XLP,27.0,82.7,39.0,84.5,,,,,,,3.0,,,86.7,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
JNJ,XLP,28.0,82.6,120.0,78.9,,,,,,,2.0,,,85.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
ROST,XLY,30.0,82.4,27.0,86.4,,,,,,,3.0,,,88.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
SQM,VXUS,31.0,82.0,,,,,,,,,5.0,,,83.5,HEALTHY,bearish,3,"['ranker', 'stock_secrot', 'pullback_health']",Basic Materials
DBC,IAU,31.0,82.0,17.0,87.9,,,,,,3.1,,,,72.5,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
HOLX,--,41.0,80.4,47.0,83.4,,,,,,,1.0,,,80.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
LVHI,VGK,43.0,80.2,102.0,79.7,,,,,,3.0,,,,75.1,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
AL,HYG,45.0,79.9,50.0,83.1,,,,,,,,,,81.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MTZ,XLI,49.0,79.2,25.0,86.7,,,,,,,3.0,,,81.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
FTI,XLI,50.0,79.0,10.0,88.8,,,,,,,4.0,,,81.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NYT,XLC,51.0,78.6,22.0,86.9,,,,,,,4.0,,,84.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
LINC,--,57.0,77.7,1.0,95.0,,,,,,,,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TEN,QQQ,58.0,77.6,22.0,86.9,,,,,,,,,,84.7,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
CCNR,XLB,59.0,77.5,,,,,,,,3.8,,,,84.6,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
USO,DBA,61.0,77.3,33.0,85.6,,,,,,3.8,,,,65.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
BNO,XLE,66.0,76.8,28.0,86.2,,,,,,4.8,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
EFAV,VGK,72.0,75.4,144.0,77.8,,,,,,3.1,,,,66.4,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
TIGO,XLI,74.0,75.3,9.0,89.3,,,,,,,,,,88.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
