ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
MEOH,60.76,58.6,3.69,OPTIMAL,95,1.48,0.9,58.17,4.45,,,,0.209,-79.8,91.1,10.0,clean,40.0,CAUTION,-9.0,3,Parabolic,9.48,2.19,27.33,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",77.1
NXT,122.58,116.14,5.55,OPTIMAL,90,1.5,1.11,114.23,7.31,,,,0.002,9.3,89.1,23.0,clean,40.0,CAUTION,-6.9,3,Parabolic,15.11,2.28,14.26,QQQ,sector,Sector,32.0,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",74.7
FPLSF,24.14,23.8,1.45,OPTIMAL,95,1.48,0.9,24.59,-1.83,,,,0.311,106.8,79.6,103.0,clean,40.0,CAUTION,-7.7,3,Parabolic,-5.18,0.84,74.42,XLI,index,Index,28.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",73.1
SPIR,16.41,16.1,1.96,OPTIMAL,95,1.48,0.9,18.77,-12.6,,,,0.324,450.6,78.9,111.0,clean,40.0,CAUTION,-30.4,3,Parabolic,-9.59,21.65,33.74,XLK,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -3.54, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 44.4}",72.9
AA,67.36,66.2,1.75,OPTIMAL,95,1.48,0.9,67.92,-0.82,,,,0.0,2.1,78.3,118.0,clean,40.0,CAUTION,-11.0,3,Parabolic,1.25,16.94,15.05,IAU,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",72.7
PBR,20.96,20.36,2.93,OPTIMAL,95,1.48,0.9,20.84,0.6,,,,0.184,39.7,80.9,91.0,clean,35.0,CAUTION,-4.9,3,Parabolic,0.96,3.1,46.16,XLE,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",72.1
RRX,213.28,196.07,8.78,OPTIMAL,90,1.5,1.11,207.21,2.93,,,,0.701,208.5,88.9,26.0,clean,31.7,CAUTION,-7.0,3,Parabolic,2.56,13.82,39.6,XLI,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.81, 'median_ttg': 2.0, 'prob_good': 35.6, 'prob_bad': 45.6}",72.1
UPS,108.24,100.82,7.36,OPTIMAL,90,1.5,1.11,106.0,2.11,,,,0.939,168.1,73.5,165.0,clean,48.8,CAUTION,-11.6,1,Basing,1.05,11.02,1.19,XLI,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.2, 'median_ttg': 2.0, 'prob_good': 37.0, 'prob_bad': 37.9}",71.9
KPELY,19.7,18.85,4.48,OPTIMAL,95,1.48,0.9,18.59,6.0,,,,0.013,10.7,74.9,149.0,clean,40.0,CAUTION,-6.7,2,Sustained Uptrend,5.07,4.79,12.19,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",71.5
ALB,199.53,181.31,10.05,GOOD,90,1.52,2.55,195.71,1.95,,,,0.52,175.7,79.3,107.0,clean,40.0,CAUTION,-7.5,2,Sustained Uptrend,2.41,14.34,5.15,XLB,miner,Miner,22.0,True,False,"{'grade': 'ROUGH', 'median_mae': -5.32, 'median_ttg': 2.0, 'prob_good': 25.4, 'prob_bad': 53.9}",71.3
