ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
MBX,62.0,7.45,15.13,100.58,98.08,102.95,397.19,2.03,6.65,0.98,1.05,4.05,3,True,True,True,True,True,14.24,101.83,377.64,17.16,104.79,369.65,12.7,108.78,374.13,3.9676,HYG,0.47,0.68,clean,1.127,normal,none,98.14221652786675,88.05253042921204,99.48750800768738,95.2,1
LABU,322.62,5.79,10.61,80.01,89.28,104.84,424.24,1.83,7.54,1.12,1.17,4.75,3,True,True,True,True,True,9.71,81.26,404.69,12.63,84.22,396.7,8.17,88.21,401.18,2.0132,HYG,0.57,1.1,clean,0.806,normal,none,97.73649370061928,88.05253042921204,97.50160153747598,94.4,2
TRVI,19.5,8.64,4.67,39.99,52.22,64.0,227.73,0.54,8.56,1.31,1.23,4.36,3,True,True,True,True,True,3.78,41.24,208.18,6.69,44.2,200.19,2.23,48.18,204.67,1.7837,HYG,0.36,1.36,clean,1.718,confirmed,none,93.58317317958574,88.05253042921204,97.05317104420243,92.9,3
LINC,55.68,2.9,12.92,10.04,30.58,138.87,142.3,4.45,0.78,3.05,4.54,4.65,4,True,True,True,True,True,12.02,11.29,122.74,14.94,14.25,114.75,10.48,18.24,119.23,0.6727,DBA,0.36,0.87,clean,1.069,normal,none,91.37305146273756,98.5906470211403,88.08456117873158,92.7,4
GLTO,29.98,10.67,32.83,30.63,19.54,34.38,779.18,3.08,0.93,0.64,1.76,39.88,3,True,True,True,True,True,31.94,31.88,759.62,34.85,34.84,751.63,30.4,38.83,756.12,2.2285,,,3.71,overextended,4.444,confirmed,none,91.84283578902414,88.05253042921204,98.04612427930813,92.6,5
GLUE,24.4,4.95,2.09,40.55,44.12,59.37,401.03,0.42,19.38,1.09,1.35,9.09,3,True,True,True,True,True,1.2,41.8,381.47,4.12,44.76,373.48,-0.34,48.75,377.96,2.9933,,,-0.06,clean,1.336,normal,none,90.95665171898355,88.05253042921204,98.78283151825752,92.6,5
ALMS,29.27,7.33,7.85,43.55,33.41,226.67,760.88,1.07,5.55,0.77,6.78,22.77,3,True,True,True,True,True,6.95,44.8,741.33,9.87,47.76,733.34,5.41,51.75,737.82,1.1343,HYG,0.3,1.24,clean,1.527,confirmed,none,96.36450992953235,88.05253042921204,93.4657270980141,92.6,5
ATEX,100.9,-4.85,2.71,48.49,149.94,353.89,299.92,-0.56,17.91,3.09,2.36,2.0,4,True,True,True,True,True,1.81,49.74,280.37,4.73,52.7,272.38,0.27,56.69,276.86,2.0786,VXUS,0.31,-1.4,clean,1.409,normal,buy_today,80.35447362801622,98.5906470211403,97.62972453555413,92.2,8
MIRM,128.31,5.25,4.32,38.73,33.32,64.35,155.09,0.82,8.97,0.86,1.93,4.65,3,True,True,True,True,True,3.42,39.98,135.54,6.34,42.94,127.54,1.88,46.93,132.03,1.6146,XLV,0.46,0.93,clean,0.836,normal,none,91.45846679478966,88.05253042921204,96.09224855861626,91.9,9
DMRA,30.0,0.67,23.92,34.47,22.1,37.49,747.46,35.63,1.44,0.64,1.7,33.82,3,True,True,True,True,True,23.02,35.72,727.9,25.94,38.68,719.91,21.48,42.67,724.39,2.2285,,,1.48,clean,1.239,normal,none,88.35148409139441,88.05253042921204,98.04612427930813,91.5,10
SEPN,35.83,7.05,3.11,14.22,44.59,28.06,215.13,0.44,4.57,3.14,0.63,4.82,3,True,True,True,True,True,2.21,15.47,195.57,5.13,18.43,187.58,0.67,22.42,192.06,2.141,,,0.28,clean,1.504,confirmed,none,87.92974588938715,88.05253042921204,97.88597053171044,91.3,11
MRNA,79.77,-2.48,14.45,54.62,63.56,158.49,161.63,-5.82,3.78,1.16,2.49,2.54,3,True,True,True,True,True,13.55,55.87,142.07,16.47,58.83,134.08,12.01,62.82,138.56,5.9091,IAU,0.4,0.94,clean,1.475,normal,buy_today,84.91885543455051,88.05253042921204,99.93593850096092,91.0,12
MUSA,575.64,2.23,7.57,6.65,13.41,42.02,36.08,3.39,0.88,2.02,3.13,2.69,4,True,True,True,True,True,6.68,7.9,16.53,9.6,10.86,8.54,5.14,14.84,13.02,1.5803,XLE,0.48,0.41,clean,0.834,normal,none,77.94682895579757,98.5906470211403,95.83600256245997,90.8,13
