ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
MNMD,20.98,20.51,2.27,OPTIMAL,95,1.48,0.9,22.6,-7.18,,,,0.679,277.0,76.9,129.0,stalling,49.6,CAUTION,-20.1,3,Parabolic,-9.49,10.77,27.07,XLK,commodity,Commodity,35.0,True,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.0
APA,40.73,39.53,3.03,OPTIMAL,95,1.48,0.9,38.12,6.86,,,,0.124,-76.1,79.4,104.0,clean,44.0,CAUTION,-10.8,3,Parabolic,5.35,-4.03,55.1,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",74.2
CRS,428.2,413.53,3.55,OPTIMAL,95,1.48,0.9,430.47,-0.53,,,,0.165,67.5,81.3,84.0,clean,40.0,CAUTION,-6.8,3,Parabolic,0.36,8.64,37.96,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.7
KOD,43.48,39.58,9.84,OPTIMAL,90,1.5,1.11,44.94,-3.25,,,,0.412,122.8,86.0,40.0,clean,40.0,CAUTION,-9.1,3,Parabolic,-3.83,14.06,70.98,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",73.6
CNQ,47.69,46.84,1.82,OPTIMAL,95,1.48,0.9,45.12,5.69,,,,0.136,-51.1,78.4,115.0,clean,41.6,CAUTION,-7.1,3,Parabolic,4.97,-2.13,25.93,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",73.2
NEE,97.88,92.8,5.47,OPTIMAL,90,1.5,1.11,93.95,4.18,,,,0.133,32.2,84.6,54.0,clean,40.0,CAUTION,-0.1,2,Sustained Uptrend,1.69,5.38,11.0,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.2, 'median_ttg': 2.0, 'prob_good': 37.0, 'prob_bad': 37.9}",73.1
NTR,76.0,73.92,2.81,OPTIMAL,95,1.48,0.9,72.52,4.8,,,,0.21,-43.0,76.7,132.0,clean,41.5,CAUTION,-11.0,2,Sustained Uptrend,5.28,0.72,6.85,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",72.5
LASR,69.85,66.21,5.49,OPTIMAL,90,1.5,1.11,70.66,-1.15,,,,0.557,252.7,81.9,78.0,clean,40.0,CAUTION,-13.0,3,Parabolic,-5.86,22.5,48.27,XLK,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.55, 'median_ttg': 2.0, 'prob_good': 24.7, 'prob_bad': 57.5}",72.2
SBS,33.63,32.1,4.78,OPTIMAL,95,1.48,0.9,34.27,-1.88,,,,0.508,147.2,77.0,126.0,clean,40.0,CAUTION,-6.0,3,Parabolic,-2.63,10.23,24.19,VXUS,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.2
BIIB,189.28,182.47,3.73,OPTIMAL,95,1.48,0.9,185.67,1.95,,,,0.499,92.5,76.6,133.0,clean,40.0,CAUTION,-6.5,2,Sustained Uptrend,0.75,3.25,7.44,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",72.1
