ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
BG,XLB,9.0,90.8,52.0,84.7,,,,,,,6.0,,,84.5,HEALTHY,bearish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Consumer Defensive
PBR,XLE,35.0,83.7,6.0,91.9,,,,,,,7.0,,,84.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
XOP,XLE,45.0,82.5,134.0,79.1,,,,,,4.6,,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
OIH,XLE,49.0,82.0,110.0,80.7,,,,,,4.1,,,,86.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
VDE,XLE,51.0,81.5,44.0,85.0,,,,,,4.3,,,,85.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
XLE,XLE,51.0,81.5,44.0,85.0,,,,,,4.3,,,,86.0,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,138.0,70.1,56.0,84.5,,,,,,3.4,,,,84.2,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
CLMT,--,2.0,93.7,4.0,93.3,,,,,,,,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
GPRE,XLE,4.0,92.9,67.0,83.7,,,,,,,,,,83.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
REX,--,5.0,91.8,29.0,86.7,,,,,,,,,,82.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
OXY,XLE,6.0,91.3,36.0,85.7,,,,,,,3.0,,,85.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PBF,XLE,7.0,91.1,14.0,88.2,,,,,,,,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MPC,XLE,8.0,91.0,2.0,94.6,,,,,,,1.0,,,89.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
DVN,XLE,10.0,90.4,136.0,79.0,,,,,,,3.0,,,85.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PSX,XLE,12.0,90.1,38.0,85.6,,,,,,,3.0,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CTRA,XLE,13.0,90.0,146.0,78.6,,,,,,,4.0,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MRK,XLP,14.0,88.9,15.0,88.1,,,,,,,3.0,,,84.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
CNQ,XLE,14.0,88.9,28.0,86.8,,,,,,,4.0,,,80.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
COP,XLE,16.0,88.8,36.0,85.7,,,,,,,4.0,,,89.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TTE,XLE,19.0,88.3,52.0,84.7,,,,,,,3.0,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
TERN,--,20.0,88.0,73.0,83.3,,,,,,,,,,86.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FANG,XLE,20.0,88.0,149.0,78.5,,,,,,,2.0,,,87.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
LINC,LQD,22.0,87.8,1.0,95.6,,,,,,,,,,80.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MUSA,--,25.0,87.1,68.0,83.6,,,,,,,,,,89.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PARR,XLE,26.0,85.8,79.0,82.6,,,,,,,,,,83.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SYRE,VXUS,28.0,85.0,115.0,80.5,,,,,,,,,,86.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CF,XLE,29.0,84.9,3.0,93.8,,,,,,,4.0,,,87.5,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Basic Materials
EPD,IAU,30.0,84.6,77.0,82.8,,,,,,,3.0,,,89.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VLO,XLE,31.0,84.1,4.0,93.3,,,,,,,4.0,,,84.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VIST,XLE,34.0,83.8,87.0,82.2,,,,,,,,,,84.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LBRT,--,37.0,83.6,98.0,81.2,,,,,,,,,,82.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
ROST,XLY,38.0,83.3,11.0,89.9,,,,,,,3.0,,,89.1,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
XOM,XLE,39.0,82.9,33.0,86.2,,,,,,,3.0,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
LNG,XLE,42.0,82.6,6.0,91.9,,,,,,,2.0,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
WEAT,DBA,42.0,82.6,58.0,84.4,,,,,,2.0,,,,75.3,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
FTI,VXUS,46.0,82.4,12.0,89.7,,,,,,,4.0,,,86.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
GUNR,XLB,49.0,82.0,140.0,78.8,,,,,,4.6,,,,77.7,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
CVX,XLE,53.0,81.3,48.0,84.8,,,,,,,4.0,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
GSG,DBA,54.0,80.9,129.0,79.5,,,,,,3.7,,,,79.7,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
HAL,XLE,59.0,80.1,,,,,,,,,6.0,,,86.3,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Energy
HOLX,--,62.0,79.9,32.0,86.4,,,,,,,1.0,,,80.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Healthcare
NEE,XLU,63.0,79.7,98.0,81.2,,,,,,,5.0,,,66.3,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Utilities
OKE,XLE,67.0,78.2,79.0,82.6,,,,,,,2.0,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CACI,--,68.0,77.8,29.0,86.7,,,,,,,5.0,,,35.6,WARNING,bullish,3,"['ranker', 'ranker_long', 'stock_secrot']",Technology
MNMD,--,75.0,77.0,68.0,83.6,,,,,,,,,,80.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MRVL,VXUS,78.0,76.7,58.0,84.4,,,,,,,0.0,,,80.3,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
KMI,XLE,83.0,76.3,79.0,82.6,,,,,,,3.0,,,84.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
SOYB,DBA,94.0,74.2,128.0,79.6,,,,,,2.1,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
T,--,94.0,74.2,43.0,85.1,,,,,,,1.0,,,89.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
TEN,QQQ,97.0,74.1,22.0,87.4,,,,,,,,,,84.4,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
USO,DBA,103.0,73.6,102.0,81.1,,,,,,3.1,,,,78.9,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
CCNR,XLB,107.0,73.0,,,,,,,,3.9,,,,80.1,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
NORW,XLI,107.0,73.0,48.0,84.8,,,,,,4.2,,,,68.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
RAAX,IAU,109.0,72.9,110.0,80.7,,,,,,4.1,,,,67.9,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
CW,XLI,113.0,72.1,41.0,85.4,,,,,,,5.0,,,66.3,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Industrials
MPLX,XLU,115.0,72.0,48.0,84.8,,,,,,,2.0,,,88.3,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
EFAV,VGK,116.0,71.9,136.0,79.0,,,,,,3.3,,,,39.5,WARNING,none,3,"['ranker', 'ranker_long', 'secrot']",
FET,XLI,119.0,71.2,90.0,81.9,,,,,,,,,,82.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
AL,HYG,119.0,71.2,75.0,83.1,,,,,,,,,,81.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EQIX,XLU,128.0,70.5,18.0,87.9,,,,,,,2.0,,,84.8,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
XLU,XLU,134.0,70.3,66.0,83.8,,,,,,4.0,,,,61.7,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
VPU,XLU,138.0,70.1,71.0,83.4,,,,,,4.3,,,,62.1,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
PDBC,IAU,140.0,70.0,,,,,,,,3.7,,,,84.3,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
TIGO,XLI,142.0,69.9,52.0,84.7,,,,,,,,,,90.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
FORM,XLI,149.0,69.4,8.0,91.3,,,,,,,,,,82.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SQM,--,,,98.0,81.2,,,,,,,5.0,,,82.9,HEALTHY,bearish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Basic Materials
DOW,XLB,1.0,94.1,,,,,,,,,4.0,,,85.4,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Basic Materials
APA,XLE,2.0,93.7,,,,,,,,,,,,81.5,HEALTHY,none,2,"['ranker', 'pullback_health']",
LYB,XLE,11.0,90.2,,,,,,,,,4.0,,,84.8,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Basic Materials
NTR,XLE,17.0,88.7,79.0,82.6,,,,,,,3.0,,,46.1,WARNING,bearish,2,"['ranker', 'ranker_long']",Basic Materials
^VIX,--,27.0,85.4,25.0,87.1,,,,,,,,,,75.0,CAUTION,none,2,"['ranker', 'ranker_long']",
PL,--,32.0,84.0,98.0,81.2,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
TSN,XLP,33.0,83.9,,,,,,,,,6.0,,,71.3,CAUTION,bearish,2,"['ranker', 'stock_secrot']",Consumer Defensive
