symbol,current_price,return_1m,return_3m,return_12m,sortino_1m,sortino_3m,current_slope,slope_trend,slope_acceleration,status,is_accelerating,is_decelerating,trajectory,volatility_ratio,has_divergence,divergence_type,divergence_strength,days_to_peak,days_to_nadir,signal,confidence
AEP,131.235,8.755283003231963,10.068774637255729,24.70068415051314,8.836768469557844,4.431158110131116,0.1347587533401236,0.03330345667175039,0.04808346503121222,Accelerating,True,False,V-shaped,1.2857559822857987,False,,0.0,30.0,,STRONG_BUY,90
AIRR,117.14,1.4814173091917127,19.934473226169747,68.96004615606519,1.3217514822854683,5.703550638119372,0.0394339682786093,0.1284757936071807,0.035995550511247296,Accelerating,True,False,V-shaped,0.9620317409761038,False,,0.0,43.0,,STRONG_BUY,90
ALAI,33.69,-4.830508474576279,-8.674437516942268,36.72889610389609,-3.946621934477685,-2.2698159050380875,-0.07199235033869415,-0.05798826771688516,0.011332602581606382,Stable,False,False,V-shaped,0.9886044992560631,False,,0.0,,69.0,SELL,85
ALHC,18.825,-17.75884665792923,-1.3881613410162363,19.523809523809522,-5.625386235084413,-0.13045103859901208,-0.16983016908243248,-0.06655633674722203,-0.06202858542940275,Decelerating,False,True,V-shaped,0.8900025713714044,False,,0.0,,44.0,SELL,85
AL,64.705,0.08507347254445019,0.9753433208489426,43.247730794775286,1.0188084962299704,4.212750751016311,0.0007298625996592299,0.005124473203059077,0.0010445890537765852,Stable,False,False,Slow,1.1056598950674132,False,,0.0,59.0,,HOLD,50
ALGM,34.6,-11.031113396760095,30.467571644042234,38.17891373801918,-3.6632540232697455,4.42939646461283,0.027999339718323794,0.39391249791854627,-0.05252034096459446,Decelerating,False,True,V-shaped,1.3201938604915235,False,,0.0,29.0,,SELL_SOON,70
AJINY,29.45,30.022075055187635,29.22334357174199,43.44861178762785,13.268507637896308,6.100568817684004,0.5625024961070451,0.5174532310508946,0.136044418400066,Accelerating,True,False,V-shaped,1.4123827095760493,False,,0.0,30.0,,STRONG_BUY,90
ALMS,28.38,4.955621301775137,282.99595141700405,518.3006535947712,2.0362856173362447,27.07356133326585,0.138176596144783,0.4846375235183401,-0.3448626416936644,Decelerating,False,True,V-shaped,0.6984669120320535,False,,0.0,116.0,,HOLD,50
AJG,224.84,-9.239898276349246,-7.935468020637126,-33.33530998902956,-2.4279010421815426,-0.9976866243036683,0.13236027838958295,0.03529371272250242,-0.016989641701262877,Stable,False,False,V-shaped,1.4140394302065697,False,,0.0,,51.0,SELL,85
ALGN,183.6013,16.906271887933766,21.646657390843437,8.077054391335059,5.284178633849564,3.2811632947498075,-0.03234114147741408,0.08149925196681937,0.013934972045556698,Stable,False,False,V-shaped,1.6124670091980455,False,,0.0,45.0,,HOLD,50
AIG,79.1,6.704438149197345,2.7940220922676895,-0.9392611145898511,5.108515956368761,0.4620204222000307,0.08936718619582949,0.02455912342316893,0.04896488282548143,Accelerating,True,False,V-shaped,0.6510588188842946,False,,0.0,,105.0,BUY,75
ALLY,40.155,-4.52924393723253,-2.4890723652258306,15.222381635581051,-1.5931121342841044,-0.462536428442252,-0.2865050144142516,-0.0916178631723123,-0.04933377389486889,Decelerating,False,True,V-shaped,1.5824693213413914,False,,0.0,,31.0,SELL,85
ALB,171.7,0.6211908110642206,33.994068987045424,137.94345898004434,0.1385887634500871,3.207883608933249,-0.20990987960379906,-0.18191715037344744,-0.03415156137425928,Decelerating,False,True,V-shaped,1.2619629433702835,False,,0.0,66.0,,HOLD,50
ALMTF,4.71,3.7444933920704804,77.06766917293233,515.203761755486,0.7294524247533445,4.946568787839446,0.01016976874751678,-0.22203936063814514,-0.4336730168329682,Decelerating,False,True,V-shaped,0.9741136384737304,False,,0.0,135.0,,HOLD,50
ALK,49.525,-10.183170112441065,16.09235818096577,-24.157733537519142,-3.7825691205874223,2.3634169767491304,0.0606677886973337,0.28231881394738706,-0.12213823943711785,Decelerating,False,True,V-shaped,1.186145706202562,False,,0.0,,74.0,SELL,85
ALL,212.55,5.342716954948701,1.7423771001866983,6.792945787067284,2.6785754897556973,0.3466194769814459,0.0902926008488699,0.07431088032598125,0.044526205154766046,Accelerating,True,False,V-shaped,1.1504166130667988,False,,0.0,31.0,,BUY,75
ALNY,320.815,-8.807561114269479,-30.997139354311397,32.06067591487258,-3.9552410594818928,-4.3239381313996414,-0.06114622977022533,-0.17521230009550856,0.027839368540379415,Stable,False,False,V-shaped,0.9188565041932104,False,,0.0,,74.0,SELL,85
AMG,303.31,-1.6504539559014209,13.957769762548832,88.12255783663092,-0.41683503755082674,1.757066010768746,-0.1404701692948306,-0.03732298707086405,-0.05138443760688651,Decelerating,False,True,V-shaped,1.564963380417371,False,,0.0,122.0,,HOLD,50
AMT,188.5049,8.880552186218438,7.220806552528303,-8.987591734260336,4.464337320323441,1.4943637908129503,0.14661661353042277,0.1281517423547531,0.038267784210799384,Accelerating,True,False,V-shaped,1.2382581090673603,False,,0.0,30.0,,STRONG_BUY,90
AMGN,375.86,11.007413095484232,11.082870315640147,20.394631474422642,8.38056550480741,2.6736275363824196,0.029291812595066857,0.0342914090332908,0.024379864337233458,Stable,False,False,V-shaped,0.9759605125837791,False,,0.0,46.0,,HOLD,50
ANAB,54.855,7.11775043936731,34.11980440097799,259.7049180327869,3.0227490786267386,3.986639785153727,-0.1645044993067365,-0.3617561081599773,0.11191867767662603,Accelerating,True,False,V-shaped,0.8070186027241921,False,,0.0,30.0,,STRONG_BUY,90
ANRO,19.82,22.648514851485157,54.84374999999999,537.299035369775,5.513935651604031,4.6370442642718785,-1.2154332902361158,-1.4488317691967454,0.1544578084631316,Accelerating,True,False,V-shaped,1.034397872091102,False,,0.0,30.0,,STRONG_BUY,90
AMX,24.56,12.867647058823506,9.2526690391459,73.93767705382437,6.347872412528342,1.8226895942228327,0.2064456701096873,0.07495947785075392,0.09086926069246153,Accelerating,True,False,V-shaped,1.2567967047318989,False,,0.0,30.0,,STRONG_BUY,90
AMD,192.88,-20.333732600883902,-10.388403642445642,91.4441687344913,-3.6775281826200166,-0.8352159942056967,-0.2254537473795493,-0.5153962314073456,-0.11109270855448979,Decelerating,False,True,V-shaped,1.3422599108913769,False,,0.0,,36.0,SELL,85
AMAT,355.13,11.441302915241458,33.84464628952626,132.30849741610518,3.4902263954367037,4.430528980640421,0.0706027508578602,0.09215767825651743,0.13179220677139375,Accelerating,True,False,V-shaped,1.375917298277069,False,,0.0,35.0,,STRONG_BUY,90
AMZN,211.09,-11.537172072751655,-9.952222506612063,3.5770363101079505,-5.60727581767157,-2.0504955939349507,-0.18883695109271298,-0.18190558481554575,-0.07957467931208752,Decelerating,False,True,V-shaped,1.2922556750940484,False,,0.0,,41.0,SELL,85
ANTM,482.58,-5.82518587904689,-0.45586748901587093,26.694670517196116,-3.834864038065938,-0.09561312261823428,-0.15311019392940003,-0.1403126718148556,-0.08282926155768934,Decelerating,False,True,V-shaped,0.9557844332401177,False,,0.0,,47.0,SELL,85
ANF,94.0,-6.290499451699738,-6.1220413462498735,-2.1954011029029274,-2.1508134571844564,-0.4757545475874175,-0.3018794627190341,-0.08252373625693958,-0.06547562225341086,Decelerating,False,True,V-shaped,0.6678695259639186,False,,0.0,,30.0,SELL,85
ANSS,374.3,11.137504082662787,24.108889552040868,13.297212216605626,4.757944532831342,4.536146224641849,0.21716510344190468,0.1888048226730274,0.017974352973724142,Stable,False,False,V-shaped,1.3916427567010619,False,,0.0,30.0,,HOLD,50
APIE,36.72,-2.001601281024823,1.5767634854771728,20.5911330049261,-2.2154514085067656,0.5661694714748051,0.004792163070725878,0.03783973149702951,0.021087727245173406,Stable,False,False,V-shaped,1.0207723920440241,False,,0.0,57.0,,HOLD,50
APEI,45.96,10.507333493628268,30.050933786078083,128.4294234592445,12.464965848124661,7.293395284411077,0.2366854875030248,0.2599340610586507,0.03612750967711508,Accelerating,True,False,V-shaped,0.5923358626753541,False,,0.0,30.0,,STRONG_BUY,90
APP,459.59,-0.47640702483814357,-29.618683001531398,40.44861412462182,-0.05368322694554473,-1.479047391526764,-0.37716631925247673,-0.3801923771322243,0.08045660034889258,Accelerating,True,False,V-shaped,1.4071637025619426,False,,0.0,,36.0,SELL,85
APLD,27.24,-25.776566757493203,-2.887700534759363,293.6416184971098,-4.954370063112999,-0.17956815630082543,-0.029976523919875642,-0.2555403169436878,0.01613626675714621,Stable,False,False,V-shaped,0.972014211759937,False,,0.0,46.0,,HOLD,50
APTV,72.17,-7.710997442455247,-6.853381517811052,14.920382165605094,-4.675388953043756,-1.163619037972761,-0.09324988949142485,0.09441642446863777,0.061595987442269046,Accelerating,True,False,V-shaped,0.8261511051494875,False,,0.0,,27.0,SELL,85
AREC,3.075,-10.349854227405242,7.517482517482521,371.48114075436985,-2.2576851162400473,0.47998487879564655,0.30741465320135136,-0.008519008324667288,0.24774429840393425,Accelerating,True,False,V-shaped,0.878106610979898,False,,0.0,30.0,,STRONG_BUY,90
APH,130.18,-11.478308173534613,-7.9934977736942585,106.47105471847742,-2.4528698806233034,-0.6429587686483039,-0.12088258004269585,-0.07664221841011998,0.02053771124727185,Stable,False,False,V-shaped,1.1104228330445312,False,,0.0,30.0,,HOLD,50
APO,107.81,-15.00985415845486,-18.37522713506966,-21.831496519721572,-4.457727743202417,-2.0893436881812537,-0.5307387695944794,-0.19732835120833025,-0.09761227824236597,Decelerating,False,True,V-shaped,1.2078274775161257,False,,0.0,,30.0,SELL,85
ARES,114.11,-13.290273556231003,-28.645572786393192,-29.119821106901057,-2.6589661360606787,-2.7135232480415983,-0.5476063827653597,-0.263017107869571,-0.14012645880440752,Decelerating,False,True,V-shaped,1.2824332622213737,False,,0.0,,30.0,SELL,85
ARGT,87.775,-9.379516828412138,-4.861261651853455,8.551817956962648,-4.679876499982143,-1.0623639697609508,-0.37531429260193816,-0.27657082104969005,-0.07234838770184543,Decelerating,False,True,V-shaped,1.2860103091920108,False,,0.0,,30.0,SELL,85
ARKF,40.69,-0.9252495738982236,-17.128309572301436,11.510002740476821,-0.3529034716658007,-2.754311779833724,-0.08106965567211247,-0.15186285546596423,0.015249816696065812,Stable,False,False,V-shaped,1.3474833972265339,False,,0.0,,66.0,SELL,85
ARKX,31.72,-3.4398782343987855,17.22099039172209,69.89823245848955,-1.9182931588870535,3.482075565911684,0.07397270000191146,0.02351505709553281,0.05085463261990418,Accelerating,True,False,V-shaped,1.0877508054925082,False,,0.0,34.0,,STRONG_BUY,90
AON,340.0042,-1.9708799446430447,-1.6476135377494816,-15.981961055648908,-0.4876160645034757,-0.23171119900946652,0.02916822640882955,-0.021908784246339297,-0.03809781683937359,Decelerating,False,True,V-shaped,1.7379677949388952,False,,0.0,,92.0,SELL,85
ARKK,73.57,0.17701525054465428,-5.944771158271545,38.36750047018993,0.0846631859847333,-1.21086766457015,0.009014084579531368,-0.08032247781000926,0.05330547325059832,Accelerating,True,False,V-shaped,1.3025452222269602,False,,0.0,,43.0,SELL,85
ARKQ,121.69,-3.8175782484982546,11.61148307805191,73.94225271583763,-1.9313501086019733,2.3028114242044713,0.002970176090107142,-0.014936831629011915,0.05069899670163266,Accelerating,True,False,V-shaped,1.1760312864195073,False,,0.0,58.0,,STRONG_BUY,90
ARKW,128.32,-2.05327837569651,-15.434295505469898,23.765432098765427,-0.8723739230281993,-2.74609408157403,-0.06372624142073559,-0.13397116997932743,0.031500233490222476,Accelerating,True,False,V-shaped,1.3325098584347226,False,,0.0,,56.0,SELL,85
APD,273.025,-1.7754353144337376,6.330568212797449,-10.586212542983475,-1.2063948284398875,0.8761516944426391,0.06946724561628238,0.18114803338114605,-0.03431238892155274,Decelerating,False,True,V-shaped,0.6002313603618435,False,,0.0,27.0,,SELL_SOON,70
ARKG,29.175,-3.7763852242744034,-1.8997982515131073,23.99065023374416,-1.6524530909279007,-0.3439352326738303,0.013789056776374133,-0.12506116416398042,0.034966313555795346,Accelerating,True,False,V-shaped,1.26829201687655,False,,0.0,,8.0,SELL,85
ARRNF,0.2546,-10.698000701508247,-0.2937145094967786,33.999999999999986,-4.3758422410108455,-0.029722598285806107,0.33094031163729104,-0.15719161297387108,0.04826248600274668,Accelerating,True,False,V-shaped,0.7434478609267494,False,,0.0,30.0,,HOLD,50
ARTY,48.71,-4.751662104028154,1.016175860638735,40.4555940023068,-2.3693948844737402,0.1895818157397333,-0.020144133217549844,-0.030547359743969132,0.004641107019112955,Stable,False,False,V-shaped,1.1750960682492977,False,,0.0,49.0,,HOLD,50
ARQT,23.08,-11.874761359297448,-21.576622494053687,72.23880597014924,-2.8191768276901596,-2.4857560658598503,-0.40713487503854334,-0.47095069380481375,-0.0040366548949275554,Stable,False,False,V-shaped,1.4353799085412369,False,,0.0,,30.0,SELL,85
ASCUF,5.99,41.27358490566038,114.69534050179213,407.6271186440678,8.599342087400808,7.8900401381105585,0.15840375108344318,0.002923911853972866,0.05434018491840687,Accelerating,True,False,V-shaped,0.9662258511034468,False,,0.0,30.0,,STRONG_BUY,90
AROC,36.315,21.739859202145496,51.186511240632804,44.623655913978496,21.751669773111278,16.235915883404843,0.2623110295643253,0.29087595387150955,0.043422813212520235,Accelerating,True,False,V-shaped,0.9308420544689825,False,,0.0,30.0,,STRONG_BUY,90
ARRY,7.445,-34.28949691085613,-0.33467202141900243,31.769911504424787,-2.6187422091860544,-0.013411987350272095,-0.27973666033267747,0.11269224090945977,0.013789062217453322,Stable,False,False,V-shaped,1.5742124689182049,False,,0.0,,31.0,SELL,85
ARVN,13.395,-1.8681318681318726,14.879931389365343,-18.916464891041162,-0.5595548021080791,2.0989517494886525,-0.10113691542187357,-0.255235177188998,-0.01714130975893179,Stable,False,False,V-shaped,1.43597053531158,False,,0.0,30.0,,HOLD,50
ASHR,33.2,-0.12033694344163459,1.8717397974838956,24.765125892521624,-0.10305299899260453,0.7233865041099184,-0.03446629071170136,-0.002357031289295465,0.01430440225070998,Stable,False,False,V-shaped,1.3303233149071707,False,,0.0,44.0,,HOLD,50
ARWR,64.43,-10.687551982256716,11.18205349439172,276.56341320864993,-4.270582772704004,1.3616069439088865,-0.4950601995885466,-0.40680922360782557,-0.05630481923844856,Decelerating,False,True,V-shaped,0.9444301542491986,False,,0.0,,30.0,SELL,85
ASEA,19.31,-1.5298317185109656,6.098901098901099,24.020552344251755,-1.4234880022809129,2.5885521858358693,-0.011855224508608285,0.0479934428398513,-0.0017873516457156513,Stable,False,False,V-shaped,1.3242614136204764,False,,0.0,53.0,,HOLD,50
ASC,16.53,28.83865939204988,36.724565756823836,73.08900523560209,20.962133655835608,10.934908826219507,0.285556902929125,0.2815526383536539,0.04854199876140134,Accelerating,True,False,V-shaped,1.2448936045968102,False,,0.0,30.0,,STRONG_BUY,90
ASTS,98.7604,-14.68521078092605,73.59887502197225,245.19538622859142,-3.0257121366039215,4.876821941364446,0.00044394937974819623,-0.34881954218230743,0.0038583881596301658,Stable,False,False,V-shaped,0.9648050212906961,False,,0.0,59.0,,HOLD,50
ATAT,36.74,1.8292682926829285,-13.93769032560318,24.965986394557827,0.8320946842489564,-2.356077489467034,-0.16396850967444693,-0.07646567991899288,-0.0036879482496226866,Stable,False,False,V-shaped,1.1580896391390445,False,,0.0,,45.0,SELL,85
ASM,8.4601,-20.562441314553993,54.94688644688645,576.808,-3.452464528564797,3.219214340463311,0.23155037172245893,0.4078150136667168,-0.0037959271107998026,Stable,False,False,V-shaped,1.020703366511335,False,,0.0,30.0,,HOLD,50
ASML,1381.0,-1.0659942115368137,24.551308645538338,94.99590522718928,-0.5042185415106776,4.119604286336897,-0.007317111908587995,0.10270829469918885,0.0628147968232814,Accelerating,True,False,V-shaped,1.0885819229875198,False,,0.0,55.0,,STRONG_BUY,90
ATEC,12.8371,-12.49420586230402,-39.36183278223903,9.438192668371691,-7.054161073346025,-2.5614478533168143,-0.8513914363740296,-0.7346783044080212,-0.10443368225706033,Decelerating,False,True,V-shaped,0.34046919290461697,False,,0.0,,30.0,SELL,85
ASX,22.22,14.59515214027849,45.51407989521938,122.64529058116231,4.874188597572506,6.247081290275965,-0.08245590431308249,0.03823091867310452,0.017357460100047167,Stable,False,False,V-shaped,1.232734949991732,False,,0.0,32.0,,HOLD,50
ATI,159.19,24.037712326632388,61.35211838637746,183.15546069014584,6.243975800125142,13.264495558044297,0.07360352795545083,0.10514417240123765,0.09260643674846614,Accelerating,True,False,V-shaped,2.410923807274287,False,,0.0,34.0,,STRONG_BUY,90
ATGE,99.81,-3.611781747947851,7.832757130509949,-2.443553904799145,-1.3503083676639616,1.030616707714424,0.23947416158819199,0.21165287606191344,0.04612795521781043,Accelerating,True,False,V-shaped,1.0927488930624878,False,,0.0,30.0,,STRONG_BUY,90
ATEYY,161.71,-0.7000307031010067,26.020885286783056,212.24174551071638,-0.2293147777898743,2.5207449150357473,-0.052316271732172216,-0.015475037087760204,-0.030349889432645126,Decelerating,False,True,V-shaped,0.8940780985229864,False,,0.0,180.0,,HOLD,50
AVAV,227.204,-20.393819417679836,-14.246461596527638,60.11557434813248,-3.178285728829049,-0.8419452301789331,0.22883493262716678,-0.06475036279021665,0.19177449402561314,Accelerating,True,False,V-shaped,1.1376370185145797,False,,0.0,30.0,,HOLD,50
AVDE,88.02,0.1479121629309299,9.165323080739185,33.545744196631766,0.10062775360970966,2.9027712305236797,0.04746053701011527,0.0745939890071844,0.015242276678720334,Stable,False,False,V-shaped,1.3966011533926506,False,,0.0,40.0,,HOLD,50
AVES,61.78,-1.4987244897959107,6.060085836909868,33.11786252962725,-0.9041030227729462,1.4801678596708496,0.033702422935981795,0.07956432571124035,0.010466344633605547,Stable,False,False,V-shaped,1.2146672758936545,False,,0.0,44.0,,HOLD,50
AVEM,82.85,-1.2043882661578853,7.723312963203743,39.73688649013323,-0.6849728497896314,1.9678544974552739,0.04117371536228531,0.07794123346836775,0.018097648891565295,Stable,False,False,V-shaped,1.332641430022848,False,,0.0,42.0,,HOLD,50
AVIV,76.99,0.587927880846606,10.316664278549915,37.11487088156722,0.3606021060078769,3.1206793034064133,0.04765460183435709,0.07830497779640465,0.016914369597740786,Stable,False,False,V-shaped,1.4795406248418634,False,,0.0,40.0,,HOLD,50
AVNM,78.94,-0.10124019235636661,9.199059344307647,36.811091854419395,-0.06555734502119882,2.77471316321023,0.048654870144763794,0.07885578263439823,0.015301524625358907,Stable,False,False,V-shaped,1.397421862060032,False,,0.0,40.0,,HOLD,50
AVB,176.12,1.049974180962776,-2.7606007067137783,-21.018879770393294,0.5731668510622997,-0.6982687090203994,0.01716523528958011,0.0414414113664837,0.006333047170361757,Stable,False,False,V-shaped,1.432993594805961,False,,0.0,,102.0,SELL,85
AVDV,104.96,2.300194931773869,14.124170925301716,55.35820011841326,1.485706732305665,3.842427789531262,0.07928334204896907,0.10679245226048233,0.023294221222684684,Stable,False,False,V-shaped,1.2414724347925172,False,,0.0,33.0,,HOLD,50
AVGO,314.05,-1.9604782567976708,-17.695311476269094,67.51120119479413,-1.1457683094006468,-1.8923715011837003,-0.23790622258085628,-0.15081965855991317,-0.032492788297943845,Decelerating,False,True,V-shaped,0.5278808790904528,False,,0.0,,35.0,SELL,85
AVDL,21.64,0.7448789571694592,12.474012474012497,140.7119021134594,6.059826091208915,2.4482996182876753,-0.16777067105570037,-0.15752755376659056,-0.04352365713157317,Decelerating,False,True,Slow,0.07962885746831198,False,,0.0,,44.0,SELL,85
AU,114.6,13.75818939845146,36.656331981874544,277.22185648452927,2.6973958499111994,2.5775151838287944,0.29545353641230754,0.19368167999323038,0.08167069460600021,Accelerating,True,False,V-shaped,1.0406395303139253,False,,0.0,30.0,,STRONG_BUY,90
AXON,572.6,26.880719714595934,6.480706648070678,8.38949042174606,10.13462368461826,0.7191669378003058,0.30306690850324913,-0.03846706768022054,-0.004594143975806059,Stable,False,False,V-shaped,0.9314340569817472,False,,0.0,30.0,,HOLD,50
