ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
LQDA,71.8,0.8,12.36,21.08,101.12,120.31,396.89,15.45,1.71,4.8,1.19,3.92,4,True,True,True,True,True,10.25,20.19,371.86,8.46,17.72,357.47,12.51,28.25,369.7,1.4684,XLV,0.37,0.79,clean,1.497,normal,none,88.18565400843882,96.07594936708861,97.21518987341771,93.8,1
RSI,30.12,1.76,15.23,10.86,49.18,58.36,117.95,8.67,0.71,4.53,1.19,2.4,4,True,True,True,True,True,13.11,9.97,92.92,11.33,7.49,78.53,15.37,18.03,90.76,2.1631,,,0.52,clean,1.264,normal,none,84.34599156118144,96.07594936708861,98.60759493670886,93.0,2
BTSG,64.08,1.34,8.21,9.73,64.1,78.5,196.67,6.1,1.19,6.59,1.22,3.07,4,True,True,True,True,True,6.1,8.84,171.64,4.31,6.36,157.25,8.35,16.9,169.48,1.178,LQD,0.43,0.82,clean,1.249,normal,none,83.76054852320675,96.07594936708861,95.37974683544303,91.7,3
AXGN,43.74,1.72,5.5,6.81,33.19,45.9,335.66,3.2,1.24,4.87,1.38,10.11,4,True,True,True,True,True,3.39,5.92,310.63,1.6,3.45,296.24,5.65,13.99,308.47,1.1056,XLRE,0.49,0.83,clean,1.614,confirmed,none,78.91877637130801,96.07594936708861,94.49367088607595,89.8,4
FRO,39.43,0.92,12.62,6.37,23.88,71.73,114.64,13.7,0.5,3.75,3.0,4.8,4,True,True,True,True,True,10.51,5.48,89.62,8.72,3.0,75.23,12.77,13.54,87.46,1.0308,XLF,0.33,1.72,clean,1.259,normal,none,78.2331223628692,96.07594936708861,93.73417721518987,89.3,5
SNDK,2107.86,6.45,28.37,52.44,199.57,772.42,5003.78,4.4,1.85,3.81,3.87,25.07,4,True,True,True,True,True,26.26,51.55,4978.75,24.47,49.08,4964.36,28.52,59.62,4976.59,-0.1661,XLK,0.66,2.19,overextended,0.81,normal,none,98.69725738396625,96.07594936708861,72.0886075949367,89.0,6
MBX,38.98,9.77,34.41,10.24,30.81,37.11,263.62,3.52,0.3,3.01,1.2,8.56,4,True,True,True,True,True,32.3,9.35,238.6,30.51,6.87,224.2,34.56,17.41,236.43,0.1379,QQQ,0.52,2.4,overextended,2.341,confirmed,none,89.06118143459916,96.07594936708861,80.75949367088607,88.6,7
CRDO,259.41,3.43,16.71,40.57,121.95,67.94,248.95,4.87,2.43,3.01,0.56,2.04,3,True,True,True,True,True,14.6,39.68,223.93,12.81,37.21,209.54,16.86,47.75,221.76,0.7657,XLK,0.48,0.37,clean,1.529,confirmed,none,92.74789029535866,80.56962025316456,91.26582278481013,88.2,8
SYRE,83.58,3.45,16.08,10.48,89.65,143.25,371.94,4.66,0.65,8.55,1.6,4.15,4,True,True,True,True,True,13.97,9.59,346.91,12.18,7.12,332.52,16.23,17.66,344.75,-0.08,HYG,0.49,1.03,clean,1.023,normal,none,91.87763713080169,96.07594936708861,74.62025316455696,87.5,9
OCC,20.72,-9.56,9.05,57.81,182.29,114.05,684.85,-0.95,6.39,3.15,0.63,3.76,3,True,True,True,True,True,6.94,56.92,659.82,5.15,54.44,645.43,9.2,64.98,657.66,2.743,,,-1.41,clean,2.375,confirmed,none,80.084388185654,80.56962025316456,98.9873417721519,86.5,10
TXG,32.22,11.72,10.42,49.72,93.05,94.8,204.54,0.89,4.77,1.87,1.02,2.2,3,True,True,True,True,True,8.31,48.83,179.51,6.52,46.36,165.12,10.57,56.9,177.35,0.2577,SPY,0.54,1.05,clean,1.169,normal,none,94.86286919831224,80.56962025316456,83.73417721518987,86.4,11
