ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
REX,43.71,42.72,2.31,OPTIMAL,95,1.48,0.9,43.84,-0.31,,,,0.074,59.0,88.4,9.0,clean,40.0,CAUTION,-10.2,3,Parabolic,1.46,7.45,30.13,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",76.2
CLMT,32.07,31.54,1.67,OPTIMAL,95,1.48,0.9,33.03,-2.9,,,,0.182,127.9,86.7,13.0,clean,40.0,CAUTION,-13.2,3,Parabolic,-2.52,11.66,57.75,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",75.6
DHT,18.66,17.83,4.67,OPTIMAL,95,1.48,0.9,17.83,4.65,,,,0.0,2.0,88.9,6.0,clean,33.1,CAUTION,-9.2,3,Parabolic,6.2,4.48,40.72,XLI,index,Index,6.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",74.3
SDRL,46.05,45.4,1.44,OPTIMAL,95,1.48,0.9,47.17,-2.37,,,,0.407,78.7,79.1,45.0,clean,40.0,CAUTION,-6.0,3,Parabolic,-4.56,2.58,32.63,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",72.9
SKE,34.1,30.54,11.65,GOOD,90,1.52,2.55,32.66,4.4,,,,0.886,338.2,83.9,20.0,clean,40.0,CAUTION,-12.1,3,Parabolic,3.18,27.24,26.62,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.39, 'median_ttg': 2.0, 'prob_good': 22.2, 'prob_bad': 61.6}",72.9
AYASF,18.17,15.71,15.66,FAIR,85,1.67,3.82,17.26,5.25,,,,0.892,498.2,88.2,10.0,clean,40.0,CAUTION,-17.4,2,Sustained Uptrend,6.95,38.7,13.28,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.71, 'median_ttg': 2.0, 'prob_good': 25.4, 'prob_bad': 62.7}",72.6
ARGT,94.83,90.55,4.72,OPTIMAL,95,1.48,0.9,94.1,0.78,,,,0.754,120.6,69.6,141.0,clean,49.1,CAUTION,-8.8,1,Basing,0.16,7.79,3.55,VXUS,index,Index,42.0,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",72.3
SBLK,24.84,23.41,6.12,OPTIMAL,90,1.5,1.11,24.45,1.58,,,,0.732,139.0,81.7,33.0,clean,40.0,CAUTION,-8.7,3,Parabolic,0.44,9.28,21.94,XLI,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",72.1
TFC,50.84,46.75,8.74,OPTIMAL,90,1.5,1.11,49.72,2.26,,,,0.893,189.3,77.3,57.0,clean,44.2,CAUTION,-9.5,1,Basing,1.66,15.86,1.7,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",71.8
FRO,36.97,34.08,8.48,OPTIMAL,90,1.5,1.11,35.4,4.43,,,,0.407,95.9,80.5,36.0,clean,40.0,CAUTION,-7.3,3,Parabolic,6.11,12.44,40.62,XLI,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.54, 'median_ttg': 2.0, 'prob_good': 28.8, 'prob_bad': 49.4}",71.7
NSC,304.13,290.72,4.61,OPTIMAL,95,1.48,0.9,297.83,2.12,,,,0.924,102.1,75.5,71.0,clean,40.1,CAUTION,-4.9,1,Basing,2.21,9.32,4.65,XLB,index,Index,10.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",71.7
USB,57.0,52.93,7.7,OPTIMAL,90,1.5,1.11,55.94,1.89,,,,0.878,172.8,74.9,83.0,clean,45.3,CAUTION,-6.8,1,Basing,0.87,11.11,4.78,XLF,equity,Equity,19.0,False,False,"{'grade': 'OK', 'median_mae': -3.05, 'median_ttg': 1.0, 'prob_good': 38.5, 'prob_bad': 36.4}",71.3
ALB,194.83,175.93,10.74,GOOD,90,1.52,2.55,186.58,4.42,,,,0.521,190.7,78.5,47.0,clean,40.0,CAUTION,-9.7,3,Parabolic,5.07,19.34,19.5,XLB,miner,Miner,22.0,True,False,"{'grade': 'ROUGH', 'median_mae': -5.32, 'median_ttg': 2.0, 'prob_good': 25.4, 'prob_bad': 53.9}",71.0
