ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
DBC,XLE,59.0,82.7,87.0,81.1,,,,,,0.1,,,,82.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,109.0,77.2,80.0,81.5,,,,,,,6.0,,,84.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
SATS,XLC,117.0,76.5,102.0,80.2,,,,,,,5.0,,,83.2,HEALTHY,bullish,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Technology
NORW,XLE,119.0,76.4,98.0,80.6,,,,,,3.5,,,,89.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
ELA,--,1.0,96.6,10.0,90.1,,,,,,,,,,82.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EFXT,--,2.0,95.6,12.0,89.3,,,,,,,,,,87.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
USO,XLE,3.0,94.8,100.0,80.4,,,,,,,,,,80.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CVE,XLE,3.0,94.8,9.0,90.3,,,,,,,3.0,,,84.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
PUMP,XLE,10.0,91.9,95.0,80.7,,,,,,,,,,88.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
NBR,XLE,11.0,91.6,51.0,83.2,,,,,,,,,,88.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SU,XLE,21.0,87.8,14.0,88.7,,,,,,,5.0,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
TRGP,XLE,22.0,87.6,57.0,82.8,,,,,,,4.0,,,83.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VLO,XLE,25.0,87.2,4.0,92.7,,,,,,,4.0,,,85.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
LQDA,--,27.0,86.9,57.0,82.8,,,,,,,,,,82.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
KNX,XLI,33.0,85.7,118.0,79.6,,,,,,,,,,82.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TERN,--,37.0,85.0,50.0,83.4,,,,,,,,,,86.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
XOP,XLE,43.0,84.4,32.0,86.2,,,,,,4.2,,,,60.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
BEN,SPY,45.0,84.0,,,,,,,,3.8,3.0,,,89.9,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",Financial Services
TEN,XLI,45.0,84.0,38.0,85.2,,,,,,,,,,82.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
XLE,XLE,49.0,83.6,120.0,79.5,,,,,,1.0,,,,70.8,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
VDE,XLE,50.0,83.5,115.0,79.7,,,,,,3.8,,,,71.1,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
AXSM,XLV,57.0,83.0,65.0,82.3,,,,,,,,,,87.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TTE,XLE,58.0,82.9,106.0,80.0,,,,,,,3.0,,,85.2,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
VAL,XLE,63.0,82.3,54.0,83.1,,,,,,,,,,82.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
MSGS,XLB,77.0,80.7,60.0,82.6,,,,,,,,,,91.9,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",
JBHT,XLI,82.0,79.9,84.0,81.2,,,,,,,4.0,,,87.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
VIST,XLE,90.0,78.6,109.0,79.9,,,,,,,,,,83.6,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
