ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
DFTX,21.75,21.07,3.21,OPTIMAL,95,1.48,0.9,22.07,-1.46,,,,0.041,35.9,89.4,29.0,clean,49.4,CAUTION,-17.1,3,Parabolic,3.67,5.17,19.31,SPY,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",79.4
NKTR,86.89,81.26,6.93,OPTIMAL,90,1.5,1.11,88.64,-1.98,,,,0.355,198.4,85.8,63.0,clean,49.4,CAUTION,-20.3,3,Parabolic,0.17,12.86,127.94,,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",76.3
CNQ,47.58,46.74,1.8,OPTIMAL,95,1.48,0.9,45.95,3.56,,,,0.014,-16.3,88.1,42.0,clean,40.0,CAUTION,-7.3,3,Parabolic,5.69,0.11,30.36,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",76.1
TNGX,22.71,22.67,0.17,OPTIMAL,95,1.48,0.9,24.52,-7.38,,,,0.15,183.4,81.2,112.0,clean,47.5,CAUTION,-20.1,3,Parabolic,-13.75,4.99,90.2,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",75.9
PSX,178.47,170.06,4.94,OPTIMAL,95,1.48,0.9,167.89,6.3,,,,0.074,51.0,85.1,73.0,clean,40.0,CAUTION,-6.4,3,Parabolic,8.76,1.28,25.47,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",75.0
XLE,59.39,58.35,1.78,OPTIMAL,95,1.48,0.9,57.77,2.81,,,,0.012,12.1,84.8,79.0,clean,40.0,CAUTION,-6.4,3,Parabolic,4.62,0.24,18.66,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",74.9
NTR,75.82,74.08,2.35,OPTIMAL,95,1.48,0.9,73.44,3.24,,,,0.016,-12.0,84.2,83.0,clean,40.1,CAUTION,-11.2,2,Sustained Uptrend,4.77,0.46,10.38,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 37.3, 'prob_bad': 38.8}",74.8
ORKA,66.46,60.84,9.24,OPTIMAL,90,1.5,1.11,69.14,-3.87,,,,0.431,192.6,78.9,133.0,clean,49.9,CAUTION,-27.0,3,Parabolic,-13.0,24.67,93.76,HYG,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.78, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 44.2}",74.1
VDE,169.25,165.64,2.18,OPTIMAL,95,1.48,0.9,164.4,2.95,,,,0.026,17.9,85.4,69.0,clean,35.3,CAUTION,-5.6,3,Parabolic,4.55,0.71,19.92,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",73.7
MIELY,76.76,72.66,5.64,OPTIMAL,90,1.5,1.11,77.81,-1.35,,,,0.628,188.3,82.0,105.0,stalling,43.7,CAUTION,-10.7,2,Sustained Uptrend,1.24,16.41,21.78,XLB,index,Index,15.0,False,False,"{'grade': 'OK', 'median_mae': -3.47, 'median_ttg': 2.0, 'prob_good': 36.8, 'prob_bad': 43.5}",73.3
