ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
CIBR,65.25,64.09,1.82,OPTIMAL,95,1.48,0.9,63.03,3.51,,,,0.338,-54.8,63.0,257.0,clean,94.1,WARNING,-11.7,0,Deep Decline,7.34,-1.14,-8.78,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",83.5
EQR,60.21,60.08,0.21,OPTIMAL,95,1.48,0.9,59.04,1.98,,,,0.04,-14.9,65.0,212.0,clean,87.6,WARNING,-9.1,1,Basing,2.78,-4.0,-1.17,XLRE,sector,Sector,14.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 36.4, 'prob_bad': 36.4}",82.3
SKYY,111.33,111.3,0.03,OPTIMAL,95,1.48,0.9,109.72,1.47,,,,0.277,-44.9,56.0,477.0,clean,97.1,BREAKDOWN,-15.7,0,Deep Decline,5.84,-1.63,-13.41,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",82.0
NVO,36.91,36.71,0.54,OPTIMAL,95,1.48,0.9,36.1,2.23,,,,0.295,-58.0,56.8,454.0,clean,95.8,WARNING,-42.5,0,Deep Decline,4.59,-4.33,-33.02,XLK,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",81.9
FOX,53.75,52.6,2.19,OPTIMAL,95,1.48,0.9,53.07,1.29,,,,0.086,14.8,59.1,373.0,clean,90.0,WARNING,-21.2,0,Deep Decline,-0.06,-1.03,-20.68,,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",80.9
AJG,217.57,216.5,0.49,OPTIMAL,95,1.48,0.9,215.05,1.17,,,,0.297,44.4,59.2,368.0,clean,88.7,WARNING,-18.5,0,Deep Decline,0.75,-4.63,-17.35,XLF,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",80.6
RYN,20.92,20.64,1.35,OPTIMAL,95,1.48,0.9,20.57,1.69,,,,0.226,39.3,62.0,282.0,clean,84.6,WARNING,-15.7,1,Basing,1.55,-2.92,-5.94,XLRE,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",80.3
CLOU,19.58,19.51,0.34,OPTIMAL,95,1.48,0.9,19.45,0.69,,,,0.09,-20.4,49.4,657.0,clean,96.6,BREAKDOWN,-15.0,0,Deep Decline,3.87,-1.36,-12.47,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",79.5
ALAB,118.99,118.78,0.18,OPTIMAL,95,1.48,0.9,113.85,4.52,,,,0.288,-135.2,45.9,755.0,clean,100.0,BREAKDOWN,-38.3,0,Deep Decline,18.67,-0.18,-28.8,XLK,index,Index,25.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",79.3
BBY,64.02,63.04,1.56,OPTIMAL,95,1.48,0.9,63.34,1.07,,,,0.145,30.7,55.8,482.0,clean,88.0,WARNING,-12.8,0,Deep Decline,0.17,-3.99,-8.61,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",79.2
