ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
SLGL,97.97,6.98,11.8,52.55,130.95,329.88,1362.24,1.69,4.45,2.49,2.52,10.4,4,True,True,True,True,True,12.82,54.24,1347.74,12.83,55.82,1343.86,13.14,47.4,1284.22,3.0994,,,0.64,clean,1.063,normal,none,99.23201293451899,98.38318512530316,99.4341147938561,99.0,1
LINC,37.02,0.52,4.43,38.86,79.88,96.81,101.74,8.58,8.77,2.06,1.21,1.27,4,True,True,True,True,True,5.45,40.54,87.24,5.46,42.12,83.36,5.77,33.71,23.72,1.5125,,,1.01,clean,2.211,confirmed,none,92.40770681756938,98.38318512530316,98.3023443815683,96.4,2
STNG,79.41,1.44,8.23,24.82,38.51,57.56,99.27,5.7,3.01,1.55,1.49,2.58,4,True,True,True,True,True,9.25,26.5,84.77,9.27,28.08,80.89,9.57,19.67,21.25,0.8701,,,0.41,clean,1.236,normal,none,90.66289409862571,98.38318512530316,96.03880355699272,95.0,3
BNAI,42.67,16.3,51.31,72.4,982.99,1285.39,996.92,3.15,1.41,13.58,1.31,1.01,3,True,True,True,True,True,52.33,74.09,982.42,52.35,75.67,978.53,52.65,67.25,918.89,7.9495,,,0.29,clean,0.27,thin,none,99.82484505524117,82.74050121261115,100.0,94.2,4
ISSC,27.97,1.41,11.61,51.27,187.17,115.98,291.74,8.21,4.42,3.65,0.62,1.56,3,True,True,True,True,True,12.63,52.95,277.24,12.65,54.53,273.36,12.95,46.12,213.72,1.4021,QQQ,0.34,0.19,clean,0.896,normal,none,97.37267582861763,82.74050121261115,98.05982215036379,92.7,5
NYT,81.41,1.23,7.34,11.05,26.22,36.05,69.29,5.97,1.5,2.37,1.37,2.64,4,True,True,True,True,True,8.37,12.73,54.79,8.38,14.31,50.91,8.68,5.9,-8.73,0.6295,XLC,0.37,0.82,clean,1.147,normal,none,84.1552142279709,98.38318512530316,94.34114793856104,92.3,6
DNTH,55.39,0.24,4.79,3.75,25.94,135.0,156.44,20.35,0.78,6.93,5.2,6.03,4,True,True,True,True,True,5.81,5.43,141.94,5.82,7.01,138.05,6.12,-1.41,78.41,0.1626,,,0.43,clean,1.057,normal,none,84.7413096200485,98.38318512530316,87.55052546483427,90.2,7
JNJ,246.75,-0.73,0.19,8.58,19.25,39.27,49.53,-0.26,44.96,2.24,2.04,2.57,4,True,True,True,True,True,1.21,10.26,35.03,1.23,11.84,31.15,1.53,3.43,-28.49,0.5816,XLV,0.41,0.24,clean,1.025,normal,buy_today,74.54190245216923,98.38318512530316,94.0986257073565,89.0,8
EVRG,84.41,0.48,2.32,10.01,8.71,18.45,22.49,4.86,4.32,0.87,2.12,2.58,4,True,True,True,True,True,3.34,11.69,7.99,3.35,13.27,4.11,3.65,4.86,-55.53,1.0382,XLU,0.7,0.68,clean,1.157,normal,none,69.40851522500674,98.38318512530316,97.25141471301536,88.3,9
THC,242.88,3.3,2.23,28.32,12.01,31.76,91.86,0.68,12.69,0.42,2.65,7.65,3,True,True,True,True,True,3.25,30.0,77.36,3.27,31.58,73.48,3.57,23.16,13.84,2.2979,,,0.13,clean,0.92,normal,none,82.71355429803288,82.74050121261115,99.19159256265158,88.2,10
