ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,41.14,7.42,57.75,91.17,139.19,558.24,1600.0,7.79,1.58,1.53,4.01,2.87,5,True,True,True,True,True,104.36,486.58,1352.62,93.57,468.34,1104.43,95.26,385.6,1326.36,0.0563,XLB,0.31,-0.12,clean,1.146,normal,none,strong_buy,77.97385620915033,99.88235294117646,90.98039215686275,6,100.0,91.6,1
POWL,241.65,37.98,72.62,114.29,334.23,2003.13,2398.97,1.91,1.57,2.92,5.99,1.2,3,True,True,True,True,True,299.41,1931.47,2151.59,288.62,1913.24,1903.39,290.31,1830.5,2125.33,-0.517,XLI,0.49,1.72,clean,0.893,normal,none,strong_buy,95.48085901027078,75.45098039215686,77.72549019607843,6,100.0,89.3,2
TNGX,26.39,36.59,102.84,187.79,1961.72,135.41,,2.81,1.83,10.45,0.07,,3,True,True,True,True,True,1926.89,63.75,,1916.1,45.52,,1917.8,-37.22,,1.7673,,,0.1,clean,0.904,normal,none,none,95.29225023342671,75.45098039215686,98.58823529411764,5,83.33333333333334,88.4,3
TIGO,83.43,13.39,42.11,79.61,172.2,110.68,52.66,3.15,1.89,2.16,0.64,0.48,3,True,True,True,True,True,137.38,39.02,-194.72,126.59,20.78,-442.91,128.28,-61.96,-220.98,0.2424,XLRE,0.36,0.64,clean,1.32,normal,none,strong_buy,81.41176470588235,75.45098039215686,92.86274509803921,6,100.0,88.1,4
XPO,228.37,21.88,51.83,74.22,144.27,391.54,2181.42,2.37,1.43,1.94,2.71,5.57,4,True,True,True,True,True,109.45,319.88,1934.04,98.66,301.64,1685.85,100.35,218.9,1907.78,-1.0861,XLI,0.58,1.23,clean,0.876,normal,none,strong_buy,89.91223155929039,95.6078431372549,55.84313725490196,6,100.0,87.3,5
FTI,70.22,6.04,34.62,96.69,180.99,867.22,215.03,5.73,2.79,1.87,4.79,0.25,4,True,True,True,True,True,146.17,795.56,-32.35,135.38,777.32,-280.54,137.07,694.58,-58.61,-0.4927,XLE,0.47,-0.22,clean,1.028,normal,none,strong_buy,73.97198879551821,95.6078431372549,78.19607843137256,6,100.0,87.0,6
DAN,37.85,18.73,37.49,98.79,240.99,48.08,196.17,2.0,2.64,2.44,0.2,4.08,4,True,True,True,True,True,206.17,-23.58,-51.21,195.38,-41.81,-299.41,197.07,-124.55,-77.47,-0.9492,XLI,0.59,0.69,clean,0.702,thin,none,strong_buy,84.35107376283847,95.6078431372549,62.19607843137255,6,100.0,86.9,7
MAR,378.72,16.57,16.21,46.2,73.1,154.5,464.24,0.98,2.85,1.58,2.11,3.0,4,True,True,True,True,True,38.27,82.84,216.87,27.48,64.6,-31.33,29.18,-18.14,190.6,-0.7433,XLRE,0.52,1.81,clean,0.974,normal,none,strong_buy,77.77030812324931,95.6078431372549,71.37254901960785,6,100.0,86.7,8
HLT,342.89,15.13,13.97,33.18,63.99,171.9,649.49,0.92,2.37,1.93,2.69,3.78,4,True,True,True,True,True,29.17,100.24,402.11,18.38,82.0,153.92,20.07,-0.74,375.85,-0.6246,VGK,0.52,1.83,clean,0.863,normal,none,strong_buy,74.71148459383754,95.6078431372549,75.2156862745098,6,100.0,86.6,9
MTZ,371.59,18.83,53.35,82.69,216.49,274.51,1755.17,2.83,1.55,2.62,1.27,6.39,4,True,True,True,True,True,181.66,202.85,1507.79,170.87,184.61,1259.6,172.57,101.87,1481.53,-1.2396,XLI,0.63,0.95,clean,0.961,normal,none,strong_buy,89.59850606909431,95.6078431372549,48.470588235294116,6,100.0,85.7,10
