target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-03-31,SPY_deep,2008-09-16,0.5003,GFC,-2.91,-5.0,-26.27
2026-03-31,SPY_deep,2002-09-27,0.4991,Dot-com Crash,-2.36,1.7,8.29
2026-03-31,SPY_deep,2018-10-19,0.4982,Fed Tightening Selloff,-3.95,-1.58,-2.59
2026-03-31,SPY_deep,2004-07-13,0.4978,,-0.2,-1.87,-3.31
2026-03-31,SPY_deep,1999-08-12,0.4971,,1.86,5.06,3.7
2026-03-31,SPY_deep,2005-10-18,0.4971,,1.61,2.27,4.81
2026-03-31,SPY_deep,2024-08-09,0.493,Yen Carry Unwind,4.0,5.47,2.96
2026-03-31,SPY_deep,2008-07-16,0.4923,GFC,3.4,3.69,4.5
2026-03-31,SPY_deep,2008-10-13,0.491,GFC,-2.51,-17.17,-11.43
2026-03-31,SPY_deep,2013-08-28,0.49,,1.25,3.07,3.05
2026-03-31,SPY_deep,2004-05-06,0.4879,,-1.63,-1.96,2.58
2026-03-31,SPY_deep,2025-01-10,0.4865,,2.94,3.25,4.28
2026-03-31,SPY_deep,1996-06-26,0.4843,,1.34,-2.85,-4.05
2026-03-31,SPY_deep,2001-02-27,0.4829,Dot-com Crash,-0.28,-5.08,-9.02
2026-03-31,SPY_deep,1996-06-24,0.4827,,1.12,-2.03,-6.17
2026-03-31,SPY_deep,2004-07-28,0.4811,,0.09,-1.76,0.91
2026-03-31,SPY_deep,2002-09-25,0.4807,Dot-com Crash,-1.42,-7.41,4.75
2026-03-31,SPY_deep,2004-07-09,0.4804,,-0.91,-2.48,-4.23
2026-03-31,SPY_deep,2004-08-12,0.4776,,2.55,3.85,6.03
2026-03-31,SPY_deep,2014-08-11,0.477,,1.84,3.3,3.24
2026-03-31,SPY_deep,2013-08-23,0.4767,,-1.78,0.61,1.75
2026-03-31,SPY_deep,1998-06-19,0.4751,Asian Crisis / LTCM,3.3,5.4,5.85
2026-03-31,SPY_deep,1999-10-01,0.4748,,4.21,-2.79,5.52
2026-03-31,SPY_deep,2008-07-08,0.4742,GFC,-4.91,0.19,1.33
2026-03-31,SPY_deep,2002-06-14,0.4734,Dot-com Crash,-2.09,-2.41,-10.69
2026-03-31,SPY_deep,2002-09-26,0.4726,Dot-com Crash,-3.99,-5.95,5.21
2026-03-31,SPY_deep,2000-11-30,0.4721,Dot-com Crash,1.04,1.61,-2.62
2026-03-31,SPY_deep,1999-08-06,0.4719,,2.13,2.71,3.9
2026-03-31,SPY_deep,2005-10-17,0.4713,,0.71,0.86,3.47
2026-03-31,SPY_deep,2000-05-09,0.4712,Dot-com Crash,3.81,-2.34,3.96
2026-03-31,SPY_deep,1996-01-16,0.4708,,0.95,3.58,7.84
2026-03-31,SPY_deep,2010-02-04,0.4689,,1.59,4.42,7.36
2026-03-31,SPY_deep,2000-05-10,0.4671,Dot-com Crash,5.09,1.53,6.12
2026-03-31,SPY_deep,2018-10-22,0.4669,Fed Tightening Selloff,-4.05,-0.59,-3.96
2026-03-31,SPY_deep,2021-09-24,0.4666,,-2.18,-1.36,2.62
2026-03-31,SPY_deep,2015-04-02,0.4664,,1.74,0.73,2.36
2026-03-31,SPY_deep,2021-09-23,0.4663,,-3.17,-1.02,2.24
2026-03-31,SPY_deep,2012-11-15,0.466,,4.16,4.75,5.95
2026-03-31,SPY_deep,2008-07-03,0.4655,GFC,-1.96,-0.26,-1.05
2026-03-31,SPY_deep,1998-06-02,0.4652,Asian Crisis / LTCM,2.36,-0.4,4.56
2026-03-31,SPY_deep,2021-09-28,0.4641,,-0.14,-0.02,4.66
2026-03-31,SPY_deep,2007-11-23,0.4639,GFC,3.14,4.7,3.54
2026-03-31,SPY_deep,2022-05-19,0.4628,Inflation / Rate Hike Bear,4.07,5.41,-3.69
2026-03-31,SPY_deep,2014-01-31,0.4624,,0.84,3.28,5.28
2026-03-31,SPY_deep,2014-08-12,0.4624,,2.51,3.51,3.5
2026-03-31,SPY_deep,2014-10-03,0.4624,,-3.04,-4.1,2.67
2026-03-31,SPY_deep,2000-10-03,0.4623,Dot-com Crash,-3.38,-5.44,-0.02
2026-03-31,SPY_deep,2008-07-07,0.4622,GFC,-1.84,0.82,2.67
2026-03-31,SPY_deep,2008-01-24,0.4622,GFC,1.76,-0.79,1.73
2026-03-31,SPY_deep,2002-07-01,0.4604,Dot-com Crash,-1.47,-6.67,-6.05
2026-03-31,SPY_deep,2026-03-13,0.4585,,-2.07,-4.26,
2026-03-31,SPY_deep,2001-03-23,0.4577,Dot-com Crash,1.93,-1.03,6.2
2026-03-31,SPY_deep,2007-03-14,0.4571,,2.88,1.82,4.34
2026-03-31,SPY_deep,2012-11-19,0.4567,,0.86,1.52,3.71
2026-03-31,SPY_deep,1998-06-03,0.4563,Asian Crisis / LTCM,3.36,3.33,6.45
2026-03-31,SPY_deep,1998-08-13,0.4561,Asian Crisis / LTCM,1.92,-3.38,-3.67
2026-03-31,SPY_deep,2004-03-22,0.4561,,2.68,5.13,2.75
2026-03-31,SPY_deep,1994-12-02,0.4558,Bond Massacre / Tequila,-1.12,0.42,0.97
2026-03-31,SPY_deep,2005-03-31,0.4554,,1.09,-1.86,-1.87
2026-03-31,SPY_deep,2010-06-01,0.4545,Flash Crash / Euro Debt,-0.85,4.16,-4.01
