ticker,name,sr_score,sr_total,hist_agree,ret_3d,ret_5d,ret_10d,ret_1m,ret_3m,mom_3m,mom_1m,mom_10d,mom_5d,pred_3d_avg,pred_3d_winrate,pred_3d_n,pred_5d_avg,pred_5d_winrate,pred_5d_n,pred_10d_avg,pred_10d_winrate,pred_10d_n
AAXJ,Asia ex-Jpn,3.3,10,bullish,-3.53,-4.18,2.07,4.25,8.95,-0.0,0.14,0.12,-1.93,,,77.0,,,77.0,,,77.0
ACWI,ACWI,3.7,10,bullish,-0.98,-0.76,2.42,2.29,5.72,-0.01,0.0,0.61,-0.75,,,77.0,,,77.0,,,77.0
ACWX,ACWX,3.6,10,bullish,-1.78,-2.09,1.65,-0.48,1.38,-1.45,-0.76,0.23,-1.3,,,77.0,,,77.0,,,77.0
AFK,Africa,2.4,10,bullish,-4.15,-6.35,1.2,-6.9,-7.47,-2.0,-1.77,-0.13,-2.0,,,77.0,,,77.0,,,77.0
AGF,AGF,0.0,10,bearish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,,,44.0,,,44.0,,,44.0
AGG,Agg Bond,2.1,10,bullish,-0.67,-0.92,-0.59,-1.84,-2.96,-2.0,-2.0,-0.93,-1.9,,,93.0,,,93.0,,,93.0
AIA,AIA,3.2,10,bullish,-3.41,-4.5,4.8,9.29,17.7,0.72,0.65,0.53,-1.71,,,77.0,,,77.0,,,77.0
AIQ,AIQ,4.1,10,bullish,-2.24,-3.39,6.32,12.24,23.99,1.54,1.16,0.99,-1.39,,,55.0,,,55.0,,,55.0
AIRR,AIRR,3.7,10,bullish,-3.47,-4.15,-0.22,1.51,5.53,-1.23,-0.64,-0.64,-1.8,,,66.0,,,66.0,,,66.0
ALAI,ALAI,3.8,10,bullish,-1.94,-1.69,3.56,7.49,22.31,0.7,0.35,0.31,-0.84,,,17.0,,,17.0,,,17.0
AMG,AMG,3.7,10,bullish,-2.13,-1.41,-0.17,0.69,-8.04,-1.89,-0.62,-0.51,-0.66,,,100.0,,,100.0,,,100.0
AMLP,AMLP,4.1,10,bullish,2.43,1.91,1.0,6.55,5.97,0.74,2.0,0.29,1.18,,,72.0,,,72.0,,,72.0
APIE,APIE,3.5,10,bullish,-1.65,-1.68,0.56,-2.07,-2.07,-1.54,-1.02,-0.09,-1.01,,,33.0,,,33.0,,,33.0
APO,APO,4.7,10,bullish,1.88,2.77,3.78,7.58,7.13,0.78,0.71,0.54,0.59,,,72.0,,,72.0,,,72.0
ARES,ARES,3.6,10,bullish,0.42,-0.73,3.1,5.03,-5.15,0.0,0.53,0.51,-0.05,,,66.0,,,66.0,,,66.0
ARGT,ARGT,3.5,10,bullish,1.9,-0.24,0.08,-4.06,-0.83,-0.27,-0.48,-0.03,-0.06,,,72.0,,,72.0,,,72.0
ARKF,ARKF,3.8,10,bullish,-1.45,-4.35,-5.35,-6.61,7.36,0.06,-0.77,-0.87,-0.99,,,52.0,,,52.0,,,52.0
ARKG,ARKG,2.9,10,bullish,-5.13,-6.11,-8.08,-8.7,-2.83,-0.74,-1.24,-1.36,-1.31,,,66.0,,,66.0,,,66.0
ARKK,ARKK,3.9,10,bullish,-4.54,-6.9,-4.76,-5.96,5.99,-0.25,-0.95,-0.94,-1.64,,,66.0,,,66.0,,,66.0
ARKQ,ARKQ,3.7,10,bullish,-3.7,-4.11,2.66,1.34,7.71,-0.6,-0.48,0.02,-1.25,,,66.0,,,66.0,,,66.0
ARKW,ARKW,3.9,10,bullish,-1.87,-3.88,0.07,2.83,16.94,0.28,-0.04,-0.19,-0.99,,,66.0,,,66.0,,,66.0
ARKX,ARKX,3.5,10,bullish,-2.01,-2.26,4.92,1.55,7.87,-0.54,-0.4,0.4,-0.78,,,38.0,,,38.0,,,38.0
ARTY,ARTY,4.0,10,bullish,-4.87,-6.98,1.59,9.92,27.44,1.22,0.41,-0.2,-2.0,,,53.0,,,53.0,,,53.0
ASEA,ASEA,3.3,10,bullish,-0.3,0.71,2.42,-0.55,-1.14,-1.95,-0.69,0.71,0.19,,,72.0,,,72.0,,,72.0
ASHR,ASHR,2.0,10,bearish,-4.28,-3.29,0.57,1.52,4.28,-0.36,-0.3,-0.24,-1.94,,,66.0,,,66.0,,,66.0
AVDE,AVDE,3.8,10,bullish,-1.41,-1.3,2.14,-1.1,-0.61,-1.85,-0.94,0.42,-0.95,,,52.0,,,52.0,,,52.0
AVDV,AVDV,3.9,10,bullish,-1.58,-1.42,3.43,0.44,0.88,-1.88,-0.69,0.61,-1.02,,,52.0,,,52.0,,,52.0
AVEM,AVEM,3.4,10,bullish,-3.59,-4.55,1.21,1.74,6.25,-0.69,-0.38,-0.14,-2.0,,,52.0,,,52.0,,,52.0
AVES,AVES,3.1,10,bullish,-3.2,-4.03,0.25,-1.35,0.4,-1.49,-0.96,-0.34,-2.0,,,42.0,,,42.0,,,42.0
AVIV,AVIV,3.5,10,bullish,-1.08,-0.76,2.45,-0.81,-0.52,-2.0,-0.94,0.51,-0.71,,,42.0,,,42.0,,,42.0
AVNM,AVNM,3.2,10,bullish,-2.06,-2.18,1.78,-0.5,1.06,-1.71,-0.86,0.2,-1.45,,,33.0,,,33.0,,,33.0
BAI,BAI,4.9,10,bullish,-6.01,-5.89,3.98,11.49,31.84,1.24,0.64,0.21,-1.74,,,15.0,,,15.0,,,15.0
BAM,BAM,3.2,10,bullish,1.63,-0.63,2.14,-1.42,-6.75,-0.41,-0.11,0.52,-0.09,,,33.0,,,33.0,,,33.0
BATT,BATT,2.4,10,bullish,-9.82,-9.01,-2.4,-4.97,6.34,-1.0,-1.7,-1.11,-2.0,,,53.0,,,53.0,,,53.0
BBCA,BBCA,3.8,10,bullish,-0.1,-0.81,-0.3,-1.28,3.01,-1.25,-1.26,-0.67,-0.85,,,52.0,,,52.0,,,52.0
BBEU,BBEU,3.9,10,bullish,-0.56,-0.74,1.73,-2.2,-2.32,-1.65,-1.01,0.39,-0.54,,,53.0,,,53.0,,,53.0
BBIN,BBIN,3.9,10,bullish,-1.23,-1.08,1.87,-1.67,-2.19,-1.87,-0.94,0.43,-0.73,,,52.0,,,52.0,,,52.0
BBJP,BBJP,3.7,10,bullish,-2.35,-1.33,3.27,0.82,-1.31,-1.66,-0.27,0.66,-0.71,,,53.0,,,53.0,,,53.0
BEN,BEN,3.8,10,bullish,-0.22,1.33,7.64,17.24,16.3,0.54,1.35,1.04,0.14,,,100.0,,,100.0,,,100.0
BIL,BIL,3.0,10,bearish,0.04,0.05,0.12,-0.02,0.01,0.23,-0.16,0.75,0.4,,,78.0,,,78.0,,,78.0
BINV,BINV,3.5,10,bullish,0.16,-0.42,1.62,-2.49,-3.02,-2.0,-1.27,0.29,-0.45,,,25.0,,,25.0,,,25.0
BITO,BITO,2.9,10,bullish,-3.58,-6.34,-4.2,-1.32,12.07,1.33,0.28,-0.25,-0.92,,,42.0,,,42.0,,,42.0
BITQ,BITQ,2.1,10,bearish,-6.24,-8.63,1.24,3.46,32.78,0.65,-0.17,-0.15,-1.28,,,46.0,,,46.0,,,46.0
BK,BK,3.8,10,bullish,1.18,3.09,3.56,1.1,14.97,0.54,-0.62,0.48,0.86,,,100.0,,,100.0,,,100.0
BKCH,BKCH,3.2,10,bullish,-7.62,-9.57,3.92,7.21,27.68,0.15,-0.07,-0.01,-1.16,,,45.0,,,45.0,,,45.0
BKGI,BKGI,3.6,10,bullish,0.11,-0.02,1.87,2.32,1.57,-1.15,0.12,0.47,-0.32,,,33.0,,,33.0,,,33.0
BKIE,BKIE,3.5,10,bullish,-1.08,-1.33,1.56,-1.66,-1.98,-1.85,-1.01,0.31,-0.93,,,47.0,,,47.0,,,47.0
BLK,BLK,3.8,10,bullish,-0.75,0.42,3.2,3.21,1.23,-0.16,0.25,0.56,0.04,,,100.0,,,100.0,,,100.0
BLOK,BLOK,4.0,10,bullish,-4.44,-5.82,0.0,1.17,14.58,0.16,-0.25,-0.23,-1.25,,,58.0,,,58.0,,,58.0
BN,BN,3.6,10,bullish,-0.07,-2.76,0.18,-3.28,-5.69,-0.96,-0.73,-0.14,-0.88,,,100.0,,,100.0,,,100.0
BND,Total Bond,2.2,10,bullish,-0.67,-0.93,-0.57,-1.85,-2.91,-2.0,-2.0,-0.93,-1.97,,,78.0,,,78.0,,,78.0
BNDX,BNDX,0.1,10,bullish,-0.42,-0.58,-0.29,-1.3,-2.45,-1.67,-1.2,-0.29,-1.12,,,71.0,,,71.0,,,71.0
BNO,BNO,0.0,10,bearish,3.22,4.78,-4.12,26.79,81.4,2.0,1.45,-0.85,0.55,,,73.0,,,73.0,,,73.0
BOTZ,BOTZ,3.7,10,bullish,-4.32,-3.58,3.78,6.47,3.13,-0.34,0.55,0.54,-1.31,,,63.0,,,63.0,,,63.0
BUZZ,BUZZ,3.2,10,bullish,-2.83,-4.04,3.83,5.93,19.23,0.57,0.22,0.33,-1.1,,,46.0,,,46.0,,,46.0
BWX,BWX,3.3,10,bullish,-0.95,-1.75,-1.04,-2.32,-5.07,-1.86,-1.21,-0.75,-1.67,,,77.0,,,77.0,,,77.0
BX,BX,3.7,10,bullish,-2.16,-3.59,-4.92,-9.33,-10.92,-0.43,-0.8,-0.65,-0.7,,,78.0,,,78.0,,,78.0
CCNR,CCNR,2.0,10,bearish,-1.49,-0.81,1.59,3.95,5.11,-1.54,-0.18,-0.22,-0.85,,,17.0,,,17.0,,,17.0
CEF,CEF,3.6,10,bullish,-7.2,-7.13,3.02,-4.99,-0.12,-1.16,-1.13,0.09,-1.66,,,100.0,,,100.0,,,100.0
CG,CG,3.5,10,bullish,-5.21,-5.78,-6.74,-11.54,-14.09,-0.8,-1.11,-1.04,-1.22,,,71.0,,,71.0,,,71.0
CGDG,CGDG,3.6,10,bullish,0.03,0.27,1.19,-0.08,-0.85,-1.55,-0.63,0.31,-0.04,,,25.0,,,25.0,,,25.0
CGDV,Dividend Grw,3.5,10,bullish,-0.21,0.53,2.93,3.74,4.95,-0.24,0.36,0.82,-0.02,,,36.0,,,36.0,,,36.0
CGGE,CGGE,3.6,10,bullish,-0.98,-0.92,1.86,0.84,2.86,-0.53,-0.34,0.42,-0.79,,,17.0,,,17.0,,,17.0
CGGO,CGGO,3.2,10,bullish,-2.92,-3.31,2.5,2.77,6.91,0.17,0.06,0.44,-1.77,,,36.0,,,36.0,,,36.0
CGIC,CGIC,3.5,10,bullish,-1.55,-1.9,2.35,0.65,0.88,-1.51,-0.5,0.5,-1.3,,,17.0,,,17.0,,,17.0
CGIE,CGIE,3.6,10,bullish,-1.49,-1.68,1.77,-1.92,-1.73,-1.29,-0.93,0.46,-1.0,,,25.0,,,25.0,,,25.0
CGNG,CGNG,3.2,10,bullish,-2.76,-3.49,1.09,0.34,2.81,-0.94,-0.55,-0.05,-1.86,,,17.0,,,17.0,,,17.0
CGXU,CGXU,3.2,10,bullish,-2.56,-2.16,2.03,0.8,2.22,-0.69,-0.34,0.3,-1.12,,,36.0,,,36.0,,,36.0
CHAT,CHAT,0.0,10,bearish,-4.97,-3.06,4.66,12.11,32.21,0.83,0.54,0.23,-1.15,,,33.0,,,33.0,,,33.0
CHY,CHY,3.7,10,bullish,-6.43,-6.21,-2.16,1.41,2.09,-0.39,-0.11,-1.03,-2.0,,,93.0,,,93.0,,,93.0
CIBR,CIBR,4.0,10,bullish,6.68,7.28,16.01,21.72,23.47,2.0,2.0,2.0,2.0,,,66.0,,,66.0,,,66.0
CLOU,CLOU,4.1,10,bullish,3.8,0.85,5.49,15.08,17.89,1.95,2.0,1.2,0.23,,,52.0,,,52.0,,,52.0
CNBS,CNBS,2.0,10,bearish,-4.98,-7.66,-5.32,11.95,14.58,-0.01,0.18,-0.47,-0.69,,,52.0,,,52.0,,,52.0
CNEQ,CNEQ,3.6,10,bullish,-1.49,-0.44,3.95,5.6,16.09,0.44,0.22,0.5,-0.42,,,17.0,,,17.0,,,17.0
COLO,COLO,4.0,10,bullish,1.84,-1.06,-2.48,-10.95,-11.34,-2.0,-2.0,-0.79,-0.48,,,77.0,,,77.0,,,77.0
COPJ,COPJ,2.0,10,bearish,-10.24,-6.39,5.62,-5.12,-1.71,-1.45,-1.11,0.27,-1.37,,,33.0,,,33.0,,,33.0
COPP,COPP,2.0,10,bearish,-10.69,-6.11,8.37,-7.23,-1.5,-1.38,-1.37,0.72,-1.41,,,17.0,,,17.0,,,17.0
COPX,Copper Miners,2.7,10,bullish,-10.95,-6.55,6.78,-6.12,-3.46,-1.57,-1.33,0.48,-1.54,,,73.0,,,73.0,,,73.0
COPY,COPY,3.8,10,bullish,0.07,-0.27,2.09,1.03,3.24,-0.9,-0.48,0.35,-0.5,,,10.0,,,10.0,,,10.0
CORN,CORN,0.0,10,bearish,-1.26,-0.11,-1.99,4.4,7.39,1.7,1.36,-0.94,-0.1,,,73.0,,,73.0,,,73.0
COW,COW,0.0,10,bearish,0.71,2.34,6.19,5.07,1.02,0.23,1.6,2.0,1.03,,,25.0,,,25.0,,,25.0
CPER,Copper,3.9,10,bullish,-4.64,-2.51,7.93,2.98,9.9,0.43,0.07,1.08,-0.71,,,71.0,,,71.0,,,71.0
CQQQ,China Tech,3.0,10,bullish,-7.21,-4.62,2.35,3.39,-1.95,-0.4,0.17,0.25,-1.32,,,77.0,,,77.0,,,77.0
CWI,CWI,3.5,10,bullish,-1.64,-1.96,1.85,-0.25,1.51,-1.38,-0.69,0.31,-1.28,,,78.0,,,78.0,,,78.0
CXSE,CXSE,2.0,10,bearish,-5.71,-3.9,-0.52,-2.65,-1.6,-0.58,-0.85,-0.38,-1.59,,,71.0,,,71.0,,,71.0
DAPP,DAPP,2.0,10,bearish,-7.46,-9.54,1.0,3.77,28.33,0.31,-0.18,-0.18,-1.28,,,46.0,,,46.0,,,46.0
DAX,DAX,3.8,10,bullish,0.02,-1.08,0.99,-2.65,-5.01,-1.12,-0.76,0.24,-0.54,,,66.0,,,66.0,,,66.0
DBA,Agriculture,0.1,10,bearish,-1.84,-0.46,-0.32,4.75,9.68,2.0,1.55,-0.25,-0.37,,,78.0,,,78.0,,,78.0
DBB,DBB,3.7,10,bullish,-3.01,-1.74,4.0,2.04,9.97,0.62,-0.23,0.97,-1.1,,,78.0,,,78.0,,,78.0
DBC,Commodities,0.1,10,bearish,0.03,1.03,0.16,10.92,33.02,2.0,1.53,-0.41,0.09,,,80.0,,,80.0,,,80.0
DDWM,DDWM,3.4,10,bullish,-0.5,-0.17,2.86,-0.73,-1.47,-1.86,-0.79,0.96,-0.34,,,63.0,,,63.0,,,63.0
DEM,DEM,3.4,10,bullish,-0.97,-2.54,1.99,1.41,4.34,-0.2,-0.16,0.48,-1.75,,,77.0,,,77.0,,,77.0
DFAE,DFAE,0.0,10,bearish,-3.22,-4.33,1.0,1.61,6.36,-0.57,-0.38,-0.18,-2.0,,,46.0,,,46.0,,,46.0
DFAI,DFAI,3.4,10,bullish,-1.15,-1.13,1.86,-1.34,-0.99,-1.85,-1.0,0.37,-0.87,,,46.0,,,46.0,,,46.0
DFAX,DFAX,3.4,10,bullish,-2.03,-2.36,1.43,-0.49,1.66,-1.49,-0.86,0.08,-1.55,,,42.0,,,42.0,,,42.0
DFEM,DFEM,3.3,10,bullish,-3.17,-4.16,0.77,1.35,6.51,-0.5,-0.44,-0.25,-2.0,,,35.0,,,35.0,,,35.0
DFEV,DFEV,3.3,10,bullish,-3.33,-4.2,1.6,2.78,7.68,-0.35,-0.16,-0.02,-2.0,,,35.0,,,35.0,,,35.0
DFIC,DFIC,3.4,10,bullish,-1.1,-1.05,2.17,-0.82,-0.34,-1.73,-0.89,0.46,-0.85,,,36.0,,,36.0,,,36.0
DFIS,DFIS,3.3,10,bullish,-1.1,-1.29,2.38,-0.85,-0.66,-1.5,-0.82,0.46,-0.91,,,36.0,,,36.0,,,36.0
DFIV,DFIV,3.4,10,bullish,-0.49,-0.2,2.25,-0.34,0.31,-1.84,-0.87,0.41,-0.44,,,42.0,,,42.0,,,42.0
DFNL,DFNL,3.6,10,bullish,1.21,0.28,-0.69,-4.73,-4.57,-1.33,-1.39,-0.43,0.01,,,58.0,,,58.0,,,58.0
DFSI,DFSI,3.4,10,bullish,-0.69,-1.39,1.63,-2.56,-2.48,-1.74,-1.18,0.32,-0.91,,,34.0,,,34.0,,,34.0
DGRO,DGRO,3.8,10,bullish,0.85,0.89,1.28,0.82,0.39,-1.09,-0.35,0.31,0.42,,,66.0,,,66.0,,,66.0
DGS,DGS,3.5,10,bullish,-1.25,-2.51,0.09,-2.42,0.3,-1.09,-1.14,-0.32,-1.5,,,77.0,,,77.0,,,77.0
DIA,Dow 30,3.8,10,bullish,-0.03,-0.02,1.52,0.56,0.23,-0.82,-0.36,0.37,-0.24,,,100.0,,,100.0,,,100.0
DIHP,DIHP,3.4,10,bullish,-1.49,-1.49,1.66,-1.72,-2.49,-2.0,-1.04,0.38,-1.04,,,36.0,,,36.0,,,36.0
DISV,DISV,3.5,10,bullish,-0.71,-0.92,3.09,0.14,-1.18,-1.8,-0.63,0.64,-0.76,,,36.0,,,36.0,,,36.0
DIVI,DIVI,3.3,10,bullish,-0.93,-0.86,2.41,-0.65,0.12,-1.58,-0.74,0.59,-0.67,,,63.0,,,63.0,,,63.0
DOG,DOG,3.0,10,bearish,0.04,0.09,-1.34,-0.13,-0.04,0.86,0.43,-0.32,0.25,,,80.0,,,80.0,,,80.0
DRAM,DRAM,0.0,10,,-9.57,-10.46,16.13,38.58,,,,,,,,,,,,,,
DTCR,DTCR,3.8,10,bullish,-3.81,-4.21,2.25,5.46,13.25,0.14,0.05,-0.03,-1.64,,,47.0,,,47.0,,,47.0
DVYE,DVYE,2.3,10,bullish,-2.12,-3.48,-1.5,-4.58,-0.29,-1.76,-1.92,-1.04,-2.0,,,71.0,,,71.0,,,71.0
DXJ,DXJ,3.4,10,bullish,-0.92,1.0,5.68,2.02,3.07,-1.46,-0.42,1.3,0.06,,,80.0,,,80.0,,,80.0
ECH,ECH,3.4,10,bullish,-1.44,-3.33,-0.7,-11.43,-9.06,-1.52,-1.84,-0.36,-1.12,,,77.0,,,77.0,,,77.0
