ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,50.21,25.87,86.58,182.08,140.01,651.65,2349.27,3.35,2.1,0.77,4.65,3.61,4,True,True,True,True,True,109.21,574.09,2091.21,95.07,536.7,1780.36,98.68,491.04,2092.14,0.6193,XLB,0.32,1.2,clean,1.209,normal,none,strong_buy,91.58338232412305,95.16460905349794,95.40466392318244,6,100.0,95.6,1
CVE,30.01,14.06,41.42,72.08,126.66,284.25,101.0,2.95,1.74,1.76,2.24,0.36,4,True,True,True,True,True,95.86,206.7,-157.06,81.73,169.3,-467.91,85.34,123.65,-156.12,0.3102,XLE,0.73,0.8,clean,0.66,thin,none,strong_buy,81.75909595662684,95.16460905349794,92.52400548696845,6,100.0,92.1,2
ELA,24.17,38.83,90.92,137.66,266.21,536.05,4460.38,2.34,1.51,1.93,2.01,8.32,5,True,True,True,True,True,235.41,458.5,4202.32,221.28,421.11,3891.47,224.89,375.45,4203.25,-0.9549,,,1.86,clean,1.055,normal,none,strong_buy,93.73244496701287,99.62277091906722,65.77503429355282,6,100.0,91.2,3
AGX,681.01,13.8,83.33,118.57,299.94,1270.79,1894.17,6.04,1.42,2.53,4.24,1.49,3,True,True,True,True,True,269.13,1193.24,1636.11,255.0,1155.85,1325.26,258.61,1110.19,1637.05,0.7564,,,-0.03,clean,0.725,thin,none,strong_buy,89.30694362793128,75.89163237311386,96.29629629629629,6,100.0,91.2,3
CF,130.39,7.16,35.39,58.95,58.22,160.36,311.71,4.94,1.67,0.99,2.75,1.94,4,True,True,True,True,True,27.42,82.81,53.65,13.29,45.42,-257.2,16.9,-0.24,54.59,2.1213,XLE,0.61,0.21,clean,0.936,normal,none,strong_buy,74.50192697106277,95.16460905349794,99.1769547325103,6,100.0,91.2,3
VLO,247.12,2.08,23.87,40.71,101.02,208.67,328.8,11.47,1.71,2.48,2.07,1.58,5,True,True,True,True,True,70.22,131.11,70.74,56.09,93.72,-240.11,59.7,48.06,71.68,0.7027,XLE,0.73,-0.55,clean,0.879,normal,none,strong_buy,68.5936377294402,99.62277091906722,95.95336076817559,6,100.0,89.7,6
REX,49.35,14.55,40.56,54.03,139.8,257.61,462.71,2.79,1.33,2.59,1.84,1.8,3,True,True,True,True,True,108.99,180.05,204.65,94.86,142.66,-106.2,98.47,97.0,205.59,0.4374,XLE,0.42,0.88,clean,0.841,normal,none,strong_buy,82.42537069697563,75.89163237311386,94.03292181069959,6,100.0,88.7,7
SU,66.56,2.65,21.88,56.17,90.39,192.57,141.95,8.25,2.57,1.61,2.13,0.74,4,True,True,True,True,True,59.58,115.02,-116.11,45.45,77.62,-426.96,49.06,31.97,-115.18,0.5593,XLE,0.71,-0.41,clean,0.694,thin,none,strong_buy,68.84838983604416,95.16460905349794,94.92455418381344,6,100.0,88.7,7
EXCE,23.0,13.58,12.47,42.5,128.86,842.62,52172.73,0.92,3.41,3.03,6.54,61.92,4,True,True,True,True,True,98.05,765.07,51914.67,83.92,727.68,51603.82,87.53,682.02,51915.6,-0.3575,,,0.7,clean,,normal,none,strong_buy,77.75818146188517,95.16460905349794,80.58984910836763,6,100.0,88.5,9
MUSA,576.96,16.46,58.78,58.64,28.51,318.24,890.49,3.57,1.0,0.49,11.16,2.8,3,True,True,True,True,True,-2.3,240.68,632.43,-16.43,203.29,321.58,-12.82,157.63,633.36,1.4666,,,1.49,clean,1.053,normal,none,strong_buy,78.734731203867,75.89163237311386,98.14814814814815,6,100.0,88.4,10
MRVL,164.5,25.29,100.59,80.93,175.78,267.27,1604.66,3.98,0.8,2.17,1.52,6.0,3,True,True,True,True,True,144.97,189.72,1346.6,130.84,152.32,1035.75,134.45,106.66,1347.54,-0.4273,QQQ,0.52,0.77,clean,1.295,normal,none,strong_buy,89.90789731530472,75.89163237311386,78.80658436213992,6,100.0,87.9,11
EACO,95.5,2.69,6.1,27.08,171.92,397.91,1736.54,2.27,4.44,6.35,2.31,4.36,5,True,True,True,True,True,141.12,320.36,1478.48,126.99,282.97,1167.63,130.6,237.31,1479.41,0.1581,,,-0.34,clean,,normal,none,strong_buy,65.34064929126657,99.62277091906722,90.80932784636488,6,100.0,87.7,12
EFXT,27.01,21.5,48.16,101.72,295.46,285.86,207.63,2.24,2.11,2.9,0.97,0.73,3,True,True,True,True,True,264.66,208.3,-50.43,250.53,170.91,-361.28,254.14,125.25,-49.49,-0.4053,,,1.08,clean,0.914,normal,none,strong_buy,88.31079757005682,75.89163237311386,79.42386831275721,6,100.0,87.6,13
PARXF,19.81,1.69,29.06,51.22,131.16,2.38,111.19,17.15,1.76,2.56,0.02,46.77,4,True,True,True,True,True,100.35,-75.18,-146.87,86.22,-112.57,-457.72,89.83,-158.23,-145.93,0.3982,XLE,0.5,-0.67,clean,0.193,thin,none,strong_buy,64.02932915278595,95.16460905349794,93.75857338820302,6,100.0,87.0,14
AZLCZ,2140.0,7.0,12.63,63.37,86.87,613.33,1026.32,1.8,5.02,1.37,7.06,1.67,3,True,True,True,True,True,56.06,535.78,768.25,41.93,498.39,457.4,45.54,452.73,769.19,1.036,,,0.18,clean,0.923,normal,none,strong_buy,74.60970670847213,75.89163237311386,96.98216735253772,6,100.0,87.0,14
IMO,133.42,2.48,16.44,42.79,87.47,337.73,321.28,6.63,2.6,2.04,3.86,0.95,4,True,True,True,True,True,56.66,260.18,63.22,42.53,222.78,-247.63,46.14,177.12,64.16,-0.1039,XLE,0.66,-0.41,clean,0.778,normal,none,strong_buy,67.62688614540467,95.16460905349794,86.48834019204389,6,100.0,86.6,16
DK,46.08,12.14,37.27,11.22,199.42,82.42,210.93,3.07,0.3,17.77,0.41,2.56,3,True,True,True,True,True,168.61,4.87,-47.13,154.48,-32.52,-357.98,158.09,-78.18,-46.19,1.3191,XLE,0.59,-0.0,clean,0.945,normal,none,none,71.80416748317982,75.89163237311386,97.87379972565158,6,100.0,86.3,17
MEOH,64.17,7.4,31.01,71.49,97.81,63.99,98.48,4.19,2.31,1.37,0.65,1.54,3,True,True,True,True,True,67.01,-13.56,-159.58,52.88,-50.96,-470.43,56.49,-96.61,-158.64,0.5637,XLE,0.47,0.08,clean,1.163,normal,none,strong_buy,73.68867986151938,75.89163237311386,95.06172839506173,6,100.0,86.3,17
TS,62.5,3.56,32.08,54.02,83.55,167.9,147.92,9.0,1.68,1.55,2.01,0.88,4,True,True,True,True,True,52.75,90.34,-110.14,38.62,52.95,-420.99,42.23,7.29,-109.21,-0.4081,XLE,0.54,-0.25,clean,1.18,normal,none,strong_buy,71.05297537396302,95.16460905349794,79.28669410150891,6,100.0,86.2,19
MPC,251.99,11.85,23.43,30.05,67.0,324.44,563.31,1.98,1.28,2.23,4.84,1.74,3,True,True,True,True,True,36.2,246.89,305.24,22.07,209.49,-5.61,25.68,163.83,306.18,0.3208,XLE,0.73,0.64,clean,0.884,normal,none,strong_buy,74.6129727611209,75.89163237311386,92.86694101508917,6,100.0,86.1,20
TNGX,23.5,9.0,85.19,198.6,1961.4,103.64,,9.47,2.33,9.88,0.05,,3,True,True,True,True,True,1930.6,26.09,,1916.47,-11.31,,1920.08,-56.97,,1.6444,,,-0.46,clean,0.947,normal,none,none,87.12522045855378,75.89163237311386,98.62825788751715,5,83.33333333333334,86.0,21
YPF,44.95,3.31,14.96,23.97,37.46,1086.02,131.34,4.52,1.6,1.56,28.99,0.12,4,True,True,True,True,True,6.66,1008.46,-126.72,-7.47,971.07,-437.57,-3.86,925.41,-125.78,0.2145,XLE,0.56,-0.04,clean,0.99,normal,none,strong_buy,62.316284538506764,95.16460905349794,91.49519890260632,6,100.0,86.0,21
DHT,18.72,6.55,24.3,40.33,68.95,218.37,233.69,3.71,1.66,1.71,3.17,1.07,4,True,True,True,True,True,38.15,140.81,-24.37,24.02,103.42,-335.22,27.63,57.76,-23.44,-0.5409,,,0.12,clean,0.908,normal,none,strong_buy,72.00339669475471,95.16460905349794,75.85733882030178,6,100.0,85.8,23
KEN,91.84,13.9,20.21,74.4,193.98,168.93,933.07,1.45,3.68,2.61,0.87,5.52,3,True,True,True,True,True,163.18,91.38,675.01,149.05,53.98,364.16,152.66,8.33,675.95,-0.3609,VGK,0.32,0.51,clean,1.576,confirmed,none,strong_buy,81.36063753347703,75.89163237311386,80.45267489711934,6,100.0,85.7,24
MTZ,420.3,14.98,60.79,109.69,183.56,290.03,1768.0,4.06,1.8,1.67,1.58,6.1,4,True,True,True,True,True,152.76,212.48,1509.94,138.63,175.09,1199.09,142.24,129.43,1510.87,-1.2509,XLI,0.6,0.43,clean,1.044,normal,none,strong_buy,87.66411914560062,95.16460905349794,51.92043895747599,6,100.0,85.7,24
ECPG,81.61,4.25,40.76,72.5,101.46,98.37,201.48,9.58,1.78,1.4,0.97,2.05,3,True,True,True,True,True,70.65,20.82,-56.58,56.52,-16.58,-367.43,60.13,-62.23,-55.65,0.2164,XLI,0.38,-0.42,clean,1.394,normal,none,strong_buy,74.03814749493762,75.89163237311386,91.56378600823045,6,100.0,85.7,24
FUWAY,161.35,10.66,174.87,373.86,942.31,1093.42,1329.14,16.41,2.14,2.52,1.16,1.22,3,True,True,True,True,True,911.51,1015.86,1071.08,897.38,978.47,760.23,900.99,932.81,1072.02,-0.9492,,,-0.39,clean,,normal,none,strong_buy,90.15285126396236,75.89163237311386,65.98079561042523,6,100.0,85.4,27
NBR,101.97,20.5,49.21,97.81,249.81,14.19,-77.34,2.4,1.99,2.55,0.06,-5.45,3,True,True,True,True,True,219.01,-63.37,-335.4,204.88,-100.76,-646.25,208.49,-146.42,-334.47,-0.3775,XLE,0.57,1.0,clean,0.951,normal,none,none,80.37102358090013,75.89163237311386,80.17832647462278,6,100.0,85.3,28
TRGP,255.16,6.09,17.55,48.3,59.91,600.41,568.13,2.88,2.75,1.24,10.02,0.95,3,True,True,True,True,True,29.11,522.86,310.07,14.98,485.46,-0.78,18.59,439.81,311.01,0.239,XLE,0.68,0.34,clean,0.828,normal,none,strong_buy,71.99686458945719,75.89163237311386,91.70096021947873,6,100.0,85.1,29
CASY,867.19,17.99,32.65,62.53,93.28,290.05,664.58,1.82,1.91,1.49,3.11,2.29,3,True,True,True,True,True,62.48,212.49,406.52,48.35,175.1,95.67,51.96,129.44,407.46,-0.5329,XLP,0.35,1.88,clean,0.797,normal,none,strong_buy,82.41230648638056,75.89163237311386,75.99451303155007,6,100.0,85.1,29
