ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
CLMT,35.08,9.4,25.0,30.1,78.14,87.07,160.78,2.66,1.2,2.6,1.11,2.06,3,True,True,True,True,True,28.33,37.74,149.05,29.75,37.87,144.49,22.37,44.34,113.49,0.9864,,,2.87,overextended,1.252,normal,none,97.62096774193549,89.59677419354838,96.29032258064515,94.5,1
NTR,76.95,1.72,5.61,2.5,22.59,30.82,51.18,3.27,0.45,9.02,1.36,2.27,4,True,True,True,True,True,8.94,10.14,39.45,10.36,10.28,34.88,2.98,16.75,3.88,0.1677,XLE,0.47,-0.12,clean,1.211,normal,none,86.55913978494624,98.87096774193549,93.70967741935485,93.0,2
DOW,41.64,2.02,15.55,35.52,78.81,81.38,18.18,7.7,2.28,2.22,1.03,0.23,3,True,True,True,True,True,18.88,43.16,6.45,20.3,43.29,1.88,12.92,49.76,-29.12,2.4508,XLB,0.54,0.5,clean,0.854,normal,none,88.6760752688172,89.59677419354838,98.46774193548387,92.2,3
XOM,172.9,1.12,7.3,13.38,45.16,47.5,46.66,6.54,1.83,3.38,1.05,1.03,3,True,True,True,True,True,10.63,21.02,34.94,12.05,21.15,30.37,4.67,27.62,-0.63,1.2326,XLE,0.89,1.83,clean,1.018,normal,none,89.04569892473118,89.59677419354838,96.93548387096774,91.9,4
TTE,92.02,2.39,3.23,14.54,40.42,45.72,41.18,1.35,4.5,2.78,1.13,1.02,3,True,True,True,True,True,6.56,22.18,29.45,7.98,22.31,24.88,0.6,28.78,-6.12,0.0704,XLE,0.56,0.62,clean,1.012,normal,none,88.86424731182795,89.59677419354838,93.38709677419355,90.6,5
CVX,212.15,0.47,3.38,13.59,41.41,32.46,27.3,7.14,4.02,3.05,0.78,0.66,3,True,True,True,True,True,6.71,21.24,15.58,8.13,21.37,11.01,0.75,27.84,-19.99,1.2144,XLE,0.85,1.01,clean,0.898,normal,none,81.58602150537635,89.59677419354838,96.85483870967741,89.3,6
CNQ,49.85,-0.48,3.04,13.89,52.03,52.49,61.07,-6.34,4.57,3.75,1.01,1.17,3,True,True,True,True,True,6.36,21.53,49.34,7.78,21.66,44.77,0.4,28.13,13.77,0.3737,XLE,0.58,-0.22,clean,0.986,normal,buy_today,81.6263440860215,89.59677419354838,94.83870967741936,88.7,7
NYT,83.12,0.39,0.51,4.17,18.46,42.83,69.69,1.31,8.11,4.43,2.32,3.77,4,True,True,True,True,True,3.84,11.81,57.96,5.26,11.94,53.4,-2.12,18.41,22.4,-0.6373,XLC,0.41,-1.17,clean,0.816,normal,none,81.3239247311828,98.87096774193549,85.40322580645162,88.5,8
WDS,24.36,-1.69,2.61,18.95,58.59,58.7,63.6,-1.54,7.25,3.09,1.0,1.09,3,True,True,True,True,True,5.94,26.59,51.87,7.36,26.72,47.31,-0.02,33.19,16.3,0.965,XLE,0.61,0.27,clean,1.27,normal,buy_today,79.01881720430107,89.59677419354838,96.20967741935483,88.3,9
JNJ,242.79,0.97,3.13,-2.27,16.93,35.1,48.83,3.22,-0.73,-7.46,2.07,2.88,3,True,True,True,True,True,6.46,5.37,37.11,7.88,5.5,32.54,0.5,11.97,1.54,-0.292,XLP,0.46,0.26,clean,0.724,thin,none,82.78225806451613,89.59677419354838,90.32258064516128,87.6,10
GPRE,16.53,-2.11,7.64,20.42,67.34,79.52,206.18,-3.62,2.67,3.3,1.18,3.06,3,True,True,True,True,True,10.97,28.06,194.45,12.39,28.19,189.88,5.01,34.66,158.88,-0.4525,XLE,0.44,-0.1,clean,1.03,normal,buy_today,83.66935483870968,89.59677419354838,88.30645161290323,87.2,11
TERN,52.86,-0.12,6.54,25.49,27.3,591.82,1594.07,-53.25,3.9,1.07,21.68,58.39,3,True,True,True,True,True,9.87,33.13,1582.34,11.29,33.26,1577.78,3.91,39.73,1546.78,-0.7516,,,-0.28,clean,5.993,confirmed,none,88.51478494623655,89.59677419354838,82.9032258064516,87.0,12
CENX,52.47,5.68,12.89,1.76,30.59,87.46,173.99,2.27,0.14,17.33,2.86,5.69,3,True,True,True,True,True,16.21,9.4,162.27,17.63,9.54,157.7,10.25,16.01,126.7,-1.0018,IAU,0.4,0.5,clean,0.834,normal,none,94.61021505376344,89.59677419354838,76.93548387096774,87.0,12
TBN,44.72,3.04,44.26,41.07,68.95,111.34,84.26,14.55,0.93,1.68,1.61,1.22,2,True,True,True,True,True,47.58,48.71,72.53,49.0,48.84,67.97,41.62,55.32,36.96,5.9236,XLE,0.33,4.87,overextended,2.323,confirmed,none,96.12903225806451,64.83870967741936,99.59677419354838,86.9,14
USO,128.86,3.75,16.55,57.24,88.17,67.31,70.72,4.41,3.46,1.54,0.76,0.8,2,True,True,True,True,True,19.88,64.88,58.99,21.3,65.01,54.43,13.92,71.48,23.43,4.9501,DBA,0.4,1.98,clean,1.463,normal,none,95.36290322580645,64.83870967741936,99.35483870967742,86.5,15
BNO,53.72,1.94,12.2,54.32,91.24,71.96,76.36,6.3,4.45,1.68,0.79,0.84,2,True,True,True,True,True,15.52,61.96,64.64,16.94,62.09,60.07,9.56,68.57,29.07,5.306,XLE,0.38,1.47,clean,1.957,confirmed,none,94.65725806451614,64.83870967741936,99.43548387096774,86.3,16
CF,138.5,1.5,15.24,39.14,78.83,50.33,77.61,10.15,2.57,2.01,0.64,0.98,2,True,True,True,True,True,18.57,46.78,65.88,19.99,46.91,61.32,12.61,53.38,30.31,4.3767,XLE,0.51,1.13,clean,1.065,normal,none,93.2997311827957,64.83870967741936,99.19354838709677,85.8,17
ECO,50.04,0.27,4.15,-7.43,49.45,69.61,128.26,15.35,-1.79,-6.66,1.41,2.59,3,True,True,True,True,True,7.48,0.21,116.54,8.9,0.34,111.97,1.52,6.81,80.97,-0.6761,VXUS,0.31,0.22,clean,0.885,normal,none,82.89650537634408,89.59677419354838,84.51612903225806,85.7,18
VIST,77.66,4.65,14.46,34.5,63.63,114.71,60.22,3.11,2.39,1.84,1.8,0.95,2,True,True,True,True,True,17.78,42.14,48.5,19.2,42.27,43.93,11.82,48.74,12.93,1.5512,,,1.21,clean,1.156,normal,none,94.77150537634408,64.83870967741936,97.41935483870968,85.7,18
LINC,40.22,-1.69,1.62,10.98,61.98,75.48,151.38,-0.96,6.79,5.64,1.22,2.44,4,True,True,True,True,True,4.94,18.62,139.65,6.36,18.75,135.08,-1.02,25.22,104.08,-1.008,,,-1.28,clean,0.834,normal,buy_today,80.77956989247312,98.87096774193549,76.61290322580645,85.4,20
FTI,68.06,-4.4,0.08,2.63,52.42,68.58,117.92,-0.02,32.54,19.92,1.31,2.25,4,True,True,True,True,True,3.41,10.27,106.19,4.83,10.4,101.62,-2.55,16.87,70.62,-0.8118,XLI,0.6,-2.05,stalling,0.79,normal,none,75.06720430107526,98.87096774193549,81.53225806451613,85.2,21
GUNR,54.4,0.51,3.53,-2.24,17.51,24.02,39.08,6.95,-0.63,-7.82,1.37,2.23,3,True,True,True,True,True,6.86,5.4,27.36,8.28,5.53,22.79,0.9,12.0,-8.21,-0.6099,XLB,0.77,0.05,clean,0.977,normal,none,79.26747311827957,89.59677419354838,85.88709677419355,84.9,22
EPD,39.35,0.19,3.27,8.9,23.49,24.42,15.92,17.11,2.72,2.64,1.04,0.68,3,True,True,True,True,True,6.59,16.54,4.19,8.01,16.67,-0.37,0.63,23.14,-31.37,-0.3922,IAU,0.38,-0.03,clean,0.884,normal,none,75.24193548387098,89.59677419354838,89.11290322580645,84.7,23
