ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
AON,324.68,324.51,0.05,OPTIMAL,95,1.48,0.9,321.55,0.97,,,,0.08,-31.6,69.8,136.0,clean,85.2,WARNING,-9.4,1,Basing,1.02,0.12,-7.77,XLF,equity,Equity,30.0,True,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",83.2
LQDA,36.83,35.67,3.25,OPTIMAL,95,1.48,0.9,37.09,-0.7,,,,0.594,249.1,88.5,15.0,clean,61.0,WARNING,-21.1,3,Parabolic,0.46,5.08,8.23,,equity,Equity,7.0,True,False,"{'grade': 'ROUGH', 'median_mae': -5.42, 'median_ttg': 1.0, 'prob_good': 27.3, 'prob_bad': 52.7}",82.5
BKNG,4297.61,4244.77,1.24,OPTIMAL,95,1.48,0.9,4330.25,-0.75,,,,0.336,93.9,70.4,133.0,clean,81.7,WARNING,-22.1,0,Deep Decline,1.33,7.24,-19.54,XLY,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",82.4
NTR,74.94,74.57,0.49,OPTIMAL,95,1.48,0.9,78.42,-4.44,,,,0.489,123.0,87.3,19.0,stalling,58.6,CAUTION,-12.2,3,Parabolic,-9.55,4.4,18.38,XLE,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",81.4
ADSK,246.61,242.22,1.81,OPTIMAL,95,1.48,0.9,251.29,-1.86,,,,0.377,137.9,64.5,235.0,clean,83.8,WARNING,-18.8,0,Deep Decline,-1.82,7.64,-15.82,QQQ,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",81.0
INTU,455.15,422.14,7.82,OPTIMAL,90,1.5,1.11,451.19,0.88,,,,0.604,276.1,68.6,161.0,clean,84.1,WARNING,-33.0,0,Deep Decline,3.45,19.29,-31.12,XLF,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",80.7
SAIC,97.56,91.57,6.54,OPTIMAL,90,1.5,1.11,93.86,3.94,,,,0.56,102.2,81.0,42.0,clean,68.4,WARNING,-15.5,1,Basing,6.15,7.19,-4.76,XLF,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -6.58, 'median_ttg': 2.0, 'prob_good': 33.3, 'prob_bad': 55.6}",80.4
CLOU,19.65,19.37,1.47,OPTIMAL,95,1.48,0.9,19.76,-0.56,,,,0.701,94.2,55.0,434.0,clean,91.4,WARNING,-15.3,0,Deep Decline,0.0,1.71,-13.09,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",79.9
ETSY,52.92,52.43,0.94,OPTIMAL,95,1.48,0.9,53.57,-1.21,,,,0.002,-4.9,62.8,275.0,clean,81.1,WARNING,-18.0,1,Basing,1.73,9.93,0.11,XLF,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",79.6
FIS,49.58,49.24,0.68,OPTIMAL,95,1.48,0.9,49.95,-0.75,,,,0.151,33.0,47.0,679.0,clean,99.6,BREAKDOWN,-27.5,0,Deep Decline,-0.24,1.18,-25.22,XLF,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",79.6
