ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
USO,129.4,123.48,4.8,OPTIMAL,95,1.48,0.9,124.75,3.72,,,,0.031,40.3,92.6,3.0,clean,40.0,CAUTION,-10.1,3,Parabolic,5.56,17.04,76.44,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",77.7
CLMT,32.48,31.79,2.17,OPTIMAL,95,1.48,0.9,32.61,-0.39,,,,0.005,16.0,90.1,5.0,clean,40.0,CAUTION,-12.1,3,Parabolic,1.5,15.75,56.61,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -2.92, 'median_ttg': 2.0, 'prob_good': 38.1, 'prob_bad': 37.4}",76.8
MEOH,60.1,57.87,3.85,OPTIMAL,95,1.48,0.9,57.85,3.88,,,,0.225,-82.7,86.3,16.0,clean,40.0,CAUTION,-10.0,3,Parabolic,4.36,11.59,24.3,XLE,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -2.86, 'median_ttg': 2.0, 'prob_good': 39.6, 'prob_bad': 38.5}",75.5
LBRT,29.42,28.87,1.9,OPTIMAL,95,1.48,0.9,27.63,6.48,,,,0.338,-79.0,84.4,24.0,clean,40.0,CAUTION,-9.2,3,Parabolic,5.9,1.06,38.64,,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",74.8
GPRE,16.25,15.96,1.83,OPTIMAL,95,1.48,0.9,15.58,4.31,,,,0.313,-81.7,88.9,8.0,clean,34.6,CAUTION,-9.4,3,Parabolic,5.45,5.79,35.19,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",74.7
BNO,50.53,49.97,1.12,OPTIMAL,95,1.48,0.9,48.23,4.78,,,,0.231,-101.3,83.9,25.0,clean,40.0,CAUTION,-9.2,3,Parabolic,6.78,5.53,66.16,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -4.2, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 48.7}",74.6
TYRA,37.35,36.75,1.62,OPTIMAL,95,1.48,0.9,35.69,4.65,,,,0.146,-62.7,81.6,32.0,clean,40.0,CAUTION,-8.1,3,Parabolic,6.81,2.27,26.91,XLK,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",73.8
PBR,21.18,20.31,4.28,OPTIMAL,95,1.48,0.9,21.08,0.49,,,,0.33,63.1,88.5,12.0,clean,31.5,CAUTION,-4.0,3,Parabolic,3.12,9.91,56.77,XLE,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",73.7
STNG,75.97,73.1,3.93,OPTIMAL,95,1.48,0.9,75.12,1.13,,,,0.077,18.9,79.6,41.0,clean,40.0,CAUTION,-7.2,3,Parabolic,2.72,7.48,29.2,XLI,index,Index,13.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.43, 'median_ttg': 1.0, 'prob_good': 44.0, 'prob_bad': 33.8}",73.1
BIIB,190.07,181.81,4.55,OPTIMAL,95,1.48,0.9,179.87,5.67,,,,0.066,-31.9,79.4,43.0,overextended,40.0,CAUTION,-6.1,2,Sustained Uptrend,5.28,3.5,10.11,XLV,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.23, 'median_ttg': 1.0, 'prob_good': 37.2, 'prob_bad': 40.0}",73.0
