target_date,window,similar_date,correlation
2026-03-25,25Y,2026-03-23,0.8968
2026-03-25,25Y,2026-03-24,0.8906
2026-03-25,25Y,2026-03-20,0.8462
2026-03-25,25Y,2026-03-19,0.8404
2026-03-25,25Y,2026-03-18,0.7551
2026-03-25,25Y,2026-03-17,0.7535
2026-03-25,25Y,2026-03-13,0.7094
2026-03-25,25Y,2026-03-16,0.6861
2026-03-25,25Y,2026-03-12,0.6411
2026-03-25,25Y,2005-04-05,0.6388
2026-03-25,25Y,2022-05-06,0.6124
2026-03-25,25Y,2022-05-16,0.6114
2026-03-25,25Y,2010-02-16,0.6109
2026-03-25,25Y,2022-05-03,0.6099
2026-03-25,25Y,2010-02-11,0.6097
2026-03-25,25Y,2002-09-26,0.6042
2026-03-25,25Y,2002-10-01,0.6002
2026-03-25,25Y,2013-06-28,0.5991
2026-03-25,25Y,2022-05-13,0.5983
2026-03-25,25Y,2022-05-19,0.5873
2026-03-25,25Y,2010-05-28,0.5872
2026-03-25,25Y,2002-09-30,0.5866
2026-03-25,25Y,2013-06-27,0.5863
2026-03-25,25Y,2010-02-18,0.5853
2026-03-25,25Y,2022-04-29,0.5849
2026-03-25,25Y,2018-02-21,0.5849
2026-03-25,25Y,2010-06-01,0.5807
2026-03-25,25Y,2010-06-02,0.5796
2026-03-25,25Y,2010-02-12,0.5789
2026-03-25,25Y,2004-05-06,0.5786
2026-03-25,25Y,2010-02-17,0.5781
2026-03-25,25Y,2002-10-10,0.5763
2026-03-25,25Y,2021-10-06,0.575
2026-03-25,25Y,2022-05-05,0.5747
2026-03-25,25Y,2022-05-18,0.5691
2026-03-25,25Y,2022-05-04,0.5681
2026-03-25,25Y,2023-10-10,0.5621
2026-03-25,25Y,2021-10-07,0.5605
2026-03-25,25Y,2023-08-28,0.5599
2026-03-25,25Y,2022-05-02,0.5595
2026-03-25,25Y,2001-03-29,0.5592
2026-03-25,25Y,2023-08-24,0.5577
2026-03-25,25Y,2004-05-07,0.5564
2026-03-25,25Y,2002-09-27,0.5561
2026-03-25,25Y,2001-03-28,0.5534
2026-03-25,25Y,2021-10-08,0.5531
2026-03-25,25Y,2023-10-03,0.5528
2026-03-25,25Y,2018-10-31,0.5501
2026-03-25,25Y,2021-10-11,0.5501
2026-03-25,25Y,2021-10-05,0.55
2026-03-25,25Y,2022-05-17,0.5499
2026-03-25,25Y,2022-05-09,0.5497
2026-03-25,25Y,2004-05-17,0.5488
2026-03-25,25Y,2011-11-29,0.5486
2026-03-25,25Y,2013-06-13,0.5483
2026-03-25,25Y,2004-03-30,0.548
2026-03-25,25Y,2004-03-31,0.5461
2026-03-25,25Y,2013-06-19,0.5454
2026-03-25,25Y,2001-09-27,0.5439
2026-03-25,25Y,2008-10-30,0.5439
2026-03-25,25Y,2025-01-10,0.5435
2026-03-25,25Y,2010-06-03,0.5435
2026-03-25,25Y,2005-03-31,0.5427
2026-03-25,25Y,2010-05-27,0.5399
2026-03-25,25Y,2001-09-25,0.5398
2026-03-25,25Y,2001-03-19,0.5396
2026-03-25,25Y,2004-05-05,0.5393
2026-03-25,25Y,2001-09-26,0.5387
2026-03-25,25Y,2023-10-12,0.5382
2026-03-25,25Y,2006-05-30,0.5381
2026-03-25,25Y,2013-07-03,0.5379
2026-03-25,25Y,2005-04-04,0.5374
2026-03-25,25Y,2008-10-14,0.537
2026-03-25,25Y,2004-03-17,0.5364
2026-03-25,25Y,2021-10-12,0.5362
2026-03-25,25Y,2001-09-28,0.5361
2026-03-25,25Y,2020-03-27,0.536
2026-03-25,25Y,2007-08-07,0.536
2026-03-25,25Y,2005-04-01,0.536
2026-03-25,25Y,2018-02-12,0.536
2026-03-25,25Y,2026-03-11,0.5345
2026-03-25,25Y,2013-06-21,0.5345
2026-03-25,25Y,2023-08-25,0.534
2026-03-25,25Y,2023-08-22,0.5321
2026-03-25,25Y,2008-10-17,0.5303
2026-03-25,25Y,2013-06-18,0.5284
2026-03-25,25Y,2004-05-18,0.5282
2026-03-25,25Y,2015-09-14,0.5281
2026-03-25,25Y,2002-09-25,0.5275
2026-03-25,25Y,2012-05-25,0.5274
2026-03-25,25Y,2008-10-16,0.5263
2026-03-25,25Y,2018-10-22,0.5258
2026-03-25,25Y,2022-05-12,0.5251
2026-03-25,25Y,2020-03-25,0.5243
2026-03-25,25Y,2011-11-28,0.5239
2026-03-25,25Y,2008-10-13,0.5239
2026-03-25,25Y,2004-05-21,0.5228
2026-03-25,25Y,2007-08-21,0.5228
2026-03-25,25Y,2023-08-23,0.5225
2026-03-25,25Y,2010-02-05,0.5224
2026-03-25,5Y,2026-03-23,0.8968
2026-03-25,5Y,2026-03-24,0.8906
2026-03-25,5Y,2026-03-20,0.8462
2026-03-25,5Y,2026-03-19,0.8404
2026-03-25,5Y,2026-03-18,0.7551
2026-03-25,5Y,2026-03-17,0.7535
2026-03-25,5Y,2026-03-13,0.7094
2026-03-25,5Y,2026-03-16,0.6861
2026-03-25,5Y,2026-03-12,0.6411
2026-03-25,5Y,2022-05-06,0.6124
2026-03-25,5Y,2022-05-16,0.6114
2026-03-25,5Y,2022-05-03,0.6099
2026-03-25,5Y,2022-05-13,0.5983
2026-03-25,5Y,2022-05-19,0.5873
2026-03-25,5Y,2022-04-29,0.5849
2026-03-25,5Y,2021-10-06,0.575
2026-03-25,5Y,2022-05-05,0.5747
2026-03-25,5Y,2022-05-18,0.5691
2026-03-25,5Y,2022-05-04,0.5681
